Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hi Sherry, how you doing today?",T,UkjjYbFBctk_1,-1.0,-1.0,-2.0,0.0,0.0,1.0,1,1,1,1,0,2,,"Hi, I'm Dr. Smith. What brings you in today?"
"I'm doing well, thanks for asking. So you're doing great?",T,UkjjYbFBctk_3,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,1,1,1,1,0,2,"Therapist: Hi Sherry, how you doing today?
Patient: Great. How are you?","I'm doing well, thanks for asking.I'm doing well.So, I understand that you have some concerns about your relationship with your husband.Yeah, I mean, I don't know, I just feel like he's not really there for me.So, you feel like he's not really there for you?"
I noticed today your brother brought you in and he had some concerns about how your mood has been.,T,UkjjYbFBctk_5,-1.0,-1.0,-2.0,1.0,-1.0,1.0,1,1,1,1,0,2,"Therapist: Hi Sherry, how you doing today?
Patient: Great. How are you?
Therapist: I'm doing well, thanks for asking. So you're doing great?
Patient: Mhm.","So I understand that you have some concerns about your relationship with your husband.Yeah, I mean, I think he's been distant lately.And you feel like he's not really there for you."
"All right, so you're feeling you're feeling pretty good?",T,UkjjYbFBctk_7,1.0,1.0,1.0,1.0,0.0,2.0,1,0,0,1,0,2,"Therapist: Hi Sherry, how you doing today?
Patient: Great. How are you?
Therapist: I'm doing well, thanks for asking. So you're doing great?
Patient: Mhm.
Therapist: I noticed today your brother brought you in and he had some concerns about how your mood has been.
Patient: I mean, I don't know why because I mean my mood's been awesome. For like a week I've been getting so much done, um, you know at work I finished both reports that I've been working on, um, and even at home like I've had tons of time to clean my house and get caught up on, um, actually making my house what I want it to be. Um, and just working on it in general and it's clean and I mean, I haven't had any issues.",So you feel like you're doing really well?
And you have been for about a week?,T,UkjjYbFBctk_9,0.0,0.0,-2.0,0.0,0.0,2.0,1,1,1,1,0,2,"Therapist: I'm doing well, thanks for asking. So you're doing great?
Patient: Mhm.
Therapist: I noticed today your brother brought you in and he had some concerns about how your mood has been.
Patient: I mean, I don't know why because I mean my mood's been awesome. For like a week I've been getting so much done, um, you know at work I finished both reports that I've been working on, um, and even at home like I've had tons of time to clean my house and get caught up on, um, actually making my house what I want it to be. Um, and just working on it in general and it's clean and I mean, I haven't had any issues.
Therapist: All right, so you're feeling you're feeling pretty good?
Patient: Mhm.","All right, so I want to ask you a few questions about your mood. Have you been feeling sad or down?"
All right. Have you do you feel like um your sleep habits have changed?,T,UkjjYbFBctk_11,1.0,1.0,1.0,1.0,0.0,2.0,1,0,0,1,0,2,"Therapist: I noticed today your brother brought you in and he had some concerns about how your mood has been.
Patient: I mean, I don't know why because I mean my mood's been awesome. For like a week I've been getting so much done, um, you know at work I finished both reports that I've been working on, um, and even at home like I've had tons of time to clean my house and get caught up on, um, actually making my house what I want it to be. Um, and just working on it in general and it's clean and I mean, I haven't had any issues.
Therapist: All right, so you're feeling you're feeling pretty good?
Patient: Mhm.
Therapist: And you have been for about a week?
Patient: Yeah.",And you have been feeling pretty good.
All right so you're sleeping less but you don't feel tired at all?,T,UkjjYbFBctk_13,0.0,0.0,0.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: All right, so you're feeling you're feeling pretty good?
Patient: Mhm.
Therapist: And you have been for about a week?
Patient: Yeah.
Therapist: All right. Have you do you feel like um your sleep habits have changed?
Patient: I mean they have. Um, I haven't been sleeping as much. I haven't really needed it really. Um, I only need a few hours it seems like, but it's been fine because I haven't been tired, I haven't been, you know, irritable or anything during the day. And yeah at night I get a few hours of sleep but for the rest of the time I'm like you know either working on work or my house or whatever so, I mean I'm sleeping less but it's not an issue.",All right. So you have been sleeping less.
You feel okay?,T,UkjjYbFBctk_15,1.0,0.0,0.0,1.0,0.0,2.0,1,0,1,1,0,2,"Therapist: And you have been for about a week?
Patient: Yeah.
Therapist: All right. Have you do you feel like um your sleep habits have changed?
Patient: I mean they have. Um, I haven't been sleeping as much. I haven't really needed it really. Um, I only need a few hours it seems like, but it's been fine because I haven't been tired, I haven't been, you know, irritable or anything during the day. And yeah at night I get a few hours of sleep but for the rest of the time I'm like you know either working on work or my house or whatever so, I mean I'm sleeping less but it's not an issue.
Therapist: All right so you're sleeping less but you don't feel tired at all?
Patient: Mmm-mmm.",All right. And how about your appetite?
Do you find yourself more easily distracted by anything? Things around you?,T,UkjjYbFBctk_17,1.0,0.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: All right. Have you do you feel like um your sleep habits have changed?
Patient: I mean they have. Um, I haven't been sleeping as much. I haven't really needed it really. Um, I only need a few hours it seems like, but it's been fine because I haven't been tired, I haven't been, you know, irritable or anything during the day. And yeah at night I get a few hours of sleep but for the rest of the time I'm like you know either working on work or my house or whatever so, I mean I'm sleeping less but it's not an issue.
Therapist: All right so you're sleeping less but you don't feel tired at all?
Patient: Mmm-mmm.
Therapist: You feel okay?
Patient: Yeah.",All right. So you mentioned that you have a few hours of sleep at night. How many hours of sleep do you get on average?
"No, nothing like that?",T,UkjjYbFBctk_19,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,0,2,"Therapist: All right so you're sleeping less but you don't feel tired at all?
Patient: Mmm-mmm.
Therapist: You feel okay?
Patient: Yeah.
Therapist: Do you find yourself more easily distracted by anything? Things around you?
Patient: No, not really.",Do you find yourself more irritable?
You mentioned you're getting a lot of things done at work. How about at home?,T,UkjjYbFBctk_21,0.0,0.0,-2.0,0.0,0.0,2.0,1,1,1,1,0,2,"Therapist: You feel okay?
Patient: Yeah.
Therapist: Do you find yourself more easily distracted by anything? Things around you?
Patient: No, not really.
Therapist: No, nothing like that?
Patient: Mmm-mmm.",Okay. Any other symptoms?
"All right, so you're accomplishing you're accomplishing a lot. Now when your brother had brought you in, he had mentioned some shopping, and that's one of the things he was concerned about.",T,UkjjYbFBctk_23,-1.0,-1.0,-2.0,1.0,0.0,2.0,1,1,-2,1,0,2,"Therapist: Do you find yourself more easily distracted by anything? Things around you?
Patient: No, not really.
Therapist: No, nothing like that?
Patient: Mmm-mmm.
Therapist: You mentioned you're getting a lot of things done at work. How about at home?
Patient: Yeah. I mean, um so my dining room, I've needed like more new china and stuff like that, so I've gotten everything set up. Um, I hadn't finished unpacking all my boxes from when I moved in, so I've gotten all the boxes unpacked. Um, you know even like things like placemats and um whatever like it looks like a home now and I'm really liking what I'm doing.",So you're really enjoying the process of getting your house set up.
