Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hello, Sophia. How are you doing today?",T,9cYeZdKeXsc_2,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,,"Hi Carly, how are you doing today?"
"I'm doing well, thanks for asking. I saw you last time a week ago, and I know you had some concerns with employment. But first, before we get into that, I wanted to check in to see how you're doing emotionally. I know from last week, on a scale of one to ten, you said your depression was about seven. How is it today?",T,9cYeZdKeXsc_4,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,"Therapist: Hello, Sophia. How are you doing today?
Patient: I'm good, how are you?","I'm doing well, thanks for asking. How have things been?"
"Alright, so you're having some concerns about full-time work and that level of energy you'd have to exert and that commitment.",T,9cYeZdKeXsc_6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Hello, Sophia. How are you doing today?
Patient: I'm good, how are you?
Therapist: I'm doing well, thanks for asking. I saw you last time a week ago, and I know you had some concerns with employment. But first, before we get into that, I wanted to check in to see how you're doing emotionally. I know from last week, on a scale of one to ten, you said your depression was about seven. How is it today?
Patient: It's been up and down. I think today it's probably a seven again, but I've been back down to a nine lately. I guess maybe I feel a little better because I'm coming here and I know I'll get to talk about it. But last time we were talking about me trying to get a full-time job, and I think I just realized last week that it's really hard for me to work full-time. Right now I'm doing the part-time thing with the work program and they want us to do volunteer work in the afternoon if we haven't found a full-time job by a certain week. Just thinking about it, I don't think I can do that. I just don't think I can work a full eight hours every day. It's just too much.","All right, so it sounds like you've been having some concerns about your ability to work full-time. You're doing part-time work now, and you're worried that if you can't find a full-time job, you might not be able to handle working full-time. Is that right?"
"Alright, so would it be okay today if we kind of structured what we're going to do for the session? If it's okay with you, I'd like to talk about that and get some more details about what's going on this week and your feelings surrounding that. I'd like to talk about your core beliefs that might be contributing to some of these feelings of depression. And then for the last part, we'll work on some interventions to try to help you with what's going on at work and with your depressed mood. We can make changes to this as needed, but I just want to start with an outline.",T,9cYeZdKeXsc_7,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,"Therapist: Hello, Sophia. How are you doing today?
Patient: I'm good, how are you?
Therapist: I'm doing well, thanks for asking. I saw you last time a week ago, and I know you had some concerns with employment. But first, before we get into that, I wanted to check in to see how you're doing emotionally. I know from last week, on a scale of one to ten, you said your depression was about seven. How is it today?
Patient: It's been up and down. I think today it's probably a seven again, but I've been back down to a nine lately. I guess maybe I feel a little better because I'm coming here and I know I'll get to talk about it. But last time we were talking about me trying to get a full-time job, and I think I just realized last week that it's really hard for me to work full-time. Right now I'm doing the part-time thing with the work program and they want us to do volunteer work in the afternoon if we haven't found a full-time job by a certain week. Just thinking about it, I don't think I can do that. I just don't think I can work a full eight hours every day. It's just too much.
Therapist: Alright, so you're having some concerns about full-time work and that level of energy you'd have to exert and that commitment.","You're having some concerns about full-time work and that level of energy you'd have to exert and that commitment. I know you're doing part-time work now, and I know that's a lot to manage, but it's a lot harder to work full-time and then have to work part-time. I know that's a lot to manage. I know you're doing part-time work now, and I know that's a lot to manage, but it's a lot harder to work full-time and then have to work part-time. I know that's a lot to manage. I know you're doing part-time work now, and"
Does that make sense?,T,9cYeZdKeXsc_8,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,"Therapist: Hello, Sophia. How are you doing today?
Patient: I'm good, how are you?
Therapist: I'm doing well, thanks for asking. I saw you last time a week ago, and I know you had some concerns with employment. But first, before we get into that, I wanted to check in to see how you're doing emotionally. I know from last week, on a scale of one to ten, you said your depression was about seven. How is it today?
Patient: It's been up and down. I think today it's probably a seven again, but I've been back down to a nine lately. I guess maybe I feel a little better because I'm coming here and I know I'll get to talk about it. But last time we were talking about me trying to get a full-time job, and I think I just realized last week that it's really hard for me to work full-time. Right now I'm doing the part-time thing with the work program and they want us to do volunteer work in the afternoon if we haven't found a full-time job by a certain week. Just thinking about it, I don't think I can do that. I just don't think I can work a full eight hours every day. It's just too much.
Therapist: Alright, so you're having some concerns about full-time work and that level of energy you'd have to exert and that commitment.
Therapist: Alright, so would it be okay today if we kind of structured what we're going to do for the session? If it's okay with you, I'd like to talk about that and get some more details about what's going on this week and your feelings surrounding that. I'd like to talk about your core beliefs that might be contributing to some of these feelings of depression. And then for the last part, we'll work on some interventions to try to help you with what's going on at work and with your depressed mood. We can make changes to this as needed, but I just want to start with an outline.","Alright, so let's start with, I want to check in with you on your depression. On a scale of one to ten, how depressed are you right now?"
"Okay, great. So tell me a little bit more about what's going on with the work.",T,9cYeZdKeXsc_10,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,"Therapist: I'm doing well, thanks for asking. I saw you last time a week ago, and I know you had some concerns with employment. But first, before we get into that, I wanted to check in to see how you're doing emotionally. I know from last week, on a scale of one to ten, you said your depression was about seven. How is it today?
Patient: It's been up and down. I think today it's probably a seven again, but I've been back down to a nine lately. I guess maybe I feel a little better because I'm coming here and I know I'll get to talk about it. But last time we were talking about me trying to get a full-time job, and I think I just realized last week that it's really hard for me to work full-time. Right now I'm doing the part-time thing with the work program and they want us to do volunteer work in the afternoon if we haven't found a full-time job by a certain week. Just thinking about it, I don't think I can do that. I just don't think I can work a full eight hours every day. It's just too much.
Therapist: Alright, so you're having some concerns about full-time work and that level of energy you'd have to exert and that commitment.
Therapist: Alright, so would it be okay today if we kind of structured what we're going to do for the session? If it's okay with you, I'd like to talk about that and get some more details about what's going on this week and your feelings surrounding that. I'd like to talk about your core beliefs that might be contributing to some of these feelings of depression. And then for the last part, we'll work on some interventions to try to help you with what's going on at work and with your depressed mood. We can make changes to this as needed, but I just want to start with an outline.
Therapist: Does that make sense?
Patient: No, I mean, that makes sense.","Alright, so that makes sense. I'll make that the structure for today. So I'll start by asking you about what's been going on this week, your mood, and your level of depression. Then I'll ask you about your core beliefs, and then we'll talk about interventions for work and depression. Does that sound good?"
"So the latter part of the day is more of a struggle for you, the latter part of the work day.",T,9cYeZdKeXsc_12,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,"Therapist: Alright, so you're having some concerns about full-time work and that level of energy you'd have to exert and that commitment.
Therapist: Alright, so would it be okay today if we kind of structured what we're going to do for the session? If it's okay with you, I'd like to talk about that and get some more details about what's going on this week and your feelings surrounding that. I'd like to talk about your core beliefs that might be contributing to some of these feelings of depression. And then for the last part, we'll work on some interventions to try to help you with what's going on at work and with your depressed mood. We can make changes to this as needed, but I just want to start with an outline.
Therapist: Does that make sense?
Patient: No, I mean, that makes sense.
Therapist: Okay, great. So tell me a little bit more about what's going on with the work.
Patient: Well, I mean, I don't really know why it is. I know I'm always tired because I just have so much trouble sleeping, as I've told you before. It doesn't matter how tired I am, I can't sleep. But I go in the morning, eight to noon, but then in the afternoon it's just so hard to keep going on. It's just such a long amount of time and I just feel like I don't know if I can really do it. And especially in the winter, if you work eight hours, by the time you get out of work, it's dark out and it just makes my depression so much worse.","Okay, so you work eight to noon, and then you're working in the afternoon, so you're working a lot. And you're tired, you can't sleep, and it's hard for you to keep going. And especially in the winter, it's dark out, so it's hard for you to feel motivated to keep working. So it's very difficult for you to keep going through the day."
"So getting up in the morning, getting to work on time, you do okay with that?",T,9cYeZdKeXsc_14,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,"Therapist: Does that make sense?
Patient: No, I mean, that makes sense.
Therapist: Okay, great. So tell me a little bit more about what's going on with the work.
Patient: Well, I mean, I don't really know why it is. I know I'm always tired because I just have so much trouble sleeping, as I've told you before. It doesn't matter how tired I am, I can't sleep. But I go in the morning, eight to noon, but then in the afternoon it's just so hard to keep going on. It's just such a long amount of time and I just feel like I don't know if I can really do it. And especially in the winter, if you work eight hours, by the time you get out of work, it's dark out and it just makes my depression so much worse.
Therapist: So the latter part of the day is more of a struggle for you, the latter part of the work day.
Patient: Yeah.","Yeah, so you go in the morning, you work a little bit, you have a break, and then you come out of the break and it's a little bit harder to keep going."
"So the work program you're in now, you work in the morning?",T,9cYeZdKeXsc_16,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,"Therapist: Okay, great. So tell me a little bit more about what's going on with the work.
Patient: Well, I mean, I don't really know why it is. I know I'm always tired because I just have so much trouble sleeping, as I've told you before. It doesn't matter how tired I am, I can't sleep. But I go in the morning, eight to noon, but then in the afternoon it's just so hard to keep going on. It's just such a long amount of time and I just feel like I don't know if I can really do it. And especially in the winter, if you work eight hours, by the time you get out of work, it's dark out and it just makes my depression so much worse.
Therapist: So the latter part of the day is more of a struggle for you, the latter part of the work day.
Patient: Yeah.
Therapist: So getting up in the morning, getting to work on time, you do okay with that?
Patient: It's hard, but I feel like I'm better at that. I'm already up anyway, so I know I've got to get up and do what I have to do.","Alright, so you do feel like you're better at getting up in the morning and getting to work on time. But then you feel like you're having a struggle in the latter part of the workday."
What hours are you there?,T,9cYeZdKeXsc_18,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,"Therapist: So the latter part of the day is more of a struggle for you, the latter part of the work day.
Patient: Yeah.
Therapist: So getting up in the morning, getting to work on time, you do okay with that?
Patient: It's hard, but I feel like I'm better at that. I'm already up anyway, so I know I've got to get up and do what I have to do.
Therapist: So the work program you're in now, you work in the morning?
Patient: Yeah.","You work in the morning. So getting up in the morning, getting to work on time, you do okay with that?"
