Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Okay, so I wrote a prescription for an antibiotic for Aiden, that should help with the ear infection, but in looking through the chart, I mean, it seems like he's had six or seven of these just in the past year or so. That's really a big problem.",T,80XyNE89eCs_1,1,0,-2,1,0,2
"Yeah, it's... it's pretty stressful for both of us. I think it's really upsetting.",P,80XyNE89eCs_2,,,,,,
"Well, one of the primary risk factors for multiple ear infections in kids is actually smoke exposure. Are you smoking?",T,80XyNE89eCs_3,0,-1,0,0,0,1
"Yeah, I... yeah, I do smoke, but I don't smoke around him. I try really hard not to smoke around him.",P,80XyNE89eCs_4,,,,,,
"Well, the fact that he's having these ear infections is indicating to me that he is being exposed to smoke, and so what can you tell me about that?",T,80XyNE89eCs_5,-1,-1,-2,0,0,1
"I... I don't know. I mean, I try really hard not to smoke around him. I don't smoke in the car. Um, when he's home, I go outside to smoke. I just... I mean, I know it's bad, and I know it's bad for him, so I don't want him to be around it, so I try really hard.",P,80XyNE89eCs_6,,,,,,
"I really need you to quit smoking both for your health and for Aiden's. Did you know smoking around your child is associated not only with ear infections, it could get to the point where we have to put tubes in his ears pretty shortly here, but also things like Vitamin C deficiency, cavities, like dental cavities, behavior problems, asthma, other upper respiratory infections. It's really putting him at a lot of risk. In addition to that, kids of smokers end up smoking themselves. Do you want him to grow up to be a smoker?",T,80XyNE89eCs_7,-1,-1,-2,0,0,1
"No, but I... I've thought about quitting, but it's just... it's really hard, so I just don't know how to do it.",P,80XyNE89eCs_8,,,,,,
"Well, now's the time to quit. It's really gotten to the point where you can't keep smoking. Not only for him, like I said, but also for you. You're putting yourself at risk for lung cancer, for emphysema, for oral cancers, for heart disease, for all kinds of things.",T,80XyNE89eCs_9,-1,-1,-2,0,0,1
"I know, I know. I've heard... people have told me before, I've heard all that. I just... don't know how to do it. How am I supposed to quit? It's... it's so hard.",P,80XyNE89eCs_10,,,,,,
"Well, there's all kinds of things you can use now. It's not as hard as it used to be. You can use nicotine replacement, there's patches, there's lozenges, there's gum, there's the inhaler, there's nasal spray. We can talk about medications, you can try Chantix, you can try Zyban. There's quit smoking groups you can go to, there's hotlines you can call. There's no reason why you shouldn't be able to quit. This is really important.",T,80XyNE89eCs_11,0,0,0,0,0,1
"I don't have time for all that. I understand that. I know it is. I mean, everybody has problems, right? It's just... really, it's really, really hard.",P,80XyNE89eCs_12,,,,,,
"Well, what can be more important to you than the health of your child?",T,80XyNE89eCs_13,-1,-1,-2,0,0,1
I don't know.,P,80XyNE89eCs_14,,,,,,
I really need you to tell me that you're going to quit smoking. This is really important.,T,80XyNE89eCs_15,0,0,0,0,0,0
"I'll... I'll go look at all those things, and I'll find... I guess I'll try to find something, and I'll talk to my doctor about it.",P,80XyNE89eCs_16,,,,,,
"Okay, well I think you really need to think about this seriously. Like I said, it's really putting yourself and your child in danger.",T,80XyNE89eCs_17,-1,-1,-2,0,0,1
Okay. Whatever. Okay.,P,80XyNE89eCs_18,,,,,,
Okay.,T,80XyNE89eCs_19,0,0,0,0,0,0
