Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi, Anne. How are you doing today?",T,MtcWc8IzaWg_1,1,1,1,1,1,2
"I'm okay. How are you, Dr. Connelly?",P,MtcWc8IzaWg_2,,,,,,
I'm good. Thanks for asking. What's been going on?,T,MtcWc8IzaWg_3,1,1,0,2,1,2
"Um, not really a lot of change on the drug front. Uh, the Adderall, I'm really struggling.",P,MtcWc8IzaWg_4,,,,,,
Still struggling with the Adderall?,T,MtcWc8IzaWg_5,0,0,0,1,0,1
"Yeah. I'm not sure what to do because I mean I'm having such a hard time with it, but when I don't have it I'm just not functioning. I'm not able to get as much accomplished.",P,MtcWc8IzaWg_6,,,,,,
"All right. So, oh, go ahead.",T,MtcWc8IzaWg_7,1,1,0,2,1,2
"Well, it's like it's always there, too.",P,MtcWc8IzaWg_8,,,,,,
It's always available to you.,T,MtcWc8IzaWg_9,0,0,0,1,0,1
"It's always available. Yeah, or so much of the time.",P,MtcWc8IzaWg_10,,,,,,
"Right. So you're having some mixed feelings about it, I'm sensing.",T,MtcWc8IzaWg_11,1,1,0,2,1,2
"Yeah. Yeah, like I know I want to stop, I think.",P,MtcWc8IzaWg_12,,,,,,
You think you want to stop.,T,MtcWc8IzaWg_13,0,0,0,1,0,1
"Yeah. No, I do.",P,MtcWc8IzaWg_14,,,,,,
You do.,T,MtcWc8IzaWg_15,1,1,0,2,1,2
"Oh my god. See, I feel crazy, but I mean I know it would be good if I didn't have it in my life.",P,MtcWc8IzaWg_16,,,,,,
"But at the same time, it is in your life.",T,MtcWc8IzaWg_17,0,0,0,1,0,1
"And I don't know how to get out of that. I mean, if I didn't live with my roommate, that would be one thing. Like, it wouldn't be in the apartment all the time.",P,MtcWc8IzaWg_18,,,,,,
So you find you have easier access to the Adderall when you're in the apartment with your roommate.,T,MtcWc8IzaWg_19,1,1,0,2,1,2
Yeah.,P,MtcWc8IzaWg_20,,,,,,
"So if you physically weren't there, like with your roommate in that apartment.",T,MtcWc8IzaWg_21,0,0,0,1,0,1
"Yeah, like if I was, oh my god, living at home with my parents again or even living with somebody else, I guess. Oh my god, but move? What a hassle. But that's, I mean, that's the problem. It's just there. It's accessible.",P,MtcWc8IzaWg_22,,,,,,
So it sounds like you're recognizing that maybe you don't have the willpower to stop taking the drug when it's right there in front of you.,T,MtcWc8IzaWg_23,1,1,0,2,1,2
"Maybe you're right. Yeah, that's good because before I didn't really want to stop. And sometimes I want to stop. My mind will go back and forth. You know, but for the most part, I would like to be without it. I really don't want to deal with this anymore.",P,MtcWc8IzaWg_24,,,,,,
"So mostly, so there's still some feelings where you want to use it, but mostly you would like to stop.",T,MtcWc8IzaWg_25,0,0,0,1,0,1
"Well, it makes it so easy to get stuff done. I mean, I just take a couple and boom, boom, boom.",P,MtcWc8IzaWg_26,,,,,,
So there's some advantages for you.,T,MtcWc8IzaWg_27,1,1,0,2,1,2
"Yeah, definitely. And I'm so used to it, too. It's just comfortable.",P,MtcWc8IzaWg_28,,,,,,
It's comfortable and it allows you to be productive. Are there any downsides to it?,T,MtcWc8IzaWg_29,0,0,0,1,0,1
"Well, yeah. When I don't have it, the crash is like a really bad crash. I'm not productive. You know, and it's gotten worse than it used to be.",P,MtcWc8IzaWg_30,,,,,,
So it's painful.,T,MtcWc8IzaWg_31,1,1,0,2,1,2
"Like I need it. Yeah, it's painful, definitely. It feels like a trap and I want out.",P,MtcWc8IzaWg_32,,,,,,
"And one of the ideas you're having was potentially moving out of the apartment because then you wouldn't have access to the Adderall anymore, or it would be harder to get.",T,MtcWc8IzaWg_33,0,0,0,1,0,1
"Oh my god. And sometimes it feels like that's a good idea and then sometimes I'm like, no, I don't want to be, you know, kind of cut off from it. But I think I'm ready.",P,MtcWc8IzaWg_34,,,,,,
You think you're ready for that?,T,MtcWc8IzaWg_35,1,1,0,2,1,2
Yeah.,P,MtcWc8IzaWg_36,,,,,,
And that moving out you really see as what you would need to do because stopping while living there is too difficult.,T,MtcWc8IzaWg_37,0,0,0,2,0,2
"Oh my god. Yeah. Yeah, I think you're right.",P,MtcWc8IzaWg_38,,,,,,
"I remember before you've tried to stop while living there a few times over the last few months. And with your roommate being the one that gives it to you, it just appears the temptation is so great for you.",T,MtcWc8IzaWg_39,1,1,0,2,1,2
"Yeah, she really doesn't get it. She doesn't understand what a problem this is for me. She's definitely not supporting me or anything like that. Yeah. God, maybe it would be better.",P,MtcWc8IzaWg_40,,,,,,
"Well, are there any disadvantages to living with your parents?",T,MtcWc8IzaWg_41,1,1,1,1,0,2
"Living with my parents at my age just feels a little bit humiliating, a lot humiliating.",P,MtcWc8IzaWg_42,,,,,,
"Okay, so humiliation would be one.",T,MtcWc8IzaWg_43,1,0,0,1,0,2
"Yeah, and just this feeling of failure, embarrassment. And then my mom just is in my business, you know.",P,MtcWc8IzaWg_44,,,,,,
"So there's some clear disadvantages. Any advantages other than the obvious, it would sever you from the Adderall?",T,MtcWc8IzaWg_45,1,0,0,1,0,2
My mom would do my laundry. Fully stocked fridge.,P,MtcWc8IzaWg_46,,,,,,
Hmm.,T,MtcWc8IzaWg_47,0,0,0,0,0,1
"Yeah. Yeah, my dad would fill my gas tank up.",P,MtcWc8IzaWg_48,,,,,,
Are these things that happened before when you used to live there?,T,MtcWc8IzaWg_49,1,1,1,1,0,2
"Yeah. Yeah, not so bad. Uh-huh.",P,MtcWc8IzaWg_50,,,,,,
"So there's some disadvantages to this plan, but there's some advantages. And then there's a key advantage of being cut off from the Adderall.",T,MtcWc8IzaWg_51,1,1,1,1,0,2
"Yeah. And it wouldn't necessarily have to be the rest of my life, either. Just for now, just to get me out of that apartment with the drug. Right?",P,MtcWc8IzaWg_52,,,,,,
That would separate you from the drug and you could potentially move out later on.,T,MtcWc8IzaWg_53,1,1,1,1,1,2
"Oh my god, but do I want to? I mean, that's just it. It sounds really good until I like really think about it.",P,MtcWc8IzaWg_54,,,,,,
"So when you really think about it, what comes to mind?",T,MtcWc8IzaWg_55,1,1,1,1,1,2
"Oh, like I start to shake. Like that feeling of when you really want something and you can't get to it. And just that desperation. And like right now, I know that living there, it could be my choice. But at least when I want it, it's there.",P,MtcWc8IzaWg_56,,,,,,
That's right. It would be.,T,MtcWc8IzaWg_57,1,1,1,1,1,2
I don't know.,P,MtcWc8IzaWg_58,,,,,,
"This is tough. Well before, it seemed like you're really more on the side of making this change than not. But clearly there's still some things you want to consider.",T,MtcWc8IzaWg_59,1,1,1,2,1,2
"No, you know, you're right though. I want out. And it's not really a choice when I'm there. Like I say I have the choice, but the choice is always yes.",P,MtcWc8IzaWg_60,,,,,,
You always end up using the Adderall.,T,MtcWc8IzaWg_61,1,1,1,2,1,2
Yeah.,P,MtcWc8IzaWg_62,,,,,,
"So let me make sure I understand the situation overall. You live with your roommate, she has Adderall, she makes it available to you, you use it.",T,MtcWc8IzaWg_63,1,1,1,2,1,2
Yeah.,P,MtcWc8IzaWg_64,,,,,,
"You've tried to stop that behavior but that's just not working for you. You don't want to be using it, but yet you are, especially because of the proximity.",T,MtcWc8IzaWg_65,1,1,1,2,1,2
"Yeah, that's true. God, it would be nice having that fully stocked fridge.",P,MtcWc8IzaWg_66,,,,,,
"So there could be an upside to it that would be beyond just not using the drug, which would in itself be a big victory for you.",T,MtcWc8IzaWg_67,1,1,1,2,1,2
Yeah. And my mom would be there to talk to. Yeah. Yeah.,P,MtcWc8IzaWg_68,,,,,,
"All right, so let's do this. It seems like that's the direction you're moving. You're thinking that might be a better way to go.",T,MtcWc8IzaWg_69,1,1,1,2,1,2
Okay.,P,MtcWc8IzaWg_70,,,,,,
"So for the next session, let's plan out the steps that you'd have to put in place to move out, to move back home. Let's just go through the steps and try to get a firm plan together. And of course you can always re-evaluate and change your mind.",T,MtcWc8IzaWg_71,1,1,1,2,1,2
This is kind of exciting.,P,MtcWc8IzaWg_72,,,,,,
It's exciting?,T,MtcWc8IzaWg_73,1,1,1,1,1,2
"Yeah, it definitely is. I can do that.",P,MtcWc8IzaWg_74,,,,,,
Good. So I will see you next week and we'll pick up where we left off and we'll start with the planning and see what happens with that.,T,MtcWc8IzaWg_75,1,1,1,1,1,2
Cool.,P,MtcWc8IzaWg_76,,,,,,
All right.,T,MtcWc8IzaWg_77,1,1,1,0,0,2
All right.,P,MtcWc8IzaWg_78,,,,,,
"Thanks, Anne.",T,MtcWc8IzaWg_79,-1,-1,-1,-2,-2,2
Sure.,P,MtcWc8IzaWg_80,,,,,,
