Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"So Meredith, last time we met we talked about an assignment where you were going to be logging some of your activities for a day, and I see that looks like you brought that with you. Do you mind if we take a look at that together? Okay. Well very good. Can you share with me some of the things that you may have noticed from doing this activity?",T,fVpPZUEg9s4_1,1,1,1,1,0,2
"Well, I did the activity we planned last time, going to the grocery. Um, and when I, I looked at it, for one, I was, I was glad I went. And, um, you asked me also to rate how it made me feel, how much I think mastery and pleasure I got from the activity. And I was really surprised at how good actually getting that activity done made me feel. Um, it seems sort of like a 'have-to' and it was hard to just muster up the energy and the desire to go, um, but once I got there I noticed that my mood was better.",P,fVpPZUEg9s4_2,,,,,,
"Very good. It sounds like you found it to be helpful. And I found that a lot of times when patients struggle with motivation, um, trying to get in these activities that they are having a difficult time doing, sometimes it's just getting over that first step, that hurdle of doing it and then realizing how much pleasure you do get from it. And so I hope that this will continue to be something that is helpful for you. Any other things that you've noticed or learned from doing this activity?",T,fVpPZUEg9s4_3,1,1,1,1,0,2
"Well we talked about eating healthier and when I got home from the grocery, you know my mood was better and I actually sat down and made lunch, and I enjoyed that meal more than any meal I have the rest of the week. Um, so that was, that was a surprise.",P,fVpPZUEg9s4_4,,,,,,
Very good. Very good. And I also noticed that you have on here that you had a visit from your brother and his children. Could you tell me about that?,T,fVpPZUEg9s4_5,1,1,1,1,0,2
"Well, my brother and I are, are pretty close, and he's been calling for weeks and I just didn't feel like answering the phone. Um, so he just ended up popping in. He stopped over with the kids and when they first got there I was like 'Oh, I really didn't feel like interacting with them, I didn't think I was going to have the energy to play with the kids.' Um, but once they were there for just a few minutes, having them there was really nice. I really was able to enjoy the time that they were there and even after they left, I noticed that I felt a little bit better.",P,fVpPZUEg9s4_6,,,,,,
"Okay, great. So again, it sounds like just kind of getting over that first hurdle of doing the activity um is difficult but then once doing it you realize how helpful it is. Um, and I know that this could you also mentioned before that feeling of being alone um and not being as active, including being with others and being with family. Um, so this kind of sounds like getting back to your old self again. Um, do you think that visits with your brother or other family or friends could be something you may implement more into your schedule?",T,fVpPZUEg9s4_7,1,1,1,1,0,2
"I think so. Um, having him stop by I really didn't have to plan it so that was, that was nice. Um, but I did feel so much better so I think adding some of that back in may, may be helpful.",P,fVpPZUEg9s4_8,,,,,,
"Good. Good. I would agree. Now I did also notice here that you had watching television down here as one of the activities, and it has a pretty low pleasure rating. Could you talk to me about that?",T,fVpPZUEg9s4_9,1,1,1,1,0,2
"Having to write down what I was doing during the day, I was really surprised at how much TV I was watching. And when I had to rate, you know, how good I felt doing that, I was surprised that it was, it was pretty, pretty low like you can see. Um, it always seems like the easiest thing to do and I thought it was something I at least liked doing, um, but when I really had to sit down and write it out, I noticed that I really felt worse when I spent a lot of time in front of the TV.",P,fVpPZUEg9s4_10,,,,,,
"Okay. So again, kind of tying this back to that energy piece, you've been feeling like you've had less energy lately, not doing as much, less active, and so I can see that it can be easy to kind of fall back into watching television and so much time passes by. But hopefully when you take a look at what you have written down that it doesn't really bring you much pleasure or make you feel much better, I hope that this can help you organize kind of where you want to put more effort into what activities. So, I hope that this has been helpful for you.",T,fVpPZUEg9s4_11,1,1,1,1,0,2
"It has. You know it makes me wonder why am I spending so much time doing this if it's really makes me feel worse, it doesn't make sense.",P,fVpPZUEg9s4_12,,,,,,
"Right, right. Well very good. I think you did an excellent job there. I wonder if you know, talking about some of these activities, do you have any other ideas about maybe new activities or other activities you might want to implement into your schedule?",T,fVpPZUEg9s4_13,1,1,1,1,0,2
"Well, I was thinking you know in trying to get back to the way I used to be, one of the things I used to enjoy doing was swimming. I used to be on the swim team in high school and then after high school, um, I would go with a friend and um I used to really enjoy that.",P,fVpPZUEg9s4_14,,,,,,
Okay. Okay. So are you saying that it's something you might want to get back into again?,T,fVpPZUEg9s4_15,1,1,1,1,0,2
I do. I do want to start swimming again.,P,fVpPZUEg9s4_16,,,,,,
"Okay. Well why don't we kind of break that down a little bit. If you were to get back into swimming, when do you think you would do that and how often?",T,fVpPZUEg9s4_17,1,1,1,1,0,2
"Well, I used to swim every day. Um, so I think a good place to start would be maybe going three times a week.",P,fVpPZUEg9s4_18,,,,,,
Okay. And I'm glad to hear you be very enthusiastic in wanting to get back into swimming. I just wonder again if that would be a lot to do all at once. Three times a week um is a lot. What percent likelihood do you think um you would put on if you would swim three times per week?,T,fVpPZUEg9s4_19,1,1,1,1,0,2
"I guess that does kind of sound like a lot. Um, maybe 30 or 40 percent.",P,fVpPZUEg9s4_20,,,,,,
Okay. So that's kind of low. What do you think might be more reasonable or might be more doable for you?,T,fVpPZUEg9s4_21,1,1,1,1,0,2
"I think going that very first time is going to be the toughest, actually getting over that hurdle and getting started. Um, so maybe if I can set the goal to just go that one time and get the first time out of the way, that may be more doable.",P,fVpPZUEg9s4_22,,,,,,
"Okay. I agree with you. I think that's something more doable, more reasonable. Maybe if we take a look at just getting over that first hurdle like you said and do that very first time then we can look later at maybe how often you want to do it after that. Um, so that's great. If you were to put a percent likelihood to that of doing it just that one time in the next coming week or so, what would you say?",T,fVpPZUEg9s4_23,1,1,1,1,0,2
Just doing it once? That would be more about 70 or 80 percent.,P,fVpPZUEg9s4_24,,,,,,
Okay. So that's a lot higher. So very good. Now I'm sure there's maybe some other things that you would need to do to prepare if you were going to start swimming again. Can we kind of brainstorm what that would be?,T,fVpPZUEg9s4_25,1,1,1,1,0,2
"Right. Um, well, I have a place to go but um, you know it's been a while since I've gone so I'd have to think about where I put my swimsuit, where I put my goggles, that sort of thing. Um, so I may have to work on finding those things and getting them organized.",P,fVpPZUEg9s4_26,,,,,,
"Okay. I agree. And I think that maybe if you plan that out beforehand and not just trying to find those things the day that you're going to swim but actually get those things out beforehand, it might make it a lot easier for you to actually um then swim on that day that you're deciding to do that.",T,fVpPZUEg9s4_27,1,1,1,1,0,2
"Right. I know that with the grocery having the list done the night before was really helpful when it came to the day to go, so maybe having those things already set aside before I'm planning to go might be helpful.",P,fVpPZUEg9s4_28,,,,,,
"I agree. Good. Very good. Now the one thing, we've talked about these activities. There was something else that I wanted to touch base with you on and that was, you had mentioned to me that there were times when people would call, friends would call, and you didn't really feel like answering the phone. How has that been lately?",T,fVpPZUEg9s4_29,1,1,1,1,0,2
I I still haven't been answering the phone when they call. Like my brother just sort of stopped by because he couldn't get a hold of me.,P,fVpPZUEg9s4_30,,,,,,
"Okay. So when people call, help me understand your thought process. What's going on that you generally don't answer?",T,fVpPZUEg9s4_31,1,1,1,1,0,2
"I just don't feel like talking to anyone. Okay. Okay. And then afterwards when I don't answer the phone, I kind of feel bad that I didn't answer their call.",P,fVpPZUEg9s4_32,,,,,,
"Okay. Well like you mentioned with your brother, it was something that maybe initially um you didn't have a lot of motivation to do but once he dropped by it made you feel better. I wonder if something um could be similar with answering a phone call, or maybe you have any other idea with how to deal with that?",T,fVpPZUEg9s4_33,1,1,1,1,0,2
"Well when we we when we mentioned swimming, um I used to swim with a friend of mine and she's one of the people who've actually been calling and I've not been answering the phone. And I think it would be nice to to reconnect with her.",P,fVpPZUEg9s4_34,,,,,,
"Okay. That would be good. Um, so what do you think you would do? Would you then answer a call if she were to call or do you think you may take the initiative to give her a call?",T,fVpPZUEg9s4_35,1,1,1,1,0,2
I think at this point I probably need to give her a call.,P,fVpPZUEg9s4_36,,,,,,
"Okay. Well again, you've come up with some really great ideas as far as some activities. One thing we haven't done yet is talk more specifically about when you would actually do those. Right. Can we talk about that a little bit? Do you think there are maybe some um times where you could fit the phone call with your friend in or the swimming?",T,fVpPZUEg9s4_37,1,1,1,1,0,2
"Right. Like when we set a date for the grocery, it really helped me to get that done instead of just saying one day I'm going to go to the grocery. So I think that setting a time would be helpful. Um, with my friend, I think I just need to go ahead and call her today and and get that done. I think if I delay it any longer then I'm going to be less likely to call her. So I think that's something I can do later today.",P,fVpPZUEg9s4_38,,,,,,
"Okay, very good. And as far as the swimming, is there a specific day of the week that you want to plan to do that?",T,fVpPZUEg9s4_39,1,1,1,1,0,2
Let's see. Looking at my schedule I think that Wednesday morning would be a good day for me to do that. I have that that morning off.,P,fVpPZUEg9s4_40,,,,,,
"So you have some free time then. Okay. Very good. Well it sounds like we have our activities that we can see have been helpful, maybe others that have been less helpful. We also have some new activities that you want to put into your schedule. So it sounds like we have a pretty good plan in place, what do you think?",T,fVpPZUEg9s4_41,1,1,1,2,0,2
I think so.,P,fVpPZUEg9s4_42,,,,,,
Okay.,T,fVpPZUEg9s4_43,0,0,0,-1,-1,1
