Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
Jane Evans?,T,824H2W-h5Kg_1,1,1,1,0,0,2
Yeah.,P,824H2W-h5Kg_2,,,,,,
"Hi, my name's Dr. Betty. I'm one of the psychiatrists who works here in the Department of Psychological Medicine. And I'm seeing you today because you were referred up from A&E. I understand that you were there a couple of nights ago having cut your arms. Yeah? And I think that was you'd come in after after your relationship had ended. Is that right?",T,824H2W-h5Kg_3,0,0,1,0,0,2
Yeah.,P,824H2W-h5Kg_4,,,,,,
"Okay. Can I just check, have they bandaged you up and are things settling down there?",T,824H2W-h5Kg_5,0,0,1,0,0,2
"Yeah, it's fine.",P,824H2W-h5Kg_6,,,,,,
"Okay. How have you been, Jane, since we last saw you in A&E?",T,824H2W-h5Kg_7,0,0,1,0,0,2
"Crap. I mean, I just can't... I just can't believe that he's gone.",P,824H2W-h5Kg_8,,,,,,
"Right. And this is your boyfriend, Mark, is that right?",T,824H2W-h5Kg_9,-2,-2,-1,-2,-2,2
Yeah.,P,824H2W-h5Kg_10,,,,,,
Okay. How long had you two been together?,T,824H2W-h5Kg_11,0,0,1,0,0,2
"I mean, it was only a couple of weeks, but you know, things seemed to be going really, really well. I don't understand. I can't believe he's just gone.",P,824H2W-h5Kg_12,,,,,,
"Right. What was it that happened, Jane, to bring that relationship to an end?",T,824H2W-h5Kg_13,0,0,1,0,0,2
"Well, it's like I said because it was going so well, you know, I asked... I asked him to move in. And he said that he didn't want to. And we ended up arguing and getting into a big fight and then he said he was going and you know, I begged him not to. But he still went anyway.",P,824H2W-h5Kg_14,,,,,,
So was it after he had gone that you cut?,T,824H2W-h5Kg_15,0,0,1,0,0,2
Yeah.,P,824H2W-h5Kg_16,,,,,,
Right. And can you tell me a bit more about what happened when you cut?,T,824H2W-h5Kg_17,-1,-1,-1,-1,-1,2
"He'd gone and I just felt so... I just couldn't bear the pain anymore. And like the voices were just incessant. And I just, you know, just wanted to get rid of all the pain, all the voices and so yeah, I just, you know, I just cut myself.",P,824H2W-h5Kg_18,,,,,,
And did that help with the pain and the voices?,T,824H2W-h5Kg_19,0,0,1,0,0,2
"Yeah. Yeah, I mean yeah. It took the pain away and I don't know, it's just something about seeing the blood really, it's... I don't know, just made it feel better.",P,824H2W-h5Kg_20,,,,,,
"So with the cutting, is this something that you've done before?",T,824H2W-h5Kg_21,0,0,1,0,0,2
"Been doing it since I was, I don't know, a teenager.",P,824H2W-h5Kg_22,,,,,,
"Right, okay. And it sounds like there are times when you do it when it helps.",T,824H2W-h5Kg_23,0,0,1,0,0,2
"Yeah, it takes the pain off.",P,824H2W-h5Kg_24,,,,,,
Right. And are there any downsides to the cutting?,T,824H2W-h5Kg_25,1,1,1,1,0,2
"Well yeah, I mean there's been a few, but I suppose the main thing is sort of, I don't know, my arms and legs are a mess.",P,824H2W-h5Kg_26,,,,,,
"Right, okay. And you mentioned, Jane, voices. And I know you've spoken to doctors about them before. But can I just ask you a few more questions about them, please, if that's okay?",T,824H2W-h5Kg_27,0,0,1,0,0,2
Yeah.,P,824H2W-h5Kg_28,,,,,,
Okay. Can you tell me how long is it that you've been hearing the voices?,T,824H2W-h5Kg_29,-2,-2,-1,-2,-2,2
About since I was a teenager as well.,P,824H2W-h5Kg_30,,,,,,
"Right, okay. And do you know, are there... how many voices are there or who they are?",T,824H2W-h5Kg_31,0,0,1,0,0,2
"Oh, I know who they are. It's mainly my stepdad. And he, I don't know, just tells me how dirty I am and how horrible I am. And then I don't know, sometimes it's my mum as well.",P,824H2W-h5Kg_32,,,,,,
And what kind of things does your mum say?,T,824H2W-h5Kg_33,-2,-2,-1,-2,-2,2
I think mainly she just thinks I'm a liar.,P,824H2W-h5Kg_34,,,,,,
"Right, okay. And how often is it that you get these voices, Jane?",T,824H2W-h5Kg_35,0,0,1,0,0,2
"They're not there all the time, but you know, generally they're sort of like sitting there, but I don't know, they're sometimes louder than others and it's like the other night, they might as well have been in the room.",P,824H2W-h5Kg_36,,,,,,
Right. And did you think they were in the room?,T,824H2W-h5Kg_37,0,0,1,0,0,2
"No, I mean I know that they're not there. But it's like they're just so loud in my head.",P,824H2W-h5Kg_38,,,,,,
