Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"So Steph, I know you just want to go home and you don't want to be admitted. However, I'm really concerned that you swallowed a whole bottle of pills last night because you were feeling down. Do you think you're going to do that again?",T,7xFAWq5WQRI_1,1,1,-2,1,1,2
"No, I'm feeling a lot better now. It was a stupid thing to do. I'm not going to do it again.",P,7xFAWq5WQRI_2,,,,,,
"I'm still really concerned about you, and I need to know that you're going to be safe when you leave here. I need you to fill out this safety plan to ensure that you have strategies in place to cope when you're feeling down.",T,7xFAWq5WQRI_3,1,1,-2,1,1,2
I don't really feel like filling out a plan and I don't need a plan.,P,7xFAWq5WQRI_4,,,,,,
"Well, I think that you do need a plan. You obviously needed a plan last night when you swallowed that whole bottle of pills, and I want you to fill out this safety plan to ensure you have strategies in place in case you feel like this again. It's a condition of your discharge.",T,7xFAWq5WQRI_5,-1,-1,-2,-1,-1,1
I really don't want to.,P,7xFAWq5WQRI_6,,,,,,
"This is really concerning for me, Steph. Perhaps you need to be admitted.",T,7xFAWq5WQRI_7,-1,-1,-1,0,0,1
"Fine, I'll fill out the plan.",P,7xFAWq5WQRI_8,,,,,,
"So Steph, I know you probably want to get out of here and go home and you don't want to be admitted. It must have been a really scary experience for you. I want you to know though that any time you're feeling unsafe or at risk of harming yourself, you're always welcome to come back to the emergency department. I'm wondering what you think might have been helpful for you if this happens again.",T,7xFAWq5WQRI_9,1,1,1,2,2,2
"I don't know, I don't think it'll happen again. I was feeling really down, but I don't really want to die.",P,7xFAWq5WQRI_10,,,,,,
Must have been a really hard experience to go through.,T,7xFAWq5WQRI_11,2,2,1,2,2,2
Yeah.,P,7xFAWq5WQRI_12,,,,,,
I'm wondering if you think it would be helpful to have some kind of plan in place or some strategies if by chance you feel like this again?,T,7xFAWq5WQRI_13,2,1,1,2,1,2
Yeah.,P,7xFAWq5WQRI_14,,,,,,
What do you think might be helpful for you to think about or to do if you did feel like this again?,T,7xFAWq5WQRI_15,2,1,1,2,1,2
"I don't know, I guess I could have called someone.",P,7xFAWq5WQRI_16,,,,,,
"Oh, so that's a good idea. Who do you think you might have called?",T,7xFAWq5WQRI_17,2,1,1,2,1,2
"Maybe my Aunt Jenny. She's great, she's really easy to talk to.",P,7xFAWq5WQRI_18,,,,,,
So it's good you have someone in your life that you can talk to. What do you think stopped you from calling her last night?,T,7xFAWq5WQRI_19,1,1,1,2,1,2
"It was so late. I didn't want to call at like 3:00 in the morning. It would have woken her and my uncle and all of my cousins up, and they'd probably just be mad.",P,7xFAWq5WQRI_20,,,,,,
So you're worried about disturbing them. I imagine that your Aunt Jenny probably would have been okay with you calling her given the circumstances and how you were feeling. Do you think you'd be okay with maybe having a conversation with her about her being an emergency contact for you?,T,7xFAWq5WQRI_21,1,1,1,2,1,2
I don't know.,P,7xFAWq5WQRI_22,,,,,,
"I'm wondering maybe if I could bring your dad in right now, and we could maybe all talk about this together?",T,7xFAWq5WQRI_23,-1,-1,-1,2,-1,2
"Yeah, okay.",P,7xFAWq5WQRI_24,,,,,,
That's okay?,T,7xFAWq5WQRI_25,1,1,1,2,1,2
Yeah.,P,7xFAWq5WQRI_26,,,,,,
Hi Tom. Steph and I are just having a conversation about safety planning and I'm wondering if you want to join us? Sure. Great.,T,7xFAWq5WQRI_27,1,1,1,2,1,2
"So Tom, Steph and I were just talking about who she might contact in the future if she were ever to feel this way again and she mentioned her Aunt Jenny.",T,7xFAWq5WQRI_28,1,1,1,1,0,2
"Yes, I think that sounds good. Steph and Jenny are pretty close.",T,7xFAWq5WQRI_29,0,0,0,0,0,0
"I'm wondering Steph, are there any other things you can think of that would help you in the moment if you're feeling this down again?",T,7xFAWq5WQRI_30,1,1,1,1,0,2
"I don't know. I haven't been doing the stuff I usually do for fun, like reading or going outside or hanging out with my friends even.",P,7xFAWq5WQRI_31,,,,,,
"She also likes going for walks late at night when she can't sleep or isn't feeling good, but I'm just not that comfortable with that.",T,7xFAWq5WQRI_32,1,1,1,1,0,2
So that's concerning for you.,T,7xFAWq5WQRI_33,1,1,1,1,0,2
It helps a lot. The fresh air clears my head.,P,7xFAWq5WQRI_34,,,,,,
"I'm wondering Tom, is there anything that Steph could do to make you feel more comfortable with her going for a walk?",T,7xFAWq5WQRI_35,-1,-1,-1,-1,-2,2
"I guess if she were to let me know before she left and maybe text me partway through to let me know where she is and when she might be home, that would help.",T,7xFAWq5WQRI_36,1,1,2,1,0,2
"Okay. Steph, is that an okay compromise for you?",T,7xFAWq5WQRI_37,1,1,2,0,0,2
"Yeah, I guess.",P,7xFAWq5WQRI_38,,,,,,
"Okay, so we've talked about a few strategies today and sometimes people find it helpful to write them down. I actually have a template for a safety plan so we could write down what we talked about. The other option is you could use the notes section of your phone. Do either of those sound helpful for you?",T,7xFAWq5WQRI_39,1,1,2,1,0,2
Maybe using the notes section on my phone. I always have it with me.,P,7xFAWq5WQRI_40,,,,,,
"Okay, great. So let's recap what we talked about today.",T,7xFAWq5WQRI_41,0,0,0,1,0,2
