Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hello Joy, I'm glad to have you back today. How are you doing?",T,ZAOwjnqVUnM_1,-1,-1,-1,-1,-1,2
Pretty good.,P,ZAOwjnqVUnM_2,,,,,,
"Good deal. Now, did you get some of your homework done that I had assigned with you?",T,ZAOwjnqVUnM_3,0,0,0,0,0,1
I did. I did.,P,ZAOwjnqVUnM_4,,,,,,
"Okay. Well, before we go through that list, did you have any moment this week where you had to do any public speaking?",T,ZAOwjnqVUnM_5,0,0,0,0,0,1
"Yes. Um, I was assigned to train the other officers that I work with on a field app that we created. I did it with another coworker and we were supposed to train everybody else.",P,ZAOwjnqVUnM_6,,,,,,
"I see. Okay. So, was it distressing? Or did you have better luck this time of how it went?",T,ZAOwjnqVUnM_7,1,1,0,1,1,2
"Oh no. Oh no. It was very distressing. I just get so nervous before I have to stand up in front of people. For some reason, if it's in a room of strangers, like an interview, I'm so much better. But when it's with people that I work with daily, I just have so much anxiety about it.",P,ZAOwjnqVUnM_8,,,,,,
"Yeah. I understand. Okay. So, you had to do this. If you were to rate that from one to ten, how distressing was this event?",T,ZAOwjnqVUnM_9,1,1,0,1,1,2
"Ten. Really, just as much.",P,ZAOwjnqVUnM_10,,,,,,
"Alright, so through the exercise that I had you do at home, did you write down a list of things that you do in the moment that you tried to do to alleviate the problem?",T,ZAOwjnqVUnM_11,0,0,0,0,0,1
"Yes, I did. I wrote a few things down.",P,ZAOwjnqVUnM_12,,,,,,
"Okay, let me hear them.",T,ZAOwjnqVUnM_13,1,1,0,1,1,2
"It's that classic one where if you stand up in front of a group of people, you're supposed to imagine that they're all in their underwear. And so I did that. It didn't work.",P,ZAOwjnqVUnM_14,,,,,,
"Okay, it didn't work. Alright, what else did you have on the list?",T,ZAOwjnqVUnM_15,0,0,0,0,0,1
"I knew what I was going to have to present and for days beforehand, I would go over it in my head and stand in front of a mirror and say the script, thinking that if I prepared more I wouldn't forget. But then I get so anxious that when it's time for me to actually say something, all of a sudden my mind goes blank.",P,ZAOwjnqVUnM_16,,,,,,
"So, it actually caused you more anxiety to try to do that.",T,ZAOwjnqVUnM_17,-1,-1,-2,0,0,1
"Yes, it did.",P,ZAOwjnqVUnM_18,,,,,,
Okay. Did you have anything else on the list?,T,ZAOwjnqVUnM_19,-1,0,-1,1,0,1
"I tried deep breathing right before I know that I'm going to have to say something. I try to take really deep breaths and let them out slowly to try to slow my heart rate down. It works maybe for a split second, but then I immediately will start to obsess over it and the fear just comes right back.",P,ZAOwjnqVUnM_20,,,,,,
"So it causes you to obsess over it even more whenever you try to do these things. When you try to diffuse the moment and alleviate the anxiety, it just gets worse. Is that correct?",T,ZAOwjnqVUnM_21,1,1,1,1,1,2
"Yes, it does. And I guess the last thing I wrote down was that up until the moment, I just try to think about other things.",P,ZAOwjnqVUnM_22,,,,,,
And that doesn't help.,T,ZAOwjnqVUnM_23,0,0,0,0,0,1
Doesn't help at all.,P,ZAOwjnqVUnM_24,,,,,,
"So, the reason why I asked you to write down some things was simply because it obviously did not alleviate any of the problems. It didn't alleviate your anxiety or stress. Those self-help steps don't really work. So because of that, I'm going to ask you simply to rip that piece of paper up today because it doesn't help. So we're no longer going to do the list.",T,ZAOwjnqVUnM_25,1,1,1,1,1,2
"We're going to do that simply because I think there's a new identity for Joy in accepting the fear that you have. Through counseling, we'll help you have better self-confidence by accepting the fact that you do have public speaking anxiety, but you do well at it. You're going to have better confidence in being able to adapt to your anxiety.",T,ZAOwjnqVUnM_26,1,1,1,1,1,2
Would you be willing to learn how to accept that? I've got several exercises.,T,ZAOwjnqVUnM_27,1,1,1,1,1,2
"Yes, because obviously nothing I've done has worked.",P,ZAOwjnqVUnM_28,,,,,,
"Exactly. No self-help things can actually alleviate the problem. There are all types of exercises to empower you to see yourself as a good speaker, but also accepting the fear, which may never go away. Would you be willing to do an exercise today? I have an exercise on nine emotions that are normal responses to help you understand what's normal.",T,ZAOwjnqVUnM_29,1,1,1,1,1,2
Sure.,P,ZAOwjnqVUnM_30,,,,,,
"Okay, Joy, we're going to do this exercise to get a better understanding of some real emotions you experience. I'm going to name nine basic emotions, and you give me a thumbs up if it's a good emotion to you and a thumbs down if it's negative. Love. Joy. Curiosity. Anger. Fear. Sadness. Guilt. Shock. Disgust.",T,ZAOwjnqVUnM_31,1,1,1,1,1,2
"Six of the nine emotions you put thumbs down for, which is interesting because those are normal human responses. This exercise is helpful for you to know that those are normal emotions everyone experiences. Every person you encounter in public speaking has those responses.",T,ZAOwjnqVUnM_32,1,1,1,1,1,2
"If you can think of everyone experiencing these emotions, like curiosity, anger, fear, sadness, guilt, shame... fear is a huge response everyone has. That could help you accept that you're not the only one with fear. You have fear for public speaking, but you are not the only person who experiences fear. Those are just normal responses.",T,ZAOwjnqVUnM_33,1,1,1,1,1,2
That it's not just me.,P,ZAOwjnqVUnM_34,,,,,,
"Exactly. It's not just you. And they're normal. You're normal. Okay, we're going to do a mindfulness exercise if that's alright. I think it would be helpful for you.",T,ZAOwjnqVUnM_35,1,1,1,1,1,2
Sure.,P,ZAOwjnqVUnM_36,,,,,,
"Okay. I'm going to read some things aloud and I would like you to sit up straight and follow the prompts. I invite you to sit upright in your chair with your back straight and your feet flat on the floor. Most people find they feel more alert and awake sitting this way. Check it out and see if this is the case for you. Either close your eyes or fix them on a spot and take a few slow, deep breaths, noticing the breath flowing in and out of your lungs.",T,ZAOwjnqVUnM_37,0,1,-2,0,0,2
"Now quickly scan your body from head to toe, starting at your scalp and moving downward. Notice the sensations in your head, throat, neck, shoulders, chest, abdomen, arms, hands, and legs. And now your feet. Now zoom in on the part of your body where you're feeling this feeling most intensely. Observe the feeling closely as if you're a curious scientist who has never encountered anything like it before.",T,ZAOwjnqVUnM_38,0,0,-2,0,0,2
"Observe the sensation carefully. Let your thoughts come and go like passing cars and keep your attention on the feeling. Notice where it starts and where it stops. Learn as much about it as you can. If you drew an outline around it, what shape would it have? Is it on the surface of the body or inside of you, or both? How far inside does it go?",T,ZAOwjnqVUnM_39,0,0,-2,0,0,2
"Where is it the most intense and where is it the weakest? If you drift off into your thoughts, as soon as you realize it, come back and focus on the sensation. Observe it with curiosity. How is it different in the center than around the edges? Is it light or heavy? Moving or still?",T,ZAOwjnqVUnM_40,0,0,-2,0,0,2
"What is its temperature? Are there any hot spots or cold spots? Notice the different elements within it. Notice that it's not just one sensation, there are sensations within sensations. Notice the different layers. As you're observing this feeling, breathe into it. Imagine your breath flowing into and around the feeling.",T,ZAOwjnqVUnM_41,0,0,-2,0,0,2
"As you're breathing into it, imagine space opening up inside of you. You open up around this feeling and make space for it. See if you can just allow this feeling to be here. You don't have to like it or want it, just allow it. Let it be. Observe it, breathe into it, and open up around it and allow it to be as it is.",T,ZAOwjnqVUnM_42,1,1,1,0,0,2
"You may feel a strong urge to fight with it or push it away. If so, just acknowledge the urge without acting on it. Continue observing the sensation. Don't try to get rid of it or alter it. Changing or getting rid of it is not the goal. Your aim is simply to allow it, to let it be.",T,ZAOwjnqVUnM_43,0,0,-2,0,0,2
"Imagine this feeling is an object. What shape does it have? Is it a liquid, solid or gas? Is it moving or still? What color is it? If you could touch the surface, what would it feel like? Wet or dry? Rough or smooth? Hot or cold? Soft or hard?",T,ZAOwjnqVUnM_44,0,0,-2,0,0,2
"Observe this object curiously. Breathe into it and open up around it. Notice that you are bigger than the object, no matter how big it gets. It can never get bigger than you. This feeling tells you that you're a normal human being with a human heart. It tells you that there are things in life that matter to you. This is what humans feel when there's a gap between what we want and what we've got.",T,ZAOwjnqVUnM_45,0,0,-2,0,0,2
"Now take one of your hands and place it on this part of your body. Imagine that this is a healing hand. Feel the warmth flowing from your hand into your body, not to get rid of the feeling, but to make room for it, to soften up and loosen up around it. Hold it gently, as if it's a crying baby or a frightened puppy.",T,ZAOwjnqVUnM_46,1,1,1,0,0,2
"Letting your hand fall, once again, breathe into the feeling and expand around it. Life is like a stage show. On that stage are all your thoughts and all of your feelings. For the last few minutes, we dimmed the lights on the stage and shined a spotlight on this feeling. Now it's time to bring up the rest of the lights.",T,ZAOwjnqVUnM_47,1,1,1,0,0,2
"Bring up the lights on your body. Notice your arms, legs, head, and neck. Notice that you're in control of your arms and legs regardless of what you're feeling. Move them around a little to check for yourself. Take a stretch and notice yourself stretching. Now bring up the lights on the room around you. Open your eyes and look around. Notice that there's not just a feeling here, but a feeling inside a body, inside a room, inside a world full of opportunity. Welcome back.",T,ZAOwjnqVUnM_48,1,1,1,0,0,2
So how did that make you feel?,T,ZAOwjnqVUnM_49,1,1,1,0,0,2
Wow.,P,ZAOwjnqVUnM_50,,,,,,
Was it relaxing? Did it enlighten you in a sense of becoming more in control of your body and your anxiety?,T,ZAOwjnqVUnM_51,1,1,1,0,0,2
It actually made me feel like that feeling just is.,P,ZAOwjnqVUnM_52,,,,,,
It exists. It just is.,T,ZAOwjnqVUnM_53,1,1,1,1,1,2
And it's Joy. And it's okay. It's just another part of me like any other part of me.,P,ZAOwjnqVUnM_54,,,,,,
"Exactly. So you did find that helpful. Good. We've got several more exercises. I'd like to see you come back next week if that's okay. Our time has run short today, but I'll see you next week if that's alright.",T,ZAOwjnqVUnM_55,1,1,1,1,1,2
Yes. Okay. Thank you.,P,ZAOwjnqVUnM_56,,,,,,
