Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"So Jane, it sounds like you're angry with your supervisor. Would I be right in saying that?",T,8mQZzlQXK1Q_1,1,1,1,2,1,2
"Well, I think I'm pretty angry.",P,8mQZzlQXK1Q_2,,,,,,
"All right. Well look, maybe to help me understand more about that anger, I'm wondering if you could choose two or three pictures here that look like how you were angry at the time. Which of the cards here would show how angry you were?",T,8mQZzlQXK1Q_3,1,1,1,1,0,2
"Okay, that's fine. I'll just have a look at those. Okay. It does look like anger, doesn't it? It's a pretty big anger.",T,8mQZzlQXK1Q_4,1,1,0,1,0,2
"So after you'd had that big thing with your mom, you went to your room, is that right?",T,8mQZzlQXK1Q_5,1,1,1,2,1,2
"Well, she got really angry at me because on the way to my room, my idiot sister got in the way. So I pushed her out of the way. She's just annoying. So then I went into my room, the only place I really feel safe, slammed the door, and then mom's favorite picture fell on the floor.",P,8mQZzlQXK1Q_6,,,,,,
"Thank you for sharing that and being so honest about your anger. It's helping me understand that this is really big for you. Surprisingly, anger is a good thing because it lets you know something wasn't fair. But what happened next was that your anger took charge and did more than it's meant to do. It just pushed you out of the road and said, 'I'm taking control here'.",T,8mQZzlQXK1Q_7,2,2,1,2,2,2
"So Jane, when you were angry, did you feel it anywhere in your body?",T,8mQZzlQXK1Q_8,1,1,1,1,1,2
"Well, my neck is really sore and it's really paining. And my shoulders. It just feels like I've been hit by something.",P,8mQZzlQXK1Q_9,,,,,,
"At the end of the day, with pushing your sister over and yelling at your mom, did anything change?",T,8mQZzlQXK1Q_10,0,0,0,0,0,2
"No, it made it worse.",P,8mQZzlQXK1Q_11,,,,,,
"Yeah, which is hard to see at the time. If we tell our anger, 'Thank you, you've done a good job,' it doesn't have to get so angry then. You've let me know I'm angry, now I'm going to deal with it from here.",T,8mQZzlQXK1Q_12,1,1,0,1,0,2
"You'll have to help me with that a bit, I think.",P,8mQZzlQXK1Q_13,,,,,,
"Well, we will. We will.",T,8mQZzlQXK1Q_14,2,2,1,1,1,2
