Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hello, Maria, it's nice to see you.",T,1jfH055byg4_1,1,1,1,0,0,2
"Hello. I wish I could say it's nice to see you, but it's never good to go to the doctor.",P,1jfH055byg4_2,,,,,,
"Unfortunately for me, I hear that a lot. So we're going to be talking about ways to manage your blood clots and options for treatment, but first I'd like to check in on a few things. The first is your smoking. You were at a half-pack during your last visit, and we talked about how important it is for you to quit. I'd say it's even more important now that smoking is associated with DVT. So, have you quit?",T,1jfH055byg4_3,0,0,-1,-1,-1,1
"No, I haven't quit.",P,1jfH055byg4_4,,,,,,
"So, do you remember our conversation from our last visit? That's when I gave you the information about quitting smoking and the contact number for a tobacco treatment specialist.",T,1jfH055byg4_5,0,0,-1,-1,-1,1
"Yes, I remember. But no, I didn't quit and no, I didn't call her.",P,1jfH055byg4_6,,,,,,
And why is that?,T,1jfH055byg4_7,-1,-1,-2,-1,-1,0
"I'm not ready. I'm too upset to talk about this. I don't mean to be rude, doctor, but I've had a hard time lately and I'm not in the mood for you to get mad at me for not quitting. I'll let you know when I'm ready and we can talk about it. But here now today, I'm here to talk about my blood clots.",P,1jfH055byg4_8,,,,,,
"Well, we're on the same page then because that's exactly why I'm talking to you about quitting smoking, because smoking is a major risk factor for DVT. Even if we treat you now, if you don't quit smoking, I'm afraid the blood clots will return again.",T,1jfH055byg4_9,1,1,1,0,0,2
"Let's just talk about my treatment right now, okay?",P,1jfH055byg4_10,,,,,,
"Hello Maria, it's nice to see you again.",T,1jfH055byg4_11,2,1,2,2,2,2
"Hello. I wish I could say it's nice to see you, but it's never good to have to come to the doctor.",P,1jfH055byg4_12,,,,,,
"Unfortunately for me, I hear that a lot. So we're going to talk today about how to manage your blood clots and some options for treating, but first I wanted to check in on your smoking status. In our last visit, I recommended that you begin to think about quitting, and I'd be interested in hearing your thoughts.",T,1jfH055byg4_13,2,1,2,2,1,2
"Well, I haven't really thought about it, actually. I thought about canceling this appointment because I knew you were going to bring it up again.",P,1jfH055byg4_14,,,,,,
Talking about smoking with me is hard for you.,T,1jfH055byg4_15,2,-1,-1,2,-1,2
"Yes, it's because you're going to tell me to quit like you always do. And then it feels like you're just like everyone else—like my caseworker, the building manager. Everybody seems to think they know what I need to do and nobody thinks I know anything.",P,1jfH055byg4_16,,,,,,
"So when it comes to smoking, you feel that other people want to tell you what to do and make your decisions for you. You don't feel heard or respected.",T,1jfH055byg4_17,1,1,1,2,1,2
"No respect. That's it, yes.",P,1jfH055byg4_18,,,,,,
"Well, I just want to say that I am very glad you decided to come in today so we can take care of this blood clot, because blood clots are very serious and I know you're concerned. As your provider, I have to be honest and say that smoking can cause blood clots. But hopefully, some of the information I give you today will help you in your decision to quit smoking. Having said that, I know my opinion is not the deciding factor. Quitting smoking is a decision only you can make.",T,1jfH055byg4_19,1,1,1,2,1,2
"Well, I'm really glad I came in, too. I have to get this blood clot condition under control, I know that.",P,1jfH055byg4_20,,,,,,
Would it be okay with you if I share some information about smoking and blood clots? I can tell you what I know and then we'll see what you think.,T,1jfH055byg4_21,2,2,1,2,2,2
"Yes. I mean, I don't know that I will quit, but I will listen.",P,1jfH055byg4_22,,,,,,
"So, what do you think?",T,1jfH055byg4_23,2,1,2,2,1,2
"I always thought that the blood clots came from my mother, you know, like passed down, like genetics. I didn't know that smoking could cause this. I just thought that blood clots ran in my family. I guess I also didn't get how dangerous this clotting can be.",P,1jfH055byg4_24,,,,,,
You seem surprised and a little more aware now of the smoking risks.,T,1jfH055byg4_25,1,1,1,2,1,2
"I guess so, yes.",P,1jfH055byg4_26,,,,,,
"So Maria, I'd like to get a better sense of what you think about smoking. So on a scale of one to ten, with one being you don't think it is at all important that you quit and ten being you're ready to quit today, where would you put yourself?",T,1jfH055byg4_27,2,1,1,2,1,2
"Well, if you had asked me when I first came in, I would have said a less than one. But now, I would have to say a four.",P,1jfH055byg4_28,,,,,,
Why a four and not a lower number?,T,1jfH055byg4_29,2,1,1,2,1,2
That's a good question. Let me think about it. I guess it's a four because of the blood clots. The blood clots are really heavy on my mind right now.,P,1jfH055byg4_30,,,,,,
So having a better understanding of how smoking adds to the risk of blood clots increases your desire to quit.,T,1jfH055byg4_31,2,1,1,2,1,2
"A little, yes.",P,1jfH055byg4_32,,,,,,
"What else, if anything, makes quitting important to you?",T,1jfH055byg4_33,2,1,1,2,1,2
"You know, the bigger thing for me is the fear of being evicted from my apartment. There's a rule that we can't smoke in the house, and I stick to it for the most part, but the other day I smoked out the window. That was only the second time I've done it. But don't you know the building manager caught me? So now I am sure she's going to be watching me even more. I can't lose my apartment.",P,1jfH055byg4_34,,,,,,
"The possibility of losing your apartment because of smoking really upsets you, in addition to your health.",T,1jfH055byg4_35,2,2,1,2,2,2
"I would hate to think that Santi and Teo lost their home because their mom chose smoking over abiding by a stupid code, even if I hate that rule. I smoked when I was pregnant with them, and thank holy mother, they were born healthy. I don't think I could live with myself if they lost their home because of something I'm doing.",P,1jfH055byg4_36,,,,,,
"So it sounds like your priority in life is taking care of and providing for your children. It's obvious that you're a good mom, and if you had to leave your home because you were smoking, that would be tough to bear.",T,1jfH055byg4_37,2,2,1,2,2,2
"Yes, it would.",P,1jfH055byg4_38,,,,,,
"So let me ask you a slightly different question. On that same scale of one to ten, how would you rate your confidence to quit?",T,1jfH055byg4_39,1,1,2,1,0,2
"Confidence? Ooh, I'd have to say a two.",P,1jfH055byg4_40,,,,,,
So you are not feeling very confident right now.,T,1jfH055byg4_41,2,-1,-1,2,-1,2
"No, no, not confident at all. I mean, I've tried to quit so many times and I just can't do it.",P,1jfH055byg4_42,,,,,,
"So you've been persistent in trying and haven't been successful yet. Still, you said a two and not a one. I'm curious about that.",T,1jfH055byg4_43,2,1,1,2,1,2
"Well, the only reason I said a two is that I tried quitting smoking when I was pregnant with Santi and Teo both. I went for two months without a cigarette with Teo, and I didn't make it past that. And I was really mad at myself for that. I really wanted to quit for my babies, and I failed. I guess I'm just hopeless. I mean, who keeps smoking when there's a baby inside?",P,1jfH055byg4_44,,,,,,
