Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hey Rachel, how you been?",T,oWMNskk8nzY_1,1,1,1,0,0,2
I've been okay. Thank you for asking.,T,oWMNskk8nzY_2,1,1,1,0,0,2
Sure. What's been going on?,T,oWMNskk8nzY_3,1,1,1,0,0,2
"Well, I've kind of been having an issue with one of my clients. I've been kind of having a hard time moving our sessions out of superficial conversation into more deep and meaningful conversations. And I feel kind of stuck, and I'm not really sure like what I should do.",T,oWMNskk8nzY_4,2,1,1,2,1,2
"Okay, which client are we talking about?",T,oWMNskk8nzY_5,1,0,1,0,0,2
We're talking about David.,T,oWMNskk8nzY_6,1,0,1,0,0,2
"David, okay. So with David, you feel like the conversation is more conversational. It's been more on tangents?",T,oWMNskk8nzY_7,2,1,2,2,1,2
Very much so.,T,oWMNskk8nzY_8,0,0,0,0,0,1
Where would you like it to be?,T,oWMNskk8nzY_9,2,-1,2,2,-1,2
"Well, I'm concerned about, you know, his substance use. He drinks and smokes, and I try to move the conversations towards that and why he does that and what the meaning holds for him. And we'll have these little moments where he'll kind of start answering and it looks like it's moving towards a deep conversation, and then it's like he realizes that it's going in that direction so he'll kind of snap it back the other way and start talking about other things like his car and the girls he's seeing. You know, things that aren't really related to why he's using.",T,oWMNskk8nzY_10,1,1,1,1,1,2
And are you able to predict when these tangents are gonna come about?,T,oWMNskk8nzY_11,2,1,2,2,2,2
"For the most part, yes. But getting him to even talk at a deep and meaningful level is hard enough. So when it does happen, I'm definitely cautious of the fact that he could at any moment take it somewhere else. So I guess yeah, you could say I know that it's going to happen at some point.",T,oWMNskk8nzY_12,1,1,1,1,1,2
And particularly when he starts to get into any type of depth work?,T,oWMNskk8nzY_13,2,1,2,2,2,2
Yes.,T,oWMNskk8nzY_14,-1,-1,-1,-1,-1,2
So it's like he shuts down and switches gears?,T,oWMNskk8nzY_15,2,1,2,2,2,2
"He just kind of laughs and just changes the subject. You know, and I can't seem to get him back there or you know, just be like ""Whoa, that was great"" and...",T,oWMNskk8nzY_16,-1,-1,-1,-1,-1,2
Are you trying to get him back?,T,oWMNskk8nzY_17,2,1,2,2,2,2
"I am. I think I could probably do a better job and not be so afraid to kind of... I don't know if ""afraid"" is the right word, maybe ""intimidated"", to be like ""You know, we don't really need to talk about your cars or this girl. I want to go back to that moment we just had.""",T,oWMNskk8nzY_18,0,0,0,0,0,1
"Okay, so you've been an intern now for around four months, right? Is that right? Four months? And when counselors are new, when counselors are in training, sometimes it's a victory just to have the client talk. Right? You remember those days from your early days in supervision where you just wanted them to say anything?",T,oWMNskk8nzY_19,1,1,1,1,1,2
Right.,T,oWMNskk8nzY_20,1,1,1,0,0,2
"It's a next level skill to start confronting and guiding the sessions a little bit. And I kind of feel like that's what you're looking for is that confidence to be a little bit confrontational and directive and move the session in a direction that you think would be helpful, rather than just let the client take it in whatever direction they choose. Does that sound about right?",T,oWMNskk8nzY_21,-1,-1,-1,2,-1,2
That's exactly what I would like to do.,T,oWMNskk8nzY_22,1,1,0,0,0,2
"Alright, so let's look at your options here. Alright? What's the worst that would happen if you confronted David when he goes off on a tangent? So he gets into some deep work, starts talking about the drug and alcohol abuse, and you notice him talking about the weather or cars or whatever it is, right? And you're like ""You know, I noticed that you kind of switched gears. Can we go back to what we were just talking about?"" What's the worst that could happen there?",T,oWMNskk8nzY_23,1,1,1,1,0,2
"I mean, I think the worst would be that he would say ""no"" and not want to have that conversation.",T,oWMNskk8nzY_24,0,0,0,1,0,2
Okay. What would be the best that could happen?,T,oWMNskk8nzY_25,0,0,0,1,0,2
"I think the best thing that would happen would be, you know, he would be willing to come back to that moment and explore that with me.",T,oWMNskk8nzY_26,0,0,0,1,0,2
"And if he explored that with you, what might happen?",T,oWMNskk8nzY_27,0,0,0,1,0,2
"He would gain some understanding about himself and his addictions and that would help us be able to move the therapy, you know, forward.",T,oWMNskk8nzY_28,0,0,0,1,0,2
Progress.,T,oWMNskk8nzY_29,0,0,0,0,0,1
Yeah.,T,oWMNskk8nzY_30,1,1,1,1,0,2
He would make progress. So is that worth the risk considering the worst case scenario and then weighing it against the best case?,T,oWMNskk8nzY_31,1,1,1,1,0,2
"I think so, yes.",T,oWMNskk8nzY_32,2,2,2,2,2,2
"I think it is too. And it's normal to have these moments where you doubt yourself, especially when you're new to this field. And it is tough to move to that next level skill. So I really appreciate you bringing this up with me, and I want to work with you to confront David just a little more, right? And we'll try it in stages. So a little confrontational, a little directive, and maybe a little more if needed. And each time as we try this, if it's clear it's not working, come back and we'll talk about it, we'll figure another plan and we'll try to move forward from there. So we'll just take it in steps. Alright? So it doesn't have to be anything more than that. Like it doesn't have to be a major breakthrough or anything that you're seeking. It can be mild confrontation and then coming back and exploring that and then moving forward from there.",T,oWMNskk8nzY_33,2,2,2,1,1,2
"Alright, that sounds perfect. Thank you.",T,oWMNskk8nzY_34,1,1,1,0,0,2
Does it sound like a plan?,T,oWMNskk8nzY_35,0,0,0,0,0,2
Yes.,T,oWMNskk8nzY_36,0,0,0,0,0,2
