Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Alice, how are you doing today?",T,ehOfVBLWilw_1,0,0,1,0,0,2
I'm good.,P,ehOfVBLWilw_2,,,,,,
Doing good? I'm going to ask you some questions and give you some problems to solve. Please try to answer them as best as you can.,T,ehOfVBLWilw_3,0,0,2,0,0,2
Okay.,P,ehOfVBLWilw_4,,,,,,
What year is this?,T,ehOfVBLWilw_5,0,0,1,0,0,2
It is 2015.,P,ehOfVBLWilw_6,,,,,,
Okay. What season of the year is this?,T,ehOfVBLWilw_7,0,0,1,0,0,2
It's beach season.,P,ehOfVBLWilw_8,,,,,,
Beach season? What is the date today?,T,ehOfVBLWilw_9,0,0,1,0,0,2
Tuesday.,P,ehOfVBLWilw_10,,,,,,
What day of the week is this?,T,ehOfVBLWilw_11,0,0,1,0,0,2
Tuesday.,P,ehOfVBLWilw_12,,,,,,
What month is this?,T,ehOfVBLWilw_13,0,0,1,0,0,2
It is May.,P,ehOfVBLWilw_14,,,,,,
Can you tell me what country we are in?,T,ehOfVBLWilw_15,0,0,1,0,0,2
America.,P,ehOfVBLWilw_16,,,,,,
What county are we in?,T,ehOfVBLWilw_17,0,0,1,0,0,2
We are in Kent County. Kent County.,P,ehOfVBLWilw_18,,,,,,
What city are we in?,T,ehOfVBLWilw_19,0,0,1,0,0,2
The capital.,P,ehOfVBLWilw_20,,,,,,
What is the name or the address of this building?,T,ehOfVBLWilw_21,0,0,1,0,0,2
We are at Wilmington College.,P,ehOfVBLWilw_22,,,,,,
What floor of the building are we on?,T,ehOfVBLWilw_23,0,0,1,0,0,2
Two.,P,ehOfVBLWilw_24,,,,,,
"Okay. I am going to name three objects. After I have said them, I want you to repeat them back to me.",T,ehOfVBLWilw_25,-2,-2,-1,-2,-2,2
Okay.,P,ehOfVBLWilw_26,,,,,,
"Apple, table, penny.",T,ehOfVBLWilw_27,0,0,1,0,0,2
"Apple, table, penny, penny.",P,ehOfVBLWilw_28,,,,,,
Okay. Remember what they are because I am going to ask you to name them again in a few minutes.,T,ehOfVBLWilw_29,0,0,1,0,0,2
Okay.,P,ehOfVBLWilw_30,,,,,,
"Now I'm going to give you a word and ask you to spell it forward and backward. The word is world. First, can you spell it forward?",T,ehOfVBLWilw_31,0,0,1,0,0,2
"U, O, R, D. D.",P,ehOfVBLWilw_32,,,,,,
"Now, can you spell it backward?",T,ehOfVBLWilw_33,0,0,1,0,0,2
"Um, D, L, O, U.",P,ehOfVBLWilw_34,,,,,,
Okay. What were the three objects I asked you to remember?,T,ehOfVBLWilw_35,0,0,1,0,0,2
"Apple, table, and, um, I don't remember the last one.",P,ehOfVBLWilw_36,,,,,,
Okay. What is this called?,T,ehOfVBLWilw_37,0,0,1,0,0,2
That's your watch.,P,ehOfVBLWilw_38,,,,,,
What is this called?,T,ehOfVBLWilw_39,-2,-2,-1,-2,-2,2
A pencil.,P,ehOfVBLWilw_40,,,,,,
"I would like you to repeat a phrase after me. The phrase is: no ifs, ands, or buts.",T,ehOfVBLWilw_41,0,0,-2,-1,-1,2
"No if, no and, no buts.",P,ehOfVBLWilw_42,,,,,,
"I would like you to read the words on this page I'm going to hold up, then do what it says.",T,ehOfVBLWilw_43,0,0,-2,-1,-1,2
Close your eyes.,P,ehOfVBLWilw_44,,,,,,
Okay. Are you right-handed or left-handed?,T,ehOfVBLWilw_45,0,0,-2,0,0,2
I'm right-handed.,P,ehOfVBLWilw_46,,,,,,
"Right-handed? I want you to take this paper in your right hand, fold the paper once with both hands, and then put the paper down in your lap.",T,ehOfVBLWilw_47,0,0,-2,-1,-1,2
There you go.,P,ehOfVBLWilw_48,,,,,,
"Okay, thank you. All right, if you could pick up the notebook with that piece of paper. I would like you to write any complete sentence on that piece of paper for me.",T,ehOfVBLWilw_49,0,0,-2,0,0,2
Any?,P,ehOfVBLWilw_50,,,,,,
Mm-hm.,T,ehOfVBLWilw_51,0,0,-2,-1,-1,2
Okay.,P,ehOfVBLWilw_52,,,,,,
Can I see the sentence? Okay. Here is a drawing. Please copy the drawing on that same piece of paper.,T,ehOfVBLWilw_53,0,0,-2,0,0,2
This is hard. This is really hard. I got it.,P,ehOfVBLWilw_54,,,,,,
You got it? Can I see that?,T,ehOfVBLWilw_55,0,0,-2,-1,-1,2
Kind of.,P,ehOfVBLWilw_56,,,,,,
"Alright, good. Thank you, Alice. I appreciate you participating in that assessment.",T,ehOfVBLWilw_57,-1,-1,-2,-1,-2,2
Thank you.,P,ehOfVBLWilw_58,,,,,,
