Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Well, let's talk about then how you ended up cutting yourself.",T,x0Iky4NWN2U_1,0,0,0,0,0,1
It's pretty obvious.,P,x0Iky4NWN2U_2,,,,,,
"So what happened? First of all, tell me what you did exactly.",T,x0Iky4NWN2U_3,0,0,0,0,0,1
What do you mean what I did?,P,x0Iky4NWN2U_4,,,,,,
"Well, I mean where'd you cut yourself? I know you said you cut yourself, but I mean where?",T,x0Iky4NWN2U_5,0,0,0,0,0,1
Same as always. Same as always.,P,x0Iky4NWN2U_6,,,,,,
On your arm?,T,x0Iky4NWN2U_7,0,0,0,0,0,1
Yeah.,P,x0Iky4NWN2U_8,,,,,,
What'd you cut yourself with?,T,x0Iky4NWN2U_9,-1,-1,-1,0,0,1
A razor.,P,x0Iky4NWN2U_10,,,,,,
How deep?,T,x0Iky4NWN2U_11,-1,-1,-2,0,0,1
Do you want to see it?,P,x0Iky4NWN2U_12,,,,,,
"Yeah. Let me see. You know, those look to me like they did - did you go to the - it doesn't look like you went and got any stitches, but that looks to me like you could have used them. What do you think?",T,x0Iky4NWN2U_13,-1,-1,-1,0,0,1
"I think if you've ever been to an ER when you cut yourself, you'll know why I don't go.",P,x0Iky4NWN2U_14,,,,,,
"Okay, but part of the problem is those look deep and like you're going to have significant scars. So my suggestion is in the future if you do it, is that you put some sort of band-aid on it to keep it closed. But let's talk about how - how this happened. First of all, tell me, you were telling me on the phone that you wanted to die, but did you - was this a suicide attempt or do you think it was just a cutting? Were you thinking about killing yourself or wanting to die when you did it?",T,x0Iky4NWN2U_15,-1,-1,-1,0,0,1
I was thinking about killing myself. I thought you would help me and you didn't. That's what I want to talk about. I want to talk about how it is that my life is not going better and you are not helping me and you are not available to me when I need help.,P,x0Iky4NWN2U_16,,,,,,
"Okay, so let's - okay. So it sounds like me not being available - was me not being available to you related to you cutting yourself?",T,x0Iky4NWN2U_17,1,1,1,1,1,1
"I cut myself the first time. I called you thinking you would help me. You wouldn't help me, so then I figured what the hell, I might as well just go all the way, and so that's why I cut myself that deep.",P,x0Iky4NWN2U_18,,,,,,
