Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
So how you doing today?,T,cgfs3h6Ahe8_1,1,1,1,0,0,2
"Good, how are you?",P,cgfs3h6Ahe8_2,,,,,,
"I'm doing well, thanks for asking. Your brother brought you in today and he had some concerns about your mood.",T,cgfs3h6Ahe8_3,1,1,0,1,0,2
"I mean, he has, but it's kind of weird because it's actually been great. I used to have issues with mood, but I don't anymore. For at least the last couple days, maybe about a week, I've felt awesome. Like, I've gotten so much done at work and at home. I went shopping. I'm doing great with my interpersonal relationships. At work this week, I got a promotion. Also, another one of my coworkers had a birthday, so I went home and baked him a cake. It was kind of annoying because when I got there, he got mad. He didn't appreciate the fact that the cake said 'over the hill', but he's old, so I thought it'd be funny. But besides that, this week's been awesome. I've been feeling great, getting a lot done.",P,cgfs3h6Ahe8_4,,,,,,
"Yeah, you feel like you're getting a lot accomplished at work and at home. What types of things have you been doing?",T,cgfs3h6Ahe8_5,1,1,1,2,1,2
"So there's a couple projects at work that I got all done. And at home, I have been working on unpacking because I moved in a while ago but still had boxes sitting around. I'm completely unpacked now. Over the weekend I went and bought some home decor stuff, so it really makes my house look just like I want it to look, and I'm happy with it.",P,cgfs3h6Ahe8_6,,,,,,
"Alright, so your mood's up. Now your brother specifically had concerns about spending money, that's what he mentioned.",T,cgfs3h6Ahe8_7,1,1,0,1,0,2
"He's worried because I went on a shopping spree. He doesn't really know how much I am making with this new promotion. I'm proud of myself, I deserve it, and I've worked so hard for so long at this company, so it was like treating myself. I did spend a lot of money; I actually maxed out one of my credit cards, but I don't have a lot of bills right now. I paid off all my debts and finished paying off my student loans too, so I could pay for it. He got worried because he thought I was buying too much, but I've been fine.",P,cgfs3h6Ahe8_8,,,,,,
"Alright, so you haven't gotten in any trouble at work or at home or anything?",T,cgfs3h6Ahe8_9,1,0,0,1,0,2
"No, not at all. Like I said, I got a promotion at work. My bosses are extremely happy with how productive I've been and the quality of my work. I'm able to look over the reports I turn in several times before I do it, and I always make sure I do.",P,cgfs3h6Ahe8_10,,,,,,
Okay. Any changes with your sleep habits?,T,cgfs3h6Ahe8_11,0,0,0,0,0,2
"Yes and no. I mean, yes because I haven't really been sleeping as much as I used to. I think I used to sleep too much, but I haven't needed to this week. It hasn't been an issue; it's actually been a good thing.",P,cgfs3h6Ahe8_12,,,,,,
So how much did you sleep last night?,T,cgfs3h6Ahe8_13,0,0,0,0,0,2
Just about an hour and a half.,P,cgfs3h6Ahe8_14,,,,,,
And you feel rested.,T,cgfs3h6Ahe8_15,1,0,0,1,0,2
"I do feel rested. I might take a thirty-minute nap later, but then I'll be fine.",P,cgfs3h6Ahe8_16,,,,,,
"Alright, so you have a lot of energy?",T,cgfs3h6Ahe8_17,0,0,0,0,0,2
I do.,P,cgfs3h6Ahe8_18,,,,,,
"Do you have any feelings of depression or anything like that, sadness?",T,cgfs3h6Ahe8_19,0,0,0,0,0,2
"No, I feel great.",P,cgfs3h6Ahe8_20,,,,,,
Have you ever had anything like that?,T,cgfs3h6Ahe8_21,0,0,0,0,0,2
"I have, actually. In the past, I was diagnosed with depression, so I know what it feels like, and I know that I don't have anything like that right now.",P,cgfs3h6Ahe8_22,,,,,,
How long ago was that?,T,cgfs3h6Ahe8_23,0,0,0,0,0,2
A few years ago.,P,cgfs3h6Ahe8_24,,,,,,
Alright. Any thoughts about death or dying or anything related to that?,T,cgfs3h6Ahe8_25,0,0,0,0,0,2
"No, not really. I mean, obviously you hear about people dying on TV or friends and family members, but I don't dwell on it. I feel like in the past I might have, but I haven't been.",P,cgfs3h6Ahe8_26,,,,,,
Alright. Any drug or alcohol use?,T,cgfs3h6Ahe8_27,0,0,0,0,0,2
"No, nothing.",P,cgfs3h6Ahe8_28,,,,,,
How are you doing medically? Anything medically going on?,T,cgfs3h6Ahe8_29,0,0,0,0,0,2
"No, I'm healthy.",P,cgfs3h6Ahe8_30,,,,,,
Alright. And do you see or hear anything that things that other people can't see or hear?,T,cgfs3h6Ahe8_31,1,1,1,1,0,2
"No, nothing like that.",P,cgfs3h6Ahe8_32,,,,,,
Has it ever happened?,T,cgfs3h6Ahe8_33,1,1,1,0,0,2
No.,P,cgfs3h6Ahe8_34,,,,,,
"Alright Sherry. You answering these questions for me has been helpful. I know that you're feeling well, but I'd like you to talk to a counselor if that's okay. I know that you're aware your brother's concerned.",T,cgfs3h6Ahe8_35,1,1,1,1,0,2
That's why I'm here for him.,P,cgfs3h6Ahe8_36,,,,,,
"You're here for him? Okay. So if it'd be okay with you, I'd like you to speak with a counselor at least for a little bit, and I can arrange that in just a few moments if that's okay.",T,cgfs3h6Ahe8_37,1,1,1,0,0,2
That's fine.,P,cgfs3h6Ahe8_38,,,,,,
Thanks.,T,cgfs3h6Ahe8_39,1,1,1,0,0,2
Mhm.,P,cgfs3h6Ahe8_40,,,,,,
