Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Lisa, how you doing today?",T,VKdjQYtbiic_1,-1,-1,-1,-2,-2,2
"I'm good, but um there has been issues. You know how we've been working on like my motivation?",P,VKdjQYtbiic_2,,,,,,
Sure.,T,VKdjQYtbiic_3,0,0,0,0,0,2
"Well, it's kind of related to that. Um, so I'm in school and every few weeks we have like papers to write. And I know I know it, I know I can do it, it's just actually sitting down and doing it.",P,VKdjQYtbiic_4,,,,,,
"All right, well tell me about the papers.",T,VKdjQYtbiic_5,-1,-1,-1,2,-1,2
"Well, they're usually about five pages long. And I just I just look at it and I'm like it's five pages, but I'm like okay, so I go sit down, you know at my computer, I'm like alright I'm going to start on references. So I get I start off good, I do the references, but then it's like I get sidetracked so easily and then I end up killing like two hours checking the news, checking and then it goes to my phone and then just looking up recipes, I mean it gets really off topic and then I realize I haven't done anything.",P,VKdjQYtbiic_6,,,,,,
"All right, so you have the five page paper, you sit down to work on it, you have the references, you get that part taken care of, but then it sounds like you kind of wander off a little bit.",T,VKdjQYtbiic_7,1,1,1,2,1,2
Oh big time.,P,VKdjQYtbiic_8,,,,,,
"Yeah, okay. And then what happens after you're done wandering a little bit?",T,VKdjQYtbiic_9,1,1,1,2,1,2
"Well I get kind of annoyed with it and then I'm like well you know I've already you know it's already night time, I'll try to do it tomorrow, and then either tomorrow doesn't happen or the same thing happens. And it's just and then I end up you know rushing right at the end, of you know it's due tomorrow and I'm getting all these five pages done and it's really hard for me.",P,VKdjQYtbiic_10,,,,,,
"So you are finishing the assignment on time, so the problem isn't lateness.",T,VKdjQYtbiic_11,1,1,1,2,1,2
"No, I mean I get it done. It's just all at the last minute.",P,VKdjQYtbiic_12,,,,,,
So it's really the how the time breaks out isn't working out well for you. You'd rather not be doing it at the last moment.,T,VKdjQYtbiic_13,1,1,1,2,1,2
"No, I mean I I try not to. I mean I set time aside to go sit down, I'm like alright, you know we're going to start on this paper, then sidetracked, I'm watching TV, I'm on my phone, I'm on some other website.",P,VKdjQYtbiic_14,,,,,,
"So these so these activities that you're engaging in between when you start the work and before you start writing, so you've gathered the references before you start writing, you said checking email and other kind of it sounds like unplanned small activities.",T,VKdjQYtbiic_15,1,1,1,2,1,2
"Yeah, I mean there's small things that keep my attention, but it's not where my attention needs to go.",P,VKdjQYtbiic_16,,,,,,
"These aren't particularly engaging activities, like something you need to do at that moment.",T,VKdjQYtbiic_17,1,1,1,2,1,2
"No, I mean I look up you know right I start on one reference and then ooh this article looks cool, ooh this article, you know next thing I know I'm researching octopuses or something.",P,VKdjQYtbiic_18,,,,,,
So like distracted.,T,VKdjQYtbiic_19,1,1,1,2,1,2
"Yeah, distracted's a good word.",P,VKdjQYtbiic_20,,,,,,
And then there's a moment you kind of catch yourself and realize you haven't really started writing.,T,VKdjQYtbiic_21,1,1,1,2,1,2
"Yeah, but it's like two hours later.",P,VKdjQYtbiic_22,,,,,,
"It's too late, yeah, so you're consuming time in there. All right, so you have a few different levels of activity here, you have the paper which it sounds like you're okay writing but you're maybe not highly motivated to write, but you seem to be getting the references done okay.",T,VKdjQYtbiic_23,1,1,1,2,1,2
"Yeah, I mean I get the references done okay.",P,VKdjQYtbiic_24,,,,,,
"You collect the material and then the writing part, that's the part...",T,VKdjQYtbiic_25,1,1,1,2,1,2
That's the difficult part.,P,VKdjQYtbiic_26,,,,,,
And then you have these behaviors in the middle which you enjoy doing a little but they're not something that...,T,VKdjQYtbiic_27,1,1,1,2,1,2
"I mean they're not something that like you know I'm jumping for joy about, it's just something to procrastinate so I don't have to do my paper. And I don't think that, you know I'm not like oh I need to check my email so I don't have to do my paper, it's just oh I should check my email, oh I should check my phone, oh I haven't done this in a while, oh I haven't seen this in a while.",P,VKdjQYtbiic_28,,,,,,
"But these behaviors still fulfill a purpose, they do delay the writing of the paper.",T,VKdjQYtbiic_29,1,1,1,2,1,2
"Yeah, that's true.",P,VKdjQYtbiic_30,,,,,,
"Yeah, you may not be fully aware of that in the moment, but then you kind of become aware of that later, that that's the purpose of those behaviors accomplished, was that they kept you distracted from the writing. All right. So the writing of the paper is an activity that's something you're not really looking forward to. What's a behavior that what's an activity that you really do look forward to?",T,VKdjQYtbiic_31,1,1,1,2,1,2
"Well, there is this new TV show out that they just started a new season and I have it all recorded, like 24 episodes, but I can't find time to watch it but I'm really, you know I've seen the first season I'm so interested in it. And now I can't wait to see the next one. You know I guess that that would that's I guess what makes me really happy right now.",P,VKdjQYtbiic_32,,,,,,
So so you're excited about this television show and you have the episodes already recorded. And maybe one of the reasons you can't find the time is because the time you're using between the two parts of writing this paper.,T,VKdjQYtbiic_33,1,1,1,2,1,2
"Yeah, I mean this paper's taking me a lot longer than it should.",P,VKdjQYtbiic_34,,,,,,
"All right, so let's try this. When you do write the paper, you're really writing the writing part, not the preparing part, but the writing part kind of all at the end, right?",T,VKdjQYtbiic_35,1,1,1,2,1,2
Oh yeah.,P,VKdjQYtbiic_36,,,,,,
You're getting it done but it's the night before it's due. All right. So I want to try a couple different behavioral strategies here. One is I think that it might be helpful to break the five page paper up into more than one night because right now functionally you're doing a lot on the last night. What would be a more comfortable pace? Like for example how long does it take you to write one page?,T,VKdjQYtbiic_37,1,1,1,2,1,2
"About an hour, hour and a half.",P,VKdjQYtbiic_38,,,,,,
"All right, so around an hour to an hour and a half you can complete one page, edited, proofread. Okay, so it would take about five days for you to complete the whole paper. And how much time do you have from when the paper's assigned to when it's due?",T,VKdjQYtbiic_39,1,1,1,2,1,2
Uh they give us about a week and a half to do it.,P,VKdjQYtbiic_40,,,,,,
Okay so around ten days.,T,VKdjQYtbiic_41,1,1,1,1,0,2
Yeah.,P,VKdjQYtbiic_42,,,,,,
"Okay. So if you could maintain the pace of an hour to an hour and a half a day, you would be done in plenty of time. Is there a good time to start writing?",T,VKdjQYtbiic_43,1,1,1,1,0,2
"Um I guess around six o'clock. Like uh because then I'm I'm already done eating, I'm home from work and I've kind of de-stressed already. So six o'clock's like a pretty good time.",P,VKdjQYtbiic_44,,,,,,
