Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hello Mr. Vance, my name is Dr. Vanita Goves and I'm one of the psychiatrists who works here. Can you tell me what's brought you here today?",T,QmFwph3ql3w_1,1,1,1,1,0,2
"Yeah, well I was referred to you by my GP because my wife thinks I'm drinking too much.",P,QmFwph3ql3w_2,,,,,,
"Right, I see. And do you think you're drinking too much?",T,QmFwph3ql3w_3,1,0,1,1,0,2
"Well, looking at it from her point of view, I suppose I do like a drink, yeah.",P,QmFwph3ql3w_4,,,,,,
Maybe we can just explore that a little bit more. How much would you say you drank in a day?,T,QmFwph3ql3w_5,1,1,1,1,0,2
"Now? Oh, it's crept up over the years. Well if I'm honest, I drink about a bottle of vodka a day.",P,QmFwph3ql3w_6,,,,,,
A bottle of vodka a day. And how long have you been drinking that much for?,T,QmFwph3ql3w_7,0,0,0,2,0,2
"Well as I say, it's crept up, a few years now.",P,QmFwph3ql3w_8,,,,,,
"Can you be more specific? Two years, three years, five years?",T,QmFwph3ql3w_9,1,0,0,2,0,2
"Well, initially I just used to have a couple of drinks after work because I've got a pretty responsible job and I just found a drink calmed me down. Then I got more responsibility and I found a bit more alcohol helped me. So yeah, I'm drinking about a bottle a day now.",P,QmFwph3ql3w_10,,,,,,
"Okay, so you'd say for about the last two years, three years?",T,QmFwph3ql3w_11,0,0,0,1,0,2
"Yeah, about that.",P,QmFwph3ql3w_12,,,,,,
And do you drink anything else apart from vodka?,T,QmFwph3ql3w_13,-1,-1,-1,0,0,2
"Yeah, after work I normally go to the pub and I have two to four pints of bitter or lager.",P,QmFwph3ql3w_14,,,,,,
"Right, okay. And would that be every day?",T,QmFwph3ql3w_15,0,0,0,2,0,2
"Yeah, especially Monday to Friday when I'm working, but at weekends I normally go down the local pub and have a few at lunchtime.",P,QmFwph3ql3w_16,,,,,,
Right. And how much is a few?,T,QmFwph3ql3w_17,-1,-2,-2,-1,-2,2
"Again, about two to four pints.",P,QmFwph3ql3w_18,,,,,,
"On a weekday, you have about two to four pints after work and then you come home and drink about a bottle of vodka?",T,QmFwph3ql3w_19,0,0,0,2,0,2
