Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"So Felicity, I think that we've done a lot of good work today and I'm delighted that you didn't have a panic attack last week. That's really impressive and you seem really pleased about that as well.",T,n17O4_Uy6Vk_1,1,2,1,2,1,2
Yeah.,P,n17O4_Uy6Vk_2,,,,,,
"And so you know I think today we've run through a couple of more techniques that you can use to manage your anxiety and it seems to me that you've got a good grip on those, yes?",T,n17O4_Uy6Vk_3,1,1,1,1,0,2
Yeah definitely. I think today was really helpful.,P,n17O4_Uy6Vk_4,,,,,,
"Oh good. That's fantastic. Well I guess if we wind up now and then meet again next week, yeah?",T,n17O4_Uy6Vk_5,1,1,1,0,0,1
"Yeah, yeah. But did I tell you actually that I had an argument with my mum on Thursday?",P,n17O4_Uy6Vk_6,,,,,,
"Oh, really?",T,n17O4_Uy6Vk_7,2,-1,-2,-1,2,2
"Yeah, yeah it was a really really big one. Yeah what happened was basically that mum she was just getting really angry at me for Dave again because you know we've been going out for three months and as I've told you before she really really doesn't like him. Yeah and she had a go at him for the drugs again and then she was saying you know that I can do so much better and she was just you know like screaming at me and I had to take all of that and you know we were just going around in circles and circles and yeah it was really really not very not very good that I had to sit there and listen to her saying that, yeah.",P,n17O4_Uy6Vk_8,,,,,,
Yeah I can imagine. So you must have been really upset by that.,T,n17O4_Uy6Vk_9,1,1,1,2,1,2
"Yeah I was because you know she, well you know that I mean I really like Dave. I think that Dave's really good and I would I would I would like to keep on seeing him but that she disapproves of him and I find it really hard that she disapproves of him.",P,n17O4_Uy6Vk_10,,,,,,
Yes I can see that really causes you more anxiety as well that this is happening and you feel criticized by your mum and perhaps torn a bit between your mum's view and David. So have you talked to him about this argument?,T,n17O4_Uy6Vk_11,1,1,1,0,0,1
"Well she doesn't, she doesn't want me to talk to him about it because she doesn't want him to know that she doesn't like him and then you know he doesn't really like her as well because she thinks he thinks that she's a snob and so it's really hard you know I just feel like I'm sort of sort of in the middle and sort of stuck in between the two of them.",P,n17O4_Uy6Vk_12,,,,,,
"So Felicity, I'm very pleased that you didn't have a panic attack last week and so are you.",T,n17O4_Uy6Vk_13,1,1,1,1,1,2
Yeah.,P,n17O4_Uy6Vk_14,,,,,,
And I'm hoping that the work that we did today in looking at a couple more techniques of how you can manage the anxiety has been helpful to you?,T,n17O4_Uy6Vk_15,1,1,1,0,0,1
Yeah I think I'll be able to give it a practice this week.,P,n17O4_Uy6Vk_16,,,,,,
Oh good. And we've discussed your homework?,T,n17O4_Uy6Vk_17,1,1,1,1,1,2
Yes.,P,n17O4_Uy6Vk_18,,,,,,
"So excellent. Well then perhaps if we wrap up for today, all right?",T,n17O4_Uy6Vk_19,1,1,1,0,0,1
Um well did did I tell you that I had an argument with my mum on Thursday?,P,n17O4_Uy6Vk_20,,,,,,
No. Yes?,T,n17O4_Uy6Vk_21,1,1,1,2,1,2
Yeah yeah I had an argument with mum and it was really bad because she was just yelling yelling yelling and you know it was about Dave. I've told you about Dave before because she doesn't like Dave and she was having a go at me for the drugs you know because he takes the drugs and she was just yelling at me because she doesn't like that he takes the drugs but she doesn't understand that I mean I just want to be with him and so but because she doesn't like him she you know she was yelling at me about that on Thursday.,P,n17O4_Uy6Vk_22,,,,,,
I can see that this is very upsetting for you Felicity and it is an issue that you've raised before. So I'm wondering whether we should decide that for next week we'll start to discuss these issues that you're having with your mum so that we can work out a plan when we've got our next session. How would that be?,T,n17O4_Uy6Vk_23,-1,-1,-1,-1,-1,2
Well this one this one I mean the argument was when she was saying she was saying to me that I should leave him and she was saying you know that I could do a lot better and that I really shouldn't be with him and I should just leave she was saying. Um but you know and then she wouldn't let me you know because I I wanted to talk to him about it and she wouldn't let me talk to him about it and because they really don't like each other I just feel really sort of stuck in the middle.,P,n17O4_Uy6Vk_24,,,,,,
"And I can see that that's a really big issue so I think we definitely we'll put this on our number one agenda for next week, okay? And so we'll work on it then because this is clearly very important to you and I think that we're going to need a good chunk of time to be able to help you to resolve some of these issues with your mum. Okay, right. So how about during the week in addition to the other homework you have you have a think about what the issues are that you would like to raise with me next week about this.",T,n17O4_Uy6Vk_25,1,1,1,2,1,2
"Okay, all right. So we can spend we can spend most of the next session talking about it?",P,n17O4_Uy6Vk_26,,,,,,
It sounds like that's going to be a very important thing to do because I can see how distressed this makes you feel.,T,n17O4_Uy6Vk_27,1,1,1,0,0,1
Okay. Yeah alright okay.,P,n17O4_Uy6Vk_28,,,,,,
Okay so we'll meet again same time next week.,T,n17O4_Uy6Vk_29,1,1,0,1,1,2
Sounds good.,P,n17O4_Uy6Vk_30,,,,,,
Thanks Felicity.,T,n17O4_Uy6Vk_31,1,1,0,0,0,2
