Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
How can I help you?,T,5UU63mfNnD4_1,1,1,1,1,1,2
"Yeah, I hope so. My workplace has just gone smoke-free. I'm not very happy about it. I'm going to keep smoking, but I was wondering if there is anything that can help me get through the day so I can go get my beer and smoke a cigarette after work.",P,5UU63mfNnD4_2,,,,,,
"So your workplace just went smoke-free and you're not too pleased, huh?",T,5UU63mfNnD4_3,1,1,0,2,1,2
"No. I'm not going to quit smoking. I like it, it helps me relax. I don't see what the big deal is.",P,5UU63mfNnD4_4,,,,,,
"Okay, tell me a little bit about how smoking fits into your day. It'll help with the consultation.",T,5UU63mfNnD4_5,1,1,1,2,1,2
"I smoke a little less than a pack a day. It's not too bad. I've probably smoked for the last five years. I could quit if I wanted to, but I don't really want to right now.",P,5UU63mfNnD4_6,,,,,,
"Okay, so you feel like right now smoking is a pretty important part of your life. It's not something you're ready to change, but if the time came when you did decide to quit, you feel pretty confident you could go ahead and do that?",T,5UU63mfNnD4_7,1,1,1,2,1,2
"Sure, I could quit.",P,5UU63mfNnD4_8,,,,,,
"Okay, what makes you so confident?",T,5UU63mfNnD4_9,-1,-1,-1,-1,-2,2
"Well, I don't see why I couldn't. Although I have not ever tried to quit. It's just something that I do for fun on breaks at work, in the morning, and after work.",P,5UU63mfNnD4_10,,,,,,
"And so in terms of a readiness to actually go ahead and make a quit attempt, where do you think you fall on the scale of one to 10, where one is I'm not considering it at all and 10 is I'm definitely ready to quit?",T,5UU63mfNnD4_11,0,0,0,0,0,2
I'm probably a two. I haven't even thought about quitting until this great announcement at work today. I am totally not going to quit smoking.,P,5UU63mfNnD4_12,,,,,,
"Okay, what made you say two instead of one?",T,5UU63mfNnD4_13,1,1,1,1,0,2
"Well, anything is possible. I guess I could maybe be convinced. Is there anything I can try that would make me want to quit smoking?",P,5UU63mfNnD4_14,,,,,,
"Well, there are a lot of products available now that can actually help you curb that urge to smoke. We have products that can help to replace nicotine, which can help to decrease withdrawal symptoms you might experience when quitting or cutting down. And also some medications your doctor could prescribe for you that might take away even some of the desire to smoke.",T,5UU63mfNnD4_15,0,0,0,0,0,2
"Okay, well that's good information. I'm not going to do anything today. I just need to know my options. But that's encouraging if I decided to quit smoking, I do have at least tools to help me quit.",P,5UU63mfNnD4_16,,,,,,
"Sure. And back to that scale you mentioned, you said you were a two. What do you think it would take to move you up to a four or a five?",T,5UU63mfNnD4_17,0,1,1,1,0,2
"I don't know, I guess if my friends, like if one of my friends decided to quit with me, that would probably help too. But all my friends love to smoke, so I don't see that happening in the near future.",P,5UU63mfNnD4_18,,,,,,
Sure. I wonder if now that your workplace is going smoke-free if there'll be some people at work who are planning to quit.,T,5UU63mfNnD4_19,1,1,1,1,0,2
"That's a good point, I hadn't really thought about that. That's a good idea, yeah.",P,5UU63mfNnD4_20,,,,,,
"Okay, well it sounds like you're really here just for information today. I'm happy to help you pick out some of these products if and when you do decide that the time is right for you.",T,5UU63mfNnD4_21,1,1,1,1,0,2
"Okay, well thanks a lot.",P,5UU63mfNnD4_22,,,,,,
