Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Laura, thanks for coming in. I'm not sure how much you know already about what you're doing here, so I'll give you a little rundown.",T,v21ZLg8n8do_1,2,-1,2,-1,-2,2
"Basically, we're here to talk for a bit about your goals for your life, get to know you better, and talk about some behaviors you might be engaged in.",T,v21ZLg8n8do_2,1,0,0,0,0,2
It's not my job to judge you or try to change you. I'm just going to talk to you about how things are going and how I can be most beneficial for you. Does that sound okay?,T,v21ZLg8n8do_3,2,1,2,1,0,2
Yeah.,P,v21ZLg8n8do_4,,,,,,
"All right, so I guess to get started, can you tell me a little bit about yourself?",T,v21ZLg8n8do_5,1,1,1,0,0,2
"My name is Laura, I'm 17 years old, and I'm a senior in high school.",P,v21ZLg8n8do_6,,,,,,
Okay. And what kinds of things do you have planned for your life?,T,v21ZLg8n8do_7,1,1,1,0,0,2
"Well, hopefully go to college and get good enough grades to get in.",P,v21ZLg8n8do_8,,,,,,
That's great. Do you have a plan as to where you might want to go?,T,v21ZLg8n8do_9,1,1,1,0,0,2
"I'm not sure yet. Maybe a few schools in the area, or maybe out of state so I can move away for college.",P,v21ZLg8n8do_10,,,,,,
"So, keeping your options open. Great. And do you have an idea about what you might want to study?",T,v21ZLg8n8do_11,1,1,1,0,0,2
"Yeah, maybe pre-law.",P,v21ZLg8n8do_12,,,,,,
"Oh wow, okay, that's exciting. What do you like to do for fun?",T,v21ZLg8n8do_13,1,1,1,1,0,2
"On the weekends, I like to hang out with my friends, go to a party, or the mall to shop, or if there's a school-related event like a football game.",P,v21ZLg8n8do_14,,,,,,
You like to have a good time. And do you have a lot of friends or a few close people?,T,v21ZLg8n8do_15,1,1,1,0,0,2
"I'd say a moderate amount. I'm not really popular, but I'm not friendless. I'm like normal.",P,v21ZLg8n8do_16,,,,,,
"All right, that's a good way to be. It sounds like in general things are going pretty well for you. How are your grades right now?",T,v21ZLg8n8do_17,-1,-1,-1,-1,-2,2
"They're pretty good, A's and B's, so I'm doing okay for college.",P,v21ZLg8n8do_18,,,,,,
"Great. Well, one thing I want to ask about are values. Different people have different things that are important to them, like family or friends.",T,v21ZLg8n8do_19,1,1,1,0,0,2
"I'm going to show you a few things on this sheet like belonging, family, friendship, and respect. Which of those are important to you?",T,v21ZLg8n8do_20,-1,-1,-1,-1,-2,2
"Family definitely, friendship, and belonging.",P,v21ZLg8n8do_21,,,,,,
What's important to you about your family?,T,v21ZLg8n8do_22,1,1,1,1,0,2
"Well, I love them so I want them to think well of me and be accepting.",P,v21ZLg8n8do_23,,,,,,
Do you have brothers or sisters?,T,v21ZLg8n8do_24,1,1,1,1,0,2
"Yeah, I have one sister.",P,v21ZLg8n8do_25,,,,,,
Great. And how about friendship?,T,v21ZLg8n8do_26,1,1,1,1,0,2
"I've grown close to many people I care about, so I'd like them to be accepting of me as well.",P,v21ZLg8n8do_27,,,,,,
So being a good friend and having people who are good friends to you is important. And what about belonging?,T,v21ZLg8n8do_28,1,1,1,1,0,2
Just a sense of fitting in and feeling accepted in general.,P,v21ZLg8n8do_29,,,,,,
"All right. You mentioned you like to go to parties. I'm curious, when you're there, do you ever have any alcohol?",T,v21ZLg8n8do_30,1,1,1,1,0,2
Not much. Maybe like one or two drinks at the most.,P,v21ZLg8n8do_31,,,,,,
How does alcohol fit into your overall social scene?,T,v21ZLg8n8do_32,1,1,1,2,1,2
"I pretty much just have a drink so it looks like I'm drinking, so maybe people won't bug me about it.",P,v21ZLg8n8do_33,,,,,,
So you're getting pressure from other people and it feels easier to just hold a drink?,T,v21ZLg8n8do_34,1,1,1,2,1,2
"Yeah, just to have one there and pretend that I have it.",P,v21ZLg8n8do_35,,,,,,
And how often do you think you are around alcohol?,T,v21ZLg8n8do_36,1,1,1,1,0,2
Maybe one or two weekends a month at the most. It's not really much.,P,v21ZLg8n8do_37,,,,,,
In what sort of situations?,T,v21ZLg8n8do_38,-1,-1,-1,-2,-2,2
"At a party or at someone's house. Even if it's not a party, there might be a few beers around.",P,v21ZLg8n8do_39,,,,,,
"Are you ever places where there are parents around, or is it mostly just with the kids?",T,v21ZLg8n8do_40,0,0,0,0,0,2
"Mostly just us, but sometimes I'll go to a close friend's house and hang out with their family.",P,v21ZLg8n8do_41,,,,,,
And what about driving?,T,v21ZLg8n8do_42,0,0,0,0,0,2
Like drunk driving?,P,v21ZLg8n8do_43,,,,,,
"Yeah, or being in a car after having any alcohol?",T,v21ZLg8n8do_44,1,1,0,1,0,2
Definitely not. I've never drunk driven and I've never been in a car with a drunk driver.,P,v21ZLg8n8do_45,,,,,,
"That's a decision you've made, it sounds like.",T,v21ZLg8n8do_46,1,1,0,1,1,2
"Yeah, because I know that's extremely dangerous.",P,v21ZLg8n8do_47,,,,,,
What do you know about why it's dangerous?,T,v21ZLg8n8do_48,2,2,0,1,1,2
"Alcohol impairs your judgment, and driving under the influence can lead to crashes and accidents.",P,v21ZLg8n8do_49,,,,,,
So you're trying to be safe. I commend you for sticking with that. What's the most alcohol you've ever had in one day?,T,v21ZLg8n8do_50,1,1,0,1,1,2
"No more than two drinks, definitely.",P,v21ZLg8n8do_51,,,,,,
And what kinds of things do you like about alcohol?,T,v21ZLg8n8do_52,1,1,0,1,1,2
"I've never been drunk, so I can't really say, but it just puts you in a good mood.",P,v21ZLg8n8do_53,,,,,,
So it just kind of makes you feel relaxed? Any not-so-good things about it?,T,v21ZLg8n8do_54,-1,-1,-2,-1,-1,2
"Definitely. When people drink too much, they start throwing up, they get hurt, or they get loud and obnoxious.",P,v21ZLg8n8do_55,,,,,,
So you've seen the consequences for other kids and decided that's not for you.,T,v21ZLg8n8do_56,1,1,0,1,1,2
"Yeah, it's just obnoxious things.",P,v21ZLg8n8do_57,,,,,,
Underage drinking is illegal and considered risky. What do you think about how that fits into your life?,T,v21ZLg8n8do_58,1,1,0,1,1,2
"I know it's definitely risky, but I guess we still do it.",P,v21ZLg8n8do_59,,,,,,
How does alcohol play a role in you fitting in?,T,v21ZLg8n8do_60,1,1,0,1,1,2
"Not with my family, but with my friends at parties there's usually alcohol involved.",P,v21ZLg8n8do_61,,,,,,
So with friends you feel like it's easier to hang out when it's there?,T,v21ZLg8n8do_62,1,1,0,1,1,2
"I guess, since it's just there.",P,v21ZLg8n8do_63,,,,,,
"Looking ahead 5 or 10 years, how do you think drinking might fit in with your life?",T,v21ZLg8n8do_64,1,1,0,1,1,2
It will have a very small role because I have big plans for my future.,P,v21ZLg8n8do_65,,,,,,
Can you expand on that?,T,v21ZLg8n8do_66,1,1,0,1,1,2
I wouldn't be drinking as much if I'm studying in college or law school.,P,v21ZLg8n8do_67,,,,,,
So alcohol is something that might make it harder to reach your goals?,T,v21ZLg8n8do_68,1,1,0,1,1,2
"Yeah, definitely.",P,v21ZLg8n8do_69,,,,,,
How often do you think you might be drinking when you get to college?,T,v21ZLg8n8do_70,1,1,0,1,1,2
"Maybe less than I am now, maybe one drink every once in a blue moon.",P,v21ZLg8n8do_71,,,,,,
So you have a plan to cut back eventually. How might that go?,T,v21ZLg8n8do_72,1,1,0,1,1,2
"I would try to stop in high school, and then later just socially once in a while.",P,v21ZLg8n8do_73,,,,,,
"On a scale of 1 to 10, how important is it to make adjustments to your drinking?",T,v21ZLg8n8do_74,1,1,1,1,0,2
Maybe a five or six.,P,v21ZLg8n8do_75,,,,,,
And why did you say five or six?,T,v21ZLg8n8do_76,0,0,0,0,0,2
"It's not something I don't care about, but it's not constantly on my mind.",P,v21ZLg8n8do_77,,,,,,
Okay. And how confident are you that you could make a change on that same scale?,T,v21ZLg8n8do_78,0,0,1,0,0,2
"I'm pretty confident, maybe an eight or nine, because it's not a big part of my life.",P,v21ZLg8n8do_79,,,,,,
It sounds like you have a plan to adjust because of your goals. What sort of goal could you set today?,T,v21ZLg8n8do_80,1,1,1,1,0,2
"Probably to stop. Maybe at the next party I go to, not have a drink at all.",P,v21ZLg8n8do_81,,,,,,
Do you feel confident you could just stop completely?,T,v21ZLg8n8do_82,0,0,1,0,0,2
"Yeah, I can just tell my friends. I can just say I don't feel like having a drink today.",P,v21ZLg8n8do_83,,,,,,
What might be some benefits of following through with that?,T,v21ZLg8n8do_84,-2,-2,-1,-2,-2,2
I'll have all my senses and I'll be aware of everything. And health concerns too.,P,v21ZLg8n8do_85,,,,,,
Great. Should we meet again in a few weeks to check in and see if it's working for you?,T,v21ZLg8n8do_86,1,1,1,0,0,2
"Yeah, that would be okay.",P,v21ZLg8n8do_87,,,,,,
All right. Is there anything else that you think would be important for me to know?,T,v21ZLg8n8do_88,0,0,1,0,0,2
How would you advise me to get my friends to stop drinking?,P,v21ZLg8n8do_89,,,,,,
"You can try more activities that don't involve alcohol. At parties, carrying a non-alcoholic drink or an empty bottle can act as a barrier.",T,v21ZLg8n8do_90,0,0,1,0,0,2
