Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hello, my name is Dr. Grande. Welcome to this video on a challenging supervision scenario. I'd like to remind you that the person you'll see in this video playing the role of the supervisee is acting and this is a completely fictitious situation we're acting out. Also, this video is completely for educational purposes. I want to offer special thanks to two of my graduate assistants, Andrew and Al, for their diligence and hard work in producing this video. I hope it's helpful to you and thank you.",T,q7Idcbbpbqc_1,1,1,0,0,0,2
"Hi Bob, it's good to see you again.",T,q7Idcbbpbqc_2,1,1,1,0,0,2
"How you doing, Dr. Grande?",T,q7Idcbbpbqc_3,1,1,0,0,0,2
I'm doing well. How things been going with clients?,T,q7Idcbbpbqc_4,1,1,0,0,0,2
"You know, I really thought I was getting better at this, to be honest with you. I got another guy, David, you know.",T,q7Idcbbpbqc_5,1,1,0,1,0,2
"I'm familiar with that client, yeah.",T,q7Idcbbpbqc_6,1,1,0,1,0,2
"Yeah, and he was doing so well. He came in, he was having some trouble with heroin. I've seen that before, nothing out of my scope. But I thought we built a really good rapport. I felt like we were getting somewhere and then he relapsed again.",T,q7Idcbbpbqc_7,1,1,0,2,1,2
How long was he clean?,T,q7Idcbbpbqc_8,1,1,0,0,0,2
I would say about a month.,T,q7Idcbbpbqc_9,1,1,0,2,1,2
"About a month. Okay. That's a long time for him, right? So you're kind of feeling like you made some progress and maybe lost some of it.",T,q7Idcbbpbqc_10,-1,-1,-2,-2,-2,2
"Yeah, and I just don't understand. Obviously I took the classes, I've worked with him, but something about it is just not working out and I don't know what to do anymore.",T,q7Idcbbpbqc_11,1,1,0,2,1,2
You're frustrated by this client relapsing. This sounds familiar; you might remember in supervision where you talked about Debbie. I think she had a problem with cocaine.,T,q7Idcbbpbqc_12,1,1,0,0,0,2
"Yeah, yep. Drugs, just drugs.",T,q7Idcbbpbqc_13,1,1,0,2,1,2
"She had the same thing, right? You were expressing that you were disappointed because she went for three or four months, had some pretty large successes, and then relapsed.",T,q7Idcbbpbqc_14,-1,-1,-2,-2,-2,2
"Yeah. She was trying to get her kids back, she got out of the shelter, she got detox. She was making progress just like David, and all of a sudden. But that's addiction.",T,q7Idcbbpbqc_15,-1,-1,-2,2,-1,2
So you're seeing a familiar pattern here where you're seeing some successes and then they're going backwards a little bit.,T,q7Idcbbpbqc_16,1,1,0,0,0,2
Is that my fault?,T,q7Idcbbpbqc_17,1,1,0,2,1,2
"It's not your fault. For every case where progress was lost, you've had a lot of great success stories too. It's hard to keep those in perspective, but you've had people getting jobs, getting clean, and staying out of trouble with law enforcement.",T,q7Idcbbpbqc_18,1,1,0,0,0,2
"Staying in housing, regaining some support, and getting family members back involved.",T,q7Idcbbpbqc_19,1,1,0,0,0,2
"Yeah, so I'm thinking you might be emphasizing some of your more negative experiences where the clients really haven't succeeded the way you want.",T,q7Idcbbpbqc_20,1,1,0,2,1,2
I guess that's a character trait I have.,T,q7Idcbbpbqc_21,2,1,1,1,1,2
You think so?,T,q7Idcbbpbqc_22,1,0,0,0,0,1
"Yeah, I'm a little hard on myself.",T,q7Idcbbpbqc_23,2,1,0,1,1,2
"Being hard on yourself can be very positive, because you hold yourself to a high standard and you're really invested. But the negative is taking failures personally and coming in frustrated.",T,q7Idcbbpbqc_24,1,1,1,2,1,2
"Yeah, I've even tried not to take it home.",T,q7Idcbbpbqc_25,1,1,0,1,1,1
"Right. So it's almost like you're a little over-invested in the outcome, but your process is good. One of the hard things to accept in this field is you can do everything right and still have clients that don't improve or even relapse.",T,q7Idcbbpbqc_26,1,1,1,2,1,2
"I think I needed to hear that. I've been thinking it's me, I'm saying the wrong thing, or using the wrong therapy, but maybe I need to hear that. I appreciate it.",T,q7Idcbbpbqc_27,2,2,0,2,1,2
