Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hello, Allison. How are you doing today?",T,ciaoqPxyD_Q_1,1,1,1,0,0,2
I'm good. How are you?,P,ciaoqPxyD_Q_2,,,,,,
"I'm doing well, thanks for asking. I was hoping we could start today by beginning your treatment plan.",T,ciaoqPxyD_Q_3,0,0,1,0,0,2
Okay.,P,ciaoqPxyD_Q_4,,,,,,
I don't know if you remember from the first session that I had told you around session four that we would start your treatment plan and try to finish around session five.,T,ciaoqPxyD_Q_5,0,0,1,0,0,2
Okay. Yes.,P,ciaoqPxyD_Q_6,,,,,,
"So the treatment plan, I usually like a treatment plan to have two or three goals and each goal to have some objectives. So today I thought we'd just work on one goal, okay? And I'll kind of get that down and then give you some time to think about it until next week and then kind of work on the other goals from there. We'll finish up the treatment plan next week.",T,ciaoqPxyD_Q_7,0,0,1,0,0,2
"Okay, sounds good.",P,ciaoqPxyD_Q_8,,,,,,
Does that sound okay to you?,T,ciaoqPxyD_Q_9,0,0,1,0,0,2
Yes.,P,ciaoqPxyD_Q_10,,,,,,
"So the goal is kind of like your overarching goal for therapy in general, okay? And the objectives, which I'm going to note too, are specific tasks you can do that will help you achieve that goal. So they're specific, they're measurable, and we hope they're achievable. Does that make sense?",T,ciaoqPxyD_Q_11,0,0,1,0,0,2
Yes.,P,ciaoqPxyD_Q_12,,,,,,
So do you have like an overall goal in mind for our counseling sessions?,T,ciaoqPxyD_Q_13,-1,-1,-1,-1,-2,2
"Um, yes. I would like to be able to kind of, I've been feeling a little depressed and I would really like to be able to reduce those the depression.",P,ciaoqPxyD_Q_14,,,,,,
"So reduce feelings of depression. That would be your goal. Okay, yes. Sounds like a good goal.",T,ciaoqPxyD_Q_15,1,1,1,1,1,2
Okay.,P,ciaoqPxyD_Q_16,,,,,,
"So what objectives, what tasks do you think that you could do that would help you to feel less depressed?",T,ciaoqPxyD_Q_17,1,1,1,1,1,2
"I guess maybe some sort of physical activity. Maybe like walking. I like to be outside, so maybe walking could be one.",P,ciaoqPxyD_Q_18,,,,,,
"Okay. Um, have you had a plan before where you've walked regularly?",T,ciaoqPxyD_Q_19,-1,-1,-1,-1,-1,2
"You know, I used to. I did, and it would give me some relief because I was able to clear my mind whenever I was walking. And so yes, yes, I've had success with walking before.",P,ciaoqPxyD_Q_20,,,,,,
So walking has worked before. And you've noticed that you're walking less since you've had the feelings of depression?,T,ciaoqPxyD_Q_21,1,1,1,1,1,2
"I have been. I really haven't been doing too much of anything. I've just been kind of at home doing homework, stressing out over getting homework done, because I'm back in school and it's been so stressful and overwhelming and it's just kind of got me in this depressed mood.",P,ciaoqPxyD_Q_22,,,,,,
"Well, since you're on the topic of homework, was there something you think you can do there? You mentioned that it's stressful and overwhelming, and that sounds like the type of feelings that are related to depression sometimes.",T,ciaoqPxyD_Q_23,1,1,1,1,1,2
Mm-hmm.,P,ciaoqPxyD_Q_24,,,,,,
Do you find that kind of being stressed about the homework is...,T,ciaoqPxyD_Q_25,1,1,1,1,1,2
"Yeah, because there's so much work to be done and sometimes I get several assignments due at the same time and I find myself rushing to get assignments in and it can just be a little daunting, just overwhelming sometimes. And I don't know, maybe if I spaced it out and did some time management or something like that to kind of help me with that.",P,ciaoqPxyD_Q_26,,,,,,
So you feel like maybe you're starting the homework late compared to when it's due?,T,ciaoqPxyD_Q_27,1,1,1,1,1,2
"Yeah, yeah.",P,ciaoqPxyD_Q_28,,,,,,
So that's where the feeling maybe of overwhelmed...,T,ciaoqPxyD_Q_29,1,1,1,1,1,2
"Yes, I would say that.",P,ciaoqPxyD_Q_30,,,,,,
"Yeah. It sounds like this is just an organizational thing, right? So if you can space it out where you kind of start your homework earlier and do it in small bits instead of waiting more or less the last minute, that would likely reduce some of the stress and feelings of being overwhelmed.",T,ciaoqPxyD_Q_31,1,1,1,1,1,2
"Yeah, I'm sure it would.",P,ciaoqPxyD_Q_32,,,,,,
"So you want to make that your second objective then? So you have the walking, and then you'll have trying to space out the homework.",T,ciaoqPxyD_Q_33,1,1,1,1,1,2
"Yeah, okay. That sounds doable.",P,ciaoqPxyD_Q_34,,,,,,
