Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hello, my name is Dr. Todd Grande. Welcome to my video series on clinical interviewing. This is a roleplay and I'm here with Nell Cawley, who'll be playing the part of a client that's coming in for an initial intake.",T,keSGvlBzQWg_1,1,1,1,0,0,2
"In part one of this video, you'll see Dr. Grande go over the introduction, confidentiality, and several segments of the intake interview, such as trauma screening and getting a client's treatment history.",P,keSGvlBzQWg_2,,,,,,
"Hello, Ann. How are you doing today? Thanks for coming in for this intake. I know you've gone through the screening process, but the purpose of this intake today is much different. I'll be asking much more personal questions.",T,keSGvlBzQWg_3,1,1,1,0,0,2
"I'm doing all right, thanks. Sure, I'm comfortable with that.",P,keSGvlBzQWg_4,,,,,,
"Before I get started, I want to talk a little bit about confidentiality. When you see a counselor for treatment, the communication is confidential, but there are certain circumstances under which confidentiality might be broken.",T,keSGvlBzQWg_5,1,0,0,0,0,2
Okay.,P,keSGvlBzQWg_6,,,,,,
"The probably largest exception is if you sign a release. For example, if you want me to talk to your physician because a physical condition or medication could be affecting your mood. You might sign a release that allows me to communicate.",T,keSGvlBzQWg_7,1,0,0,0,0,2
"Oh, okay. That makes sense.",P,keSGvlBzQWg_8,,,,,,
"Similarly, if you have a family member that you want to bring in, you would have to sign a release. You can discontinue a release at any time by calling the agency and telling them you want it canceled.",T,keSGvlBzQWg_9,1,0,0,0,0,2
Okay.,P,keSGvlBzQWg_10,,,,,,
"Another exception to confidentiality is what's called continuity of care. A lot of other people work here and have some investment or duties related to your care, like billing or filing. I'm permitted to speak to those individuals to the extent that I need to.",T,keSGvlBzQWg_11,1,0,0,0,0,2
"So you can tell them my deep, dark secrets?",P,keSGvlBzQWg_12,,,,,,
"I could, though I generally would try to avoid that. But if there's a treatment team meeting and your particular case was being discussed, then other clinicians and the director would have access to that information.",T,keSGvlBzQWg_13,1,0,0,0,0,2
That makes sense.,P,keSGvlBzQWg_14,,,,,,
"Another exception is if I have reason to believe that you're going to harm somebody. It's called a Tarasoff duty to warn. If you were to tell me you're going to go harm somebody, I would have to contact them and warn them.",T,keSGvlBzQWg_15,1,0,0,0,0,2
Okay.,P,keSGvlBzQWg_16,,,,,,
"Again, this wouldn't involve the disclosing of family secrets and all kinds of diagnoses. This would just be to keep the person safe. Another exception is if I believe that in general you're a danger to yourself or others.",T,keSGvlBzQWg_17,1,0,0,0,0,2
"Okay, that's not going to happen.",P,keSGvlBzQWg_18,,,,,,
"If you tell me that you have suicidal thoughts or homicidal thoughts, that doesn't necessarily mean law enforcement or inpatient facilities are going to be involved. We can talk about it, and a lot of people have these thoughts.",T,keSGvlBzQWg_19,1,0,0,0,0,2
