Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
I see you made your bed. That's great. It really makes a difference. How did waking up earlier go?,T,rGyA5IgmzuM_1,1,1,1,1,0,2
"Well, it worked for like a day or two, but then the power went out so then my alarm clock stopped working and then I kind of started sleeping in again.",P,rGyA5IgmzuM_2,,,,,,
"I thought that might happen, so I made this sign for you. It'll help you remember to set the alarm.",T,rGyA5IgmzuM_3,0,0,-1,0,0,1
"Oh, um, I did get out to the park.",P,rGyA5IgmzuM_4,,,,,,
How did that go?,T,rGyA5IgmzuM_5,0,0,-1,0,0,1
"It didn't go so well. I don't have enough clean clothes and I felt really uncomfortable. This thing is really hard, man. Like, why bother?",P,rGyA5IgmzuM_6,,,,,,
"Well, that's why I bought you these. We can put your dirty clothes in the hamper and your clean clothes we can fold them up and put them into this bin.",T,rGyA5IgmzuM_7,0,0,-1,0,0,1
That's cool.,P,rGyA5IgmzuM_8,,,,,,
"Okay. Well, last time we talked about how you forget to take a shower. So I brought you this hygiene basket because I remembered you become overwhelmed. If you keep it here by the bed, it'll remind you to take a shower and you can carry it with you.",T,rGyA5IgmzuM_9,0,0,-2,0,0,1
I think I could use a shower.,P,rGyA5IgmzuM_10,,,,,,
"Well why don't you go have one? I'll put the calendar up for you and I'll also put this picture I love up here by the bed. Oh, guess what? I got you a container so you can put all your meds in. If you fill it up for each day and keep it by your bed with a glass of water it'll remind you to take your pills.",T,rGyA5IgmzuM_11,0,0,-2,0,0,1
I'm gonna go take that shower now.,P,rGyA5IgmzuM_12,,,,,,
Sounds good. I'll put up your calendar.,T,rGyA5IgmzuM_13,0,0,0,0,0,2
