Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"So, I wrote a prescription for antibiotics for Aiden. I did want to talk to you though, I'm a little bit concerned looking through his chart at how many ear infections he's had recently and I noticed that you had checked the box that someone smokes in the home. So I was wondering if you can tell me a little more about that.",T,URiKA7CKtfc_1,2,-1,-1,2,2,2
"Well, it's just me and him and I do smoke. I try really hard not to smoke around him. But I've been smoking for 10 years except when I was pregnant with him but everything's so stressful being a single mom and my having a full-time job and so it's just that's why I started smoking again.",P,URiKA7CKtfc_2,,,,,,
You have a lot of things going on and smoking's kind of a way to relax and de-stress.,T,URiKA7CKtfc_3,2,1,1,2,1,2
"Yes. Yeah. Some people have a glass of wine, I have a cigarette.",P,URiKA7CKtfc_4,,,,,,
Sure. And it sounds like you're trying not to smoke around him. Why'd you make that decision?,T,URiKA7CKtfc_5,1,1,1,1,1,2
I know it's not good for him. I mean I read those things about ear infections and asthma and stuff and but other kids have ear infections and their parents don't smoke.,P,URiKA7CKtfc_6,,,,,,
"So, on the one hand you're worried about how your smoking might be affecting him and on the other hand you're not so sure if it's really the smoking that's causing these problems.",T,URiKA7CKtfc_7,2,1,1,2,2,2
Right. Yeah. I mean he doesn't have asthma. I don't he hasn't had a lot of other problems that his other friends have so and I've thought about quitting before in the past but I just don't I just don't see how it's possible right now.,P,URiKA7CKtfc_8,,,,,,
What made you decide to quit smoking when you were pregnant?,T,URiKA7CKtfc_9,1,1,1,1,1,2
"Well, he was inside me and we were sharing everything and I knew that he would get some of that and I just didn't think I could live with myself if something happened to him.",P,URiKA7CKtfc_10,,,,,,
Right now though it feels almost too difficult to even manage or even to try.,T,URiKA7CKtfc_11,2,1,1,2,2,2
"Yeah, exactly.",P,URiKA7CKtfc_12,,,,,,
How were you successful when you quit before?,T,URiKA7CKtfc_13,2,1,1,2,2,2
"I don't know. I think about it now I don't even know how I did it. I just I just did it. You know I just I just couldn't imagine like him not being born or going into labor early and and him having problems and stuff like that, all the stuff that they talk about with women who smoke. So I that was just enough to to say okay, you know what, I'm not gonna risk that.",P,URiKA7CKtfc_14,,,,,,
The risks were so scary then that you were able to stop and they don't feel as scary to you now.,T,URiKA7CKtfc_15,2,1,1,2,2,2
"No, I mean we're two separate people and like I said I don't I try really hard not to smoke around him. I'm pretty good about that. I don't let other people smoke around him. So I you know...",P,URiKA7CKtfc_16,,,,,,
You're doing the best you can do.,T,URiKA7CKtfc_17,2,1,1,2,1,2
Yes.,P,URiKA7CKtfc_18,,,,,,
Okay. But it sounds to me too like part of you really does want to quit.,T,URiKA7CKtfc_19,2,1,1,2,1,2
"Yeah, I I know that I need to and I you know I keep every new year I say okay this year I'm gonna quit smoking but then something happens and it just doesn't. And quitting just doesn't happen.",P,URiKA7CKtfc_20,,,,,,
"It's on your to-do list, it's just not making it to the top. If you did decide to quit on a scale of 1 to 10 where 1 is not at all confident and you don't think you could do it and 10 is you feel pretty certain that you could, where do you think you fall right now?",T,URiKA7CKtfc_21,-1,-1,-1,-1,-1,2
"Probably like a 5. Kind of in the unsure area, like I know I've done it before so I know I can do it but at the same time it just seems really hard and it's not the same situation.",P,URiKA7CKtfc_22,,,,,,
Well what made you say 5 rather than 2 or 3?,T,URiKA7CKtfc_23,2,1,1,2,1,2
"I know, I know all the ways it's bad for me and I don't want him to grow up thinking that it's okay to smoke. I don't want him to use any kind I don't want him to chew or or anything like that. Um so I know I need to especially before he gets old enough to understand what mommy's doing but I just don't know if I can do it.",P,URiKA7CKtfc_24,,,,,,
"Okay. So, it sounds like you have a lot of reasons why you'd like to quit. You have been successful quitting in the past and right now you're just feeling a little bit hesitant about your ability to do it. Where do you think we should go from here?",T,URiKA7CKtfc_25,1,1,1,1,0,2
I don't know. I'd like some help. I just don't know what kind of help I need.,P,URiKA7CKtfc_26,,,,,,
"Sure. Well, if you'd be interested that's something I can definitely talk to you about. There are a lot of new options that can actually help people be way more successful in their attempt at quitting. There's different medications you can try...",T,URiKA7CKtfc_27,2,1,1,2,1,2
I don't like medicine.,P,URiKA7CKtfc_28,,,,,,
Okay. There's also a lot of support groups and classes that you can take where you have other people to go through it with you and sometimes just having that support can be a big part of it especially for people like you where smoking is such a stress reliever.,T,URiKA7CKtfc_29,1,1,1,1,0,2
That sounds nice but I'm not sure if I have the time for all that.,P,URiKA7CKtfc_30,,,,,,
Sure. It feels like something that would take up a lot of time and maybe not fit into your life. I wonder if we could talk about some options that might fit into your life.,T,URiKA7CKtfc_31,2,1,1,2,1,2
That would be really nice.,P,URiKA7CKtfc_32,,,,,,
Okay. Well if you're willing then we could set up another appointment where you could come in and we could talk more about that.,T,URiKA7CKtfc_33,1,1,1,1,0,2
I would like that. That would be great.,P,URiKA7CKtfc_34,,,,,,
Great.,T,URiKA7CKtfc_35,2,1,1,1,0,2
Thank you.,P,URiKA7CKtfc_36,,,,,,
Sure.,T,URiKA7CKtfc_37,1,1,1,0,0,2
