Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi, Liv. Welcome back.",T,jxNBQKMW1wg_1,-1,-1,-1,-1,-1,2
Hi.,P,jxNBQKMW1wg_2,,,,,,
How are you?,T,jxNBQKMW1wg_3,-1,-1,-1,2,2,2
I'm feeling pretty intense. Things have kind of gone downhill since I was here last time.,P,jxNBQKMW1wg_4,,,,,,
"Oh, I'm sorry to hear that. I know last time we talked, you and Kelly had just gotten engaged and you were rather excited about plans that you had for your life. So tell me what has happened, what has shifted?",T,jxNBQKMW1wg_5,1,1,1,2,2,2
"I think that we've just sort of fallen back. You know, I was really hopeful that with the proposal also came the promise to work on the relationship and work on her anger and work on being the couple that we hoped to be. And that's not happening. It's not happening. We're right back to where we were.",P,jxNBQKMW1wg_6,,,,,,
"I'm sorry to hear that. I know you were excited, you were feeling hopeful for change and I don't get that same sense from you right now. In fact, it seems like you're feeling pretty sad and maybe even a little hopeless about the situation. Well, how can I be helpful and supportive and useful to you right now?",T,jxNBQKMW1wg_7,1,1,1,1,1,2
I just don't know how to make change. I don't know how to end this. I don't know how to get out. I just can't do it anymore.,P,jxNBQKMW1wg_8,,,,,,
So you've decided to make a change and in fact it sounds like you've decided to leave the relationship.,T,jxNBQKMW1wg_9,-1,-1,-1,-1,-2,2
"I don't know. I mean, I want to. I don't want to be in it but I don't know how to get to not being in it.",P,jxNBQKMW1wg_10,,,,,,
"So you're thinking about it. It's not that you've committed or decided that you absolutely want to leave the relationship but correct me if I'm wrong, what you're saying is you want to make a change and you don't want this relationship as it is right now. When you think about changing, what ideas - I guess you mentioned leaving - what other possibilities or thoughts have you had about change and what that might look like?",T,jxNBQKMW1wg_11,1,1,1,1,0,2
"I don't know. It just feels so overwhelming when I think about it. I just can't seem to find a way out of it that feels ethical, feels like it - I don't want to hurt her. I just don't want to be in this relationship anymore.",P,jxNBQKMW1wg_12,,,,,,
