Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
Hi Chris.,T,F-zT2tj53NY_1,1,1,2,0,0,2
Hi.,P,F-zT2tj53NY_2,,,,,,
Thanks for coming in today and filling out our survey. I wondered if it's okay if I go over a couple of the things that you answered in the survey?,T,F-zT2tj53NY_3,1,1,2,1,0,2
"Yeah, that's fine.",P,F-zT2tj53NY_4,,,,,,
Okay. One of the things that I noticed is that you are not using any kind of birth control right now.,T,F-zT2tj53NY_5,1,1,2,1,0,2
Yeah.,P,F-zT2tj53NY_6,,,,,,
Okay. And I just wondered if we could talk for a few minutes about some ideas. And I wondered what your thoughts are about using condoms?,T,F-zT2tj53NY_7,2,1,2,2,1,2
"Well, I've heard stuff about them that I don't really need them and they're not going to do much for me and it's just kind of a hassle to go out and get them. So I don't really use them for that reason.",P,F-zT2tj53NY_8,,,,,,
"You've heard a lot of negative things about condom usage. So Chris, is it okay if I share with you some of the things that I've learned about condom usage and some of the things that my clients that are around your age have shared with me about condom usage?",T,F-zT2tj53NY_9,1,1,2,1,0,2
"Yeah, that's fine.",P,F-zT2tj53NY_10,,,,,,
"Okay. What some people don't realize and don't know about condoms is that they not only help prevent teen pregnancy, but they can also prevent sexually transmitted infections like chlamydia along with HIV. They're really effective in preventing these things. And there's also a lot of easy ways to get condoms these days that some people don't know. The local health departments have condoms and many times they're free. And local pharmacies, drugstores have condoms and there are a lot of clinics that have them as well, either for a small fee or sometimes they're actually free. And there's some ways too that people have found of carrying them around pretty conveniently, you know, in their car or in their pocket because they're pretty small. What does it sound like as I'm talking? What are some thoughts that are going through your mind?",T,F-zT2tj53NY_11,1,1,1,1,0,2
"Um, definitely changing my mind about condoms a little bit. I think there's no hurt in just carrying them with me and if they do protect against all that stuff that you said, I mean, that sounds a lot better than what I have heard and I definitely want to avoid all those consequences.",P,F-zT2tj53NY_12,,,,,,
"Okay, yeah. You're not interested in becoming a father right now, I'm guessing.",T,F-zT2tj53NY_13,1,1,1,1,0,2
Yeah.,P,F-zT2tj53NY_14,,,,,,
"Okay, great. Well, can I ask you, so after this conversation today, on a scale of 0 to 10 with 0 being that it's not at all important to you and 10 being that it's extremely important, where do you think you fall with how important taking a chance and using condoms would be to you now?",T,F-zT2tj53NY_15,1,1,1,1,0,2
"After everything that you've told me, it sounds pretty important to me. Probably like an 8 or a 9.",P,F-zT2tj53NY_16,,,,,,
"8 or 9. Okay. Well, that's great. It sounds like you really have a plan in mind. What do you think you'll do next? Like, what do you think would be a next step with you as far as contraception or condoms?",T,F-zT2tj53NY_17,1,1,2,1,0,2
Probably go out and look for some condoms and really have an open mind to them.,P,F-zT2tj53NY_18,,,,,,
"Okay. Well, we've got some here at the clinic. Would you like me to give you some on your way out? And you can just take them with you? Great. Well, thank you so much for talking with me today, Chris. It was nice to meet you.",T,F-zT2tj53NY_19,1,1,2,1,0,2
Nice to meet you too.,P,F-zT2tj53NY_20,,,,,,
