Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"So Chris, I wanted to talk to you. You're one of our star athletes and I value you as a team player. As athletic director, I keep tabs on the players to make sure everybody is performing at their best. Something came up this weekend about a party you attended, and I wanted to talk to you about how alcohol fits in your life right now.",T,GCoCq2o6Ye8_1,1,1,1,0,0,2
"Actually, could I confide something in you? I'm an honors student and my parents kept me away from social life. A month ago, I used studying as an excuse to go to a party and started drinking. This past weekend, I lied to my mom and promised her I wouldn't drink, but I did. When she picked me up, she knew immediately. I feel terrible because I betrayed her trust.",P,GCoCq2o6Ye8_2,,,,,,
"So you've been doing everything you were told for years, but recently you got involved in the party scene. It was fun at first, but now you're noticing some consequences.",T,GCoCq2o6Ye8_3,2,1,0,2,1,2
"Right. I've been more lethargic and apathetic towards schoolwork. My mind is elsewhere, and instead of studying on weekends, I'm caught up with friends trying to find where we can get alcohol since we're underage.",P,GCoCq2o6Ye8_4,,,,,,
It's really changed your focus.,T,GCoCq2o6Ye8_5,0,0,0,1,0,2
"I'm a reserved and self-conscious person in social environments, but when I drink, I feel relaxed and I'm able to engage with people more easily.",P,GCoCq2o6Ye8_6,,,,,,
So it helps you loosen up and feel more relaxed.,T,GCoCq2o6Ye8_7,0,0,0,1,0,2
Exactly. But the people I'm hanging out with have changed because certain friends are associated with that scene.,P,GCoCq2o6Ye8_8,,,,,,
So there's a little tension now with the friends you were hanging out with before?,T,GCoCq2o6Ye8_9,0,0,0,1,0,2
"A little bit, because not all of them are into that. I've been hanging out more with the group that invited me to that first party, but it's not fair to my old friends that I'm not there for them as much as I was before.",P,GCoCq2o6Ye8_10,,,,,,
"Given all these changes affecting your friendships, studies, and your relationship with your mom, where do you think you should go from here?",T,GCoCq2o6Ye8_11,-2,-2,-1,-1,-2,2
I feel I should stop. It's not worth it to not remember the night or be sick. I have to slowly build back trust with my mother because that was a big blow for me.,P,GCoCq2o6Ye8_12,,,,,,
"Your mom is really important to you, and how she feels about you is important.",T,GCoCq2o6Ye8_13,2,1,0,1,2,2
Exactly.,P,GCoCq2o6Ye8_14,,,,,,
How important is it to you to make an adjustment in your drinking or even to quit?,T,GCoCq2o6Ye8_15,1,1,0,1,1,2
"A lot, because it's a big factor in gaining back my mother's trust and getting back on top of my schoolwork and athletics.",P,GCoCq2o6Ye8_16,,,,,,
How confident are you that you could actually change your drinking or even cut down or quit?,T,GCoCq2o6Ye8_17,0,0,0,0,0,2
I'm pretty confident.,P,GCoCq2o6Ye8_18,,,,,,
"On a scale of one to ten, where one is not at all and ten is completely, what number would you give?",T,GCoCq2o6Ye8_19,-2,-2,-2,-1,-2,2
Probably an eight or nine. I'm determined to make it happen.,P,GCoCq2o6Ye8_20,,,,,,
Why an eight or nine rather than a six or seven?,T,GCoCq2o6Ye8_21,0,0,0,0,0,2
"I'm determined because I don't like how I felt after betraying my mother or the physical experience of vomiting. Even if I do drink, I don't want to drink to the point where that happens. It's not worth it.",P,GCoCq2o6Ye8_22,,,,,,
What do you think is a realistic goal for you then?,T,GCoCq2o6Ye8_23,0,0,0,1,0,2
"To focus on my studies first and regain trust with my mother. If I go to a party, I don't have to drink, or at most have one cup, but I'd prefer not to do that at all.",P,GCoCq2o6Ye8_24,,,,,,
"So your goal is to not drink at all, or if you are at a party, a maximum of one.",T,GCoCq2o6Ye8_25,2,2,1,1,1,2
"Exactly, just so I can take part in the social convention without overdoing it.",P,GCoCq2o6Ye8_26,,,,,,
"Chris, I really appreciate you talking with me. I care about you as a student and athlete and want what's best for you. It seems like you have a good plan, striving not to drink or limiting yourself to one maximum.",T,GCoCq2o6Ye8_27,2,2,0,0,0,2
Thank you for listening to me. It means a lot.,P,GCoCq2o6Ye8_28,,,,,,
"It's my pleasure, it's the part of the job I like best. Now you better hurry up and get changed for practice.",T,GCoCq2o6Ye8_29,-1,-1,-2,-2,-2,-1
