Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi, this is Dr. Grande. I hope you find this video useful. If that's the case, please like it and subscribe to my channel. And as always, thanks for watching.",T,-tbKuW6k1cE_1,1,1,1,0,0,0
"So can you think of another case you're working on, another family, different than the one that we've initially talked about, where you've made a decision that seemed like it was fairly clear-cut, like one you would have made before, and yet you're thinking about it, replaying it?",T,-tbKuW6k1cE_2,1,1,1,1,0,2
"Yeah, I have this case recently where it's a single dad, the mom passed away, and I go in and check on him and his son and things are going well. But I think the dad has a hard time, so it's not like it was before when the mom was there. Not that I wasn't there before that, but you can just tell that things are a little different. But obviously my decision is that things are going well for the kid, he's going to stay there, dad is stable, but I just worry, like, is the dad under too much stress? Is he really taking care of the kid as good as, you know, what if he's just cleaning up the house and doing the right things while I'm there? And while I'm not there, does he have the energy to take care of his kid? Is everything really the way it appears, or is there more going on? I just don't know.",P,-tbKuW6k1cE_3,,,,,,
"Alright, so you're handling it to the best of your ability, but there's still these thoughts that are coming up kind of encouraging you to second-guess your judgment.",T,-tbKuW6k1cE_4,1,1,0,1,1,2
"Yeah, and it's like I can't let it go. Like I saw them like two weeks ago and I still wonder. And I have other cases like that, it's like they're all running through my head and I have these thoughts, like, did I do the right thing? Can I do the right thing?",P,-tbKuW6k1cE_5,,,,,,
And maybe what if the worst happens?,T,-tbKuW6k1cE_6,0,0,0,1,0,2
And I didn't see it? Like what if something terrible happens and I should have known better?,P,-tbKuW6k1cE_7,,,,,,
So it speaks back to your competency as a professional again. So that seems to be kind of core to this. Several things you talk about seem to connect back to 'Are you capable of being in this field? Should you be trusted?',T,-tbKuW6k1cE_8,1,1,0,1,1,2
"Yeah, definitely.",P,-tbKuW6k1cE_9,,,,,,
"So kind of moving back to thinking, there are errors in thinking that all people make. And when these errors become repetitive and you can kind of see them applied in more than one area of somebody's life, we refer to that as a cognitive distortion. It's not bad or good, it's just how people think, it's just patterns that people fall into. And there are several different cognitive distortions, there's several patterns that we kind of see come up often in this work as a counselor. I'm wondering in the situation where you're thinking the worst possible outcome is unbearable or likely or both, if you may be really focusing and emphasizing on that to the exclusion of other evidence that suggests you've made a good decision. So you're really focused on the negative outcome, the worst possible and maybe even unlikely outcome, and maybe not weighing all the evidence with the same weight, like you're putting more weight on the negative. Does that kind of make sense?",T,-tbKuW6k1cE_10,-1,-1,-2,-1,-1,2
"Yeah, I mean, I think that that's probably true because before I felt fine and now I just feel like everything's falling apart and not that much has changed. And so it kind of makes me think that that's probably what's going on, but I don't know how to change that.",P,-tbKuW6k1cE_11,,,,,,
This is frustrating for you. This self-doubt and this worry.,T,-tbKuW6k1cE_12,2,2,0,1,2,2
Mhm.,P,-tbKuW6k1cE_13,,,,,,
