Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Victor. I'm Dr. Sawyer. Victor, can you tell me how old you are?",T,hOcPKXJmEdU_1,1,1,1,1,0,2
I'm 20.,P,hOcPKXJmEdU_2,,,,,,
"You're 20. Okay, where do you live?",T,hOcPKXJmEdU_3,1,0,1,1,0,2
At home.,P,hOcPKXJmEdU_4,,,,,,
You live at home? Who do you live with?,T,hOcPKXJmEdU_5,1,0,1,2,0,2
"Um, my mom, my dad, my sister.",P,hOcPKXJmEdU_6,,,,,,
"Okay, so you live with your mom, dad, and sister. Um, what do you do for work?",T,hOcPKXJmEdU_7,0,0,0,1,0,2
I go to a co-op.,P,hOcPKXJmEdU_8,,,,,,
You go to a co-op. Okay. So you came to me to see me cause I'm a doctor...,T,hOcPKXJmEdU_9,0,0,0,0,0,1
I didn't come to you. My mom and dad and my sister drove me here. I didn't want to come.,P,hOcPKXJmEdU_10,,,,,,
"Okay, are your mom and dad and sister here?",T,hOcPKXJmEdU_11,0,0,0,0,0,1
Yes.,P,hOcPKXJmEdU_12,,,,,,
"Okay, so I'll let you go back to them in a few minutes, but let's just get through a few questions.",T,hOcPKXJmEdU_13,0,0,0,0,0,1
I want to get it done now.,P,hOcPKXJmEdU_14,,,,,,
"So Victor, tell me, how's your sleep been? What about have you experiencing any lack of joy?",T,hOcPKXJmEdU_15,-1,-1,-2,-1,-2,-1
Yes I have. My teacher's been mean to me. My educational assistant has been mean to me. They always put me in time out. I'm feeling pressured.,P,hOcPKXJmEdU_16,,,,,,
"Victor, I need you to calm down.",T,hOcPKXJmEdU_17,-2,-2,-2,-1,-2,-1
I will not calm down.,P,hOcPKXJmEdU_18,,,,,,
"Victor, if you don't stay in your seat, I'm going to have to call security.",T,hOcPKXJmEdU_19,-1,-1,-2,-1,-2,-1
I never yell. This is the first time I'm yelling. This is the first time I'm pouring out my feelings on you.,P,hOcPKXJmEdU_20,,,,,,
"You're yelling at me right now and I need you not to yell. Um, are you on any medications right now?",T,hOcPKXJmEdU_21,-1,-1,-1,0,0,0
My mom and dad and my sister know medications. Thank you.,P,hOcPKXJmEdU_22,,,,,,
"So, yes or no? Are you on any medications?",T,hOcPKXJmEdU_23,-1,-1,-2,-1,-2,-1
"Yes, I am.",P,hOcPKXJmEdU_24,,,,,,
"Okay, oh, I need you to bring me a list of your medications later. Um, so I'm going to give you a prescription for an antidepressant medication. Um, can you bring it home to your mom and show it to her and then get it filled?",T,hOcPKXJmEdU_25,-1,-1,-2,-1,-2,-1
I'll say that's none of your business.,P,hOcPKXJmEdU_26,,,,,,
"Okay, so I'm just gonna go to my computer and put it in and then my receptionist will print you off the medication. Okay? So good luck, Victor.",T,hOcPKXJmEdU_27,0,0,0,0,0,0
Hi Victor. I'm Dr. Sawyer. I'm a psychiatrist. Do you know what a psychiatrist does?,T,hOcPKXJmEdU_28,1,1,1,1,1,2
No.,P,hOcPKXJmEdU_29,,,,,,
A psychiatrist is a doctor who deals with people who are feeling sad or mad. We'll talk about things that might have been difficult in your life and see how we can make things a little bit easier for you.,T,hOcPKXJmEdU_30,2,1,2,2,2,2
"Okay. And at school, I feel like they're not doing anything. They're not listening to me about how my feelings are.",P,hOcPKXJmEdU_31,,,,,,
So you feel pretty unheard?,T,hOcPKXJmEdU_32,1,1,1,2,1,2
I feel unheard at school. My parents and my sister are hearing me.,P,hOcPKXJmEdU_33,,,,,,
So you say you've been feeling pretty sad. How long have you been feeling sad for?,T,hOcPKXJmEdU_34,1,1,1,1,1,2
"Um, well, this one teacher. I won't give out any names, but she doesn't listen to me, okay? She just tries to keep me down.",P,hOcPKXJmEdU_35,,,,,,
How long have you had this teacher for?,T,hOcPKXJmEdU_36,1,1,1,2,1,2
About four years.,P,hOcPKXJmEdU_37,,,,,,
Four years. So have you been feeling sad for this entire four years or a shorter period of time?,T,hOcPKXJmEdU_38,1,1,1,2,1,2
Shorter period of time.,P,hOcPKXJmEdU_39,,,,,,
"So has it been a couple of weeks, a couple of months, a couple of days?",T,hOcPKXJmEdU_40,-1,-1,-1,-1,-2,2
A couple of months.,P,hOcPKXJmEdU_41,,,,,,
"So Victor, I want to tell you some of my thoughts, but I want to invite your sister in because I need to find out about your medical history. I'm just going to get her and then I'll come back, okay?",T,hOcPKXJmEdU_42,1,1,2,1,0,2
Okay.,P,hOcPKXJmEdU_43,,,,,,
So I've been talking to Victor and he's been telling me about how he's had less interest in things and trouble sleeping. It sounds like he's been suffering from major depression. Do you know what medications Victor's on?,T,hOcPKXJmEdU_44,1,0,0,1,0,2
"Yeah, so I actually brought a list because there's quite a few, so I can certainly give you a copy.",P,hOcPKXJmEdU_45,,,,,,
Thank you. There's a couple of treatments for depression. One is medication and one is interventions within the school and with the family. It seems like things in the school have been a major contribution to his sadness.,T,hOcPKXJmEdU_46,1,0,0,1,0,2
Yeah.,P,hOcPKXJmEdU_47,,,,,,
Yeah.,T,hOcPKXJmEdU_48,0,0,0,0,0,1
