Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Well I want to thank you for your participation so far in this intake. But I want to move to another section of the intake, specifically your family history, if that's okay with you.",T,c6SDiismjkM_1,1,1,2,1,0,2
"Yeah, that's fine.",P,c6SDiismjkM_2,,,,,,
Alright. So I'm gonna be asking you various questions about your relatives. Is that okay?,T,c6SDiismjkM_3,0,0,2,0,0,2
Yeah.,P,c6SDiismjkM_4,,,,,,
Are you adopted?,T,c6SDiismjkM_5,-2,-2,-2,-2,-2,2
"No. They're not married to each other anymore. My dad's remarried, and my mom has been married four times.",P,c6SDiismjkM_6,,,,,,
She's married four times? What age were you when your parents divorced?,T,c6SDiismjkM_7,0,0,0,1,0,2
I was about sixteen.,P,c6SDiismjkM_8,,,,,,
"And then your father, you said remarried?",T,c6SDiismjkM_9,0,0,0,1,0,2
He did.,P,c6SDiismjkM_10,,,,,,
How long after the divorce?,T,c6SDiismjkM_11,0,0,0,1,0,2
I think I was about eighteen.,P,c6SDiismjkM_12,,,,,,
And then your mother remarried and was divorced a few times you're saying.,T,c6SDiismjkM_13,0,0,0,1,0,2
"Well yeah, she married some guy about six months after, and then that didn't last very long. Then she was dating numerous people, and then she met somebody in an AA meeting and they married. That lasted about a year and a half to two years. Then she had another one when I was about 25, and that one lasted the longest, about close to three years.",P,c6SDiismjkM_14,,,,,,
"That was her third? Well she was married to your father, and then married quickly after that you said, and then she met somebody at an AA meeting.",T,c6SDiismjkM_15,0,0,0,1,0,2
"Yeah, so that's the third, and then this one would be the fourth.",P,c6SDiismjkM_16,,,,,,
Okay. And is she married now?,T,c6SDiismjkM_17,1,1,0,1,1,2
"No, now she's just dating or whatever she's doing.",P,c6SDiismjkM_18,,,,,,
How long did the last marriage last?,T,c6SDiismjkM_19,0,0,1,1,0,2
"That was three years, that was the longest one.",P,c6SDiismjkM_20,,,,,,
How is your relationship with your father?,T,c6SDiismjkM_21,1,1,0,1,1,2
It's good I guess. My dad is a genuine guy. He stuck around for a lot of things with my mom. I think we have a decent relationship considering what we've been through.,P,c6SDiismjkM_22,,,,,,
How about your relationship with your mother?,T,c6SDiismjkM_23,0,0,1,1,0,2
"Honestly, there's no other way to describe it, it's just chaotic. She's all over the place, and it's just hard to catch her on a good day. It's kind of a surface relationship.",P,c6SDiismjkM_24,,,,,,
Alright. So who raised you?,T,c6SDiismjkM_25,-1,-1,-2,-1,-1,2
"My parents raised me. They were good parents I guess, according to my standards, because my mom was just always a mess. I guess they both did the best they could given the circumstances.",P,c6SDiismjkM_26,,,,,,
Do you think the way that you were raised has an impact on who you are now?,T,c6SDiismjkM_27,0,0,0,1,0,2
"I think so, definitely. My mom was constantly spending my dad's money and shopping. She was preoccupied with herself and obsessive with cleaning. She was always kind of gone, like hi-bye, throughout my childhood.",P,c6SDiismjkM_28,,,,,,
