Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Danielle, how are you doing today?",T,6Hcebt_wBVw_1,1,1,1,0,0,2
"I'm good, how are you?",P,6Hcebt_wBVw_2,,,,,,
"I'm good, thanks for asking. What's been going on?",T,6Hcebt_wBVw_3,1,1,0,0,0,2
"Well, last time we spoke, you know, I just got a promotion.",P,6Hcebt_wBVw_4,,,,,,
That's great news.,T,6Hcebt_wBVw_5,2,-1,-2,-1,-1,2
"Yeah, great news. I'm really, really excited about the opportunity and the career advancement, but I just really—it just hit me that I'm going to be having to give presentations and really kind of be a team leader and kind of be the face of a group of individuals and it's kind of making me a little shaky.",P,6Hcebt_wBVw_6,,,,,,
A little shaky. Are you a big fan of public speaking?,T,6Hcebt_wBVw_7,1,1,0,2,2,2
"Not a—I wouldn't say a big fan. No, it's been bearable, but the thought of having to do it continuously is definitely a little frightening for me.",P,6Hcebt_wBVw_8,,,,,,
"That's frightening for you. How often would you have to do—you say continuously, how often would it be in this new job?",T,6Hcebt_wBVw_9,1,1,0,2,2,2
"In this new job, I would actually have to meet with them every week.",P,6Hcebt_wBVw_10,,,,,,
Weekly? And how many people on the team that you now supervise?,T,6Hcebt_wBVw_11,1,1,0,2,2,2
"There's 10 people, yeah.",P,6Hcebt_wBVw_12,,,,,,
"All right, so you have 10 people that you're going to have to speak to, right? And how long is the talk each week?",T,6Hcebt_wBVw_13,1,1,0,2,2,2
Normally it's about like half an hour.,P,6Hcebt_wBVw_14,,,,,,
Half an hour? Have you ever had to do it in the past or anything like it?,T,6Hcebt_wBVw_15,1,1,0,2,2,2
"I've done something like this for school, but definitely not for 30 minutes, not for half an hour.",P,6Hcebt_wBVw_16,,,,,,
"All right, so the length of time is a major stressor. How about the number of people? How about like 10? Is that...",T,6Hcebt_wBVw_17,1,1,0,2,2,2
"That's—that's a—I mean, when I did it for school, it was a group of us, so it was less anxiety, but to be doing it by myself, for, you know, and all attention on me, that's... yeah, and 10 people, that's a lot of people looking up to me and, you know...",P,6Hcebt_wBVw_18,,,,,,
"All right, so the number of people being 10, that stresses you a bit. A little anxiety there. A good amount of anxiety. And then the duration.",T,6Hcebt_wBVw_19,1,1,0,2,2,2
"Yeah, absolutely.",P,6Hcebt_wBVw_20,,,,,,
"Right, so 10 people for a minute, that wouldn't be too bad?",T,6Hcebt_wBVw_21,1,1,0,2,2,2
That's not too bad. I could handle that. I could handle that.,P,6Hcebt_wBVw_22,,,,,,
Or half hour with like one person?,T,6Hcebt_wBVw_23,1,1,0,2,2,2
"I could definitely handle that. One-on-one's not too bad. One-on-one's not too bad. Um, but the thought of 10 people staring at me, hanging on my every word for that long, that's—that's—definitely puts me out there in terms of anxiety.",P,6Hcebt_wBVw_24,,,,,,
"All right, so there's a lot of anxiety there. And that's painful for you. Let's—let's do this. I know that you'd mentioned that you're taking over for somebody, but they still work there. How long do you have before you need to start taking over that responsibility?",T,6Hcebt_wBVw_25,1,1,0,2,2,2
I have about six weeks.,P,6Hcebt_wBVw_26,,,,,,
"About six weeks. All right. So you have six weeks to become reasonably comfortable with speaking in front of 10 people for half hour once a week. So what I'd like to do is, I'd like to develop some steps that you can take at work. Okay? So I know, you know, you do a lot of different things at work and you mentioned that you're good with people individually. So I'm going to create some steps that you can actually conduct at work, you know, collaboratively with you. I want you to be a big part of this. And I want to rank them from the least anxiety-provoking to the most anxiety-provoking. Okay? And let's use about five levels, five steps. So we're going to develop together with you five steps. So the fifth one will be the hardest. And I'm—I'm going to take a wild guess and say that would be speaking in front of all 10 people for half hour.",T,6Hcebt_wBVw_27,1,1,0,2,2,2
Yeah. So that's the most stressful it can get.,P,6Hcebt_wBVw_28,,,,,,
"Yeah, definitely. That's the most stressful part of your job now, or what your job will be when you take that over.",T,6Hcebt_wBVw_29,1,1,2,2,1,2
Definitely.,P,6Hcebt_wBVw_30,,,,,,
"All right. So let's make that a—if you agree, we'll make that kind of a five out of five.",T,6Hcebt_wBVw_31,1,1,2,2,1,2
Okay.,P,6Hcebt_wBVw_32,,,,,,
"All right, so five is the maximum level of anxiety.",T,6Hcebt_wBVw_33,1,1,2,2,1,2
I can agree to that.,P,6Hcebt_wBVw_34,,,,,,
Okay. So let me think of some other ways you can approach this. You said you're really good one-on-one. How about with two people? Like if you're in a room with two people and you talk to them.,T,6Hcebt_wBVw_35,1,1,2,2,1,2
That's not—that's not too bad.,P,6Hcebt_wBVw_36,,,,,,
That's not—that's not too bad? That's definitely not a five out of five.,T,6Hcebt_wBVw_37,1,1,2,2,1,2
"No, it's definitely not a five out of five.",P,6Hcebt_wBVw_38,,,,,,
All right. So let's make that one of the steps. How about speaking to two of the people for around 15 minutes? We'll make that one of the steps. Okay. And how about another step would be speaking to four people for 15 minutes. Okay? Which—which of those two would be—would be scarier?,T,6Hcebt_wBVw_39,-1,-1,-1,-1,-2,2
The four people for 15 minutes.,P,6Hcebt_wBVw_40,,,,,,
"The four people for 15 minutes. All right. And then if we were to say four people for half hour, what would that rank?",T,6Hcebt_wBVw_41,1,1,1,1,0,2
I would definitely say that's like a four and a half or four.,P,6Hcebt_wBVw_42,,,,,,
"All right, so that's—that's high up then. All right. So so far if we're to rank these in terms of anxiety from the least anxiety-provoking, a couple people, 15 minutes, you think you could do that?",T,6Hcebt_wBVw_43,1,1,1,1,0,2
"Yeah, that's manageable.",P,6Hcebt_wBVw_44,,,,,,
"Double that number of people to four for the same amount of time, that would be the next level up. Taking those four people and talking to them for half hour, maybe one more level up. So where would all 10 people for 15 minutes rank? Would that be more anxiety-provoking than four for half hour?",T,6Hcebt_wBVw_45,-1,-1,-1,-1,-2,2
"Definitely because of the duration, yeah.",P,6Hcebt_wBVw_46,,,,,,
But not as anxiety-provoking as 10 people for half hour.,T,6Hcebt_wBVw_47,1,1,1,1,0,2
"No, not—no. I think that would definitely be my...",P,6Hcebt_wBVw_48,,,,,,
"That's still the top. Yeah, that's at the top. So nothing I've introduced as a step as as anxiety-provoking as all 10 for half hour.",T,6Hcebt_wBVw_49,-1,-1,-1,-1,-2,2
Yes.,P,6Hcebt_wBVw_50,,,,,,
"So if that's a five, then a four would be 10 people for 15 minutes, and a three would be the four people for half hour, and two would be the four people for 15 minutes, and the one would be two people for 15 minutes. And and I can write all this out for you. Okay. All right. Uh, would you agree that's an accurate ranking from the most stressful, most anxiety-provoking down to the least?",T,6Hcebt_wBVw_51,1,1,1,1,0,2
"Yeah, I would absolutely agree to that.",P,6Hcebt_wBVw_52,,,,,,
"And you'd agree that the first step, the the least anxiety-provoking, the two people for 15 minutes, that's not a huge deal for you?",T,6Hcebt_wBVw_53,1,1,1,1,0,2
No.,P,6Hcebt_wBVw_54,,,,,,
You think you could handle that.,T,6Hcebt_wBVw_55,1,1,1,1,0,2
I could handle it.,P,6Hcebt_wBVw_56,,,,,,
"All right. So what my hope is, is that as you move into each step, you conduct that step, you take part in that behavior enough times to where even though it's a little anxiety-provoking at the beginning, you you do it enough times to where the anxiety comes down. Okay. So you have six weeks to get through really four of the steps because the final step will be the all 10 people for... yeah. So you have six weeks to get through these four steps. Okay. So for this—let's use this first step for this next week because I'll see you again in a week. Okay. And meet with two people and you probably want to vary it, like two different people, okay, each time. Uh, if you didn't, they also might wonder what you're doing if you meet with the same people over and over, right? So, but you know, make it productive, make it part of your job, you know, make it something that's necessary for your job, like you could see an opportunity where you have to talk. Remember it's about 15 minutes. Okay. If it ends up being 10 or 20, you know, about 15 minutes. Okay. All right. And meet with them a few times this week. And I'm hoping that through this week, you'll notice that your anxiety decreases. So right after the meeting, if you could just take a quick second, um, and note kind of how stressed you were at the beginning, maybe a scale one to 10, 10 being really anxious, and how stressed you were at the end. And any thoughts you might be having in terms of like what you were thinking while it was going on or what you're thinking afterwards. Like maybe you're going to think, well, I I handled that pretty well.",T,6Hcebt_wBVw_57,1,1,1,1,0,2
Okay.,P,6Hcebt_wBVw_58,,,,,,
"Or maybe you're thinking, that was still a little stressful. Okay. Or somewhere in between.",T,6Hcebt_wBVw_59,1,1,1,1,0,2
Yeah.,P,6Hcebt_wBVw_60,,,,,,
Does that make sense?,T,6Hcebt_wBVw_61,1,1,1,1,0,2
That makes complete sense to me.,P,6Hcebt_wBVw_62,,,,,,
All right. So we're going to take this in gradual steps. Okay. And we won't move to the next level until you're somewhat comfortable with the first one.,T,6Hcebt_wBVw_63,1,1,1,1,0,2
That's great. I really appreciate that.,P,6Hcebt_wBVw_64,,,,,,
"Right. I think I think that'll help you to kind of transition gradually because because I think part of this for you is that all-at-once. Yeah. Like you've been promoted, this is all new. Yeah. And all of a sudden 10 people for half hour. Yeah. Whereas if we just kind of move up the level of anxiety-provoking stimuli gradually, you might become accustomed to it. Mhm. And by the time you you get to 10 for 15 minutes, you might think, ah, 10 for half hour's not that much different.",T,6Hcebt_wBVw_65,1,1,1,1,0,2
"A little more relaxed, yeah.",P,6Hcebt_wBVw_66,,,,,,
"Um, I want to add to this too, that you're in a setting—like one of the things you might be thinking when you're presenting is you're kind of you're kind of stuck there. Like you mentioned all eyes on you. Mhm. And you're in an office setting, we've talked about your workplace before, where if you needed to, you could always say, 'I need a minute,' and you could step out.",T,6Hcebt_wBVw_67,1,1,1,1,0,2
Right.,P,6Hcebt_wBVw_68,,,,,,
So you always have an escape plan.,T,6Hcebt_wBVw_69,1,1,1,1,0,2
Okay.,P,6Hcebt_wBVw_70,,,,,,
"And you may have to use that from time to time. Even when you are somewhat comfortable later on down the road, you might be having a day where you're particularly anxious. Remember you always have that plan there.",T,6Hcebt_wBVw_71,1,1,1,1,0,2
Yeah.,P,6Hcebt_wBVw_72,,,,,,
"Right? Not everybody that speaks publicly has that option or at least not that conveniently. Yeah. Right? Because some public speaking, if you said you need to take a minute and leave, like if you're at the podium in front of a hundred people...",T,6Hcebt_wBVw_73,-1,-1,-1,-1,-2,2
People might wonder what's going on.,P,6Hcebt_wBVw_74,,,,,,
