Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"999, which service do you require?",T,hX8e5UM7WlQ_1,1,0,1,0,0,2
I need an ambulance for my son.,P,hX8e5UM7WlQ_2,,,,,,
"Ambulance service, what is the address of your emergency?",T,hX8e5UM7WlQ_3,1,0,1,0,0,2
"48 Stanhope Road, Streatham.",P,hX8e5UM7WlQ_4,,,,,,
"What's the phone number you're calling from, please?",T,hX8e5UM7WlQ_5,0,0,1,0,0,2
0208 671 3322.,P,hX8e5UM7WlQ_6,,,,,,
How old is your son?,T,hX8e5UM7WlQ_7,0,0,1,0,0,2
20.,P,hX8e5UM7WlQ_8,,,,,,
What's the emergency? Tell me exactly what's happened.,T,hX8e5UM7WlQ_9,0,0,1,0,0,2
"I don't know, something's going on in his mind. He's talking about going on top of the roof.",P,hX8e5UM7WlQ_10,,,,,,
Is he conscious?,T,hX8e5UM7WlQ_11,-2,-2,-1,-2,-2,2
Yes.,P,hX8e5UM7WlQ_12,,,,,,
Is he breathing?,T,hX8e5UM7WlQ_13,0,0,1,0,0,2
Yes.,P,hX8e5UM7WlQ_14,,,,,,
Has he been violent at all?,T,hX8e5UM7WlQ_15,0,0,1,0,0,2
"Oh god no, no.",P,hX8e5UM7WlQ_16,,,,,,
Does he have a weapon?,T,hX8e5UM7WlQ_17,0,0,1,0,0,2
"Oh god no. I'm just a bit worried about him, he's acting a bit strange. He's talking about the MI5 trailing him, and he hasn't been sleeping well for the last week.",P,hX8e5UM7WlQ_18,,,,,,
Has he done anything to harm himself?,T,hX8e5UM7WlQ_19,-2,-2,-1,-2,-2,2
No.,P,hX8e5UM7WlQ_20,,,,,,
Is he thinking about committing suicide?,T,hX8e5UM7WlQ_21,0,0,1,0,0,2
"I don't know. He's just been acting really strange, and I think he might leave the house, he's pacing around the room.",P,hX8e5UM7WlQ_22,,,,,,
Is he completely alert?,T,hX8e5UM7WlQ_23,-1,-1,-1,-1,-2,2
"Yes. He's just pacing around the room. I don't know what's wrong with him, can you please get someone here quickly?",P,hX8e5UM7WlQ_24,,,,,,
"Okay, do you want me to speak to John?",T,hX8e5UM7WlQ_25,1,1,1,1,0,2
"No, I don't think he'll come to the phone.",P,hX8e5UM7WlQ_26,,,,,,
"No problem. Let John know we're organizing help for him now, okay? Please stay on the line and I'll tell you exactly what to do.",T,hX8e5UM7WlQ_27,1,1,1,1,0,2
"Who is it, mum? Come in.",P,hX8e5UM7WlQ_28,,,,,,
"Hello, how are you doing? I'm Craig, what's your name?",T,hX8e5UM7WlQ_29,1,0,1,1,0,2
John.,P,hX8e5UM7WlQ_30,,,,,,
"How are you doing, John?",T,hX8e5UM7WlQ_31,0,0,1,0,0,2
"I'm here with mum. Mary. And yeah, everything's fine.",P,hX8e5UM7WlQ_32,,,,,,
"Do you want your mum to tell me what's going on, or why have you called us?",T,hX8e5UM7WlQ_33,0,0,1,0,0,2
It's not him. I don't know what's going on.,P,hX8e5UM7WlQ_34,,,,,,
"Okay, so have you got any medical conditions or take any medications?",T,hX8e5UM7WlQ_35,0,0,1,0,0,2
"No, I've not got any conditions or taken anything.",P,hX8e5UM7WlQ_36,,,,,,
"John, what's going on? Are you hearing voices?",T,hX8e5UM7WlQ_37,0,0,1,0,0,2
"I'm doing a project and someone's talked to me, he's helping me with my project.",P,hX8e5UM7WlQ_38,,,,,,
Are you on the phone at the moment or... you've got your earplugs in.,T,hX8e5UM7WlQ_39,0,0,1,0,0,1
"No, I don't have a phone.",P,hX8e5UM7WlQ_40,,,,,,
"Is it alright if Emma just does a few checks on you, like your blood sugar?",T,hX8e5UM7WlQ_41,1,0,1,0,0,2
"Yeah, blood sugar.",P,hX8e5UM7WlQ_42,,,,,,
What's been going on today? You've got your big bags.,T,hX8e5UM7WlQ_43,0,0,0,1,0,2
"Traveling, walking, hills, and camping.",P,hX8e5UM7WlQ_44,,,,,,
"It's not this kind of bag though, is it? So what's been going on today with you, John?",T,hX8e5UM7WlQ_45,0,0,0,1,0,2
"Just a bit weak. Tired. Haven't really been sleeping, I've been trying to focus on my project and it's demanding.",P,hX8e5UM7WlQ_46,,,,,,
Does your mum know about this project?,T,hX8e5UM7WlQ_47,0,0,0,1,0,2
"No, this project's from university, I've got to create an airflow.",P,hX8e5UM7WlQ_48,,,,,,
What university do you go to?,T,hX8e5UM7WlQ_49,0,0,0,1,0,2
"Newcastle. Newcastle's up north. Newcastle's near Manchester, near Leeds, near Scotland.",P,hX8e5UM7WlQ_50,,,,,,
"And how come you're not there at the moment? I'm just going to take a little drop of blood from your finger, alright?",T,hX8e5UM7WlQ_51,0,0,0,0,0,2
