Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"In this next set of clips we're going to be working from chapter four, the present moment. And here we're going to be helping the client to contact the present moment and also move away from spending too much time in their history or in their future. We'll also be helping the client to see the moment as an ongoing experience so that they're in the process of contacting the moment with awareness rather than getting caught up in what their mind has to say about past and future. In this particular competency we're going to be focusing on helping the client to contact the present moment. This client that we're working with is having a lot of anxiety and sadness around her feelings of loneliness. And she's also feeling like she can't stand it any longer.",T,oT2iPNcPejA_1,1,1,1,1,0,2
"I just feel like even when I'm in a room with a hundred people that I'm still by myself and I want to have friends and I want to go out, but I just feel alone no matter what I do. And when I'm at home I'm really unhappy and and really lonely, but I just can't be around anybody.",P,oT2iPNcPejA_2,,,,,,
Can I have you go back to this statement that you made? I just really feel alone no matter what I do. Could you say that again for me? A little slower.,T,oT2iPNcPejA_3,1,1,1,1,0,2
I... because I used to have people calling me.,P,oT2iPNcPejA_4,,,,,,
"So I'm gonna ask, I'm just gonna interrupt you gently again and see if we can get you back to this moment, this space where this loneliness is showing up. Could you just for me one time say, um, I'm really feeling this loneliness?",T,oT2iPNcPejA_5,1,1,1,1,0,2
I'm really feeling this loneliness.,P,oT2iPNcPejA_6,,,,,,
Okay. And just stay there. Just be aware of what your body's doing. Notice your hands. Notice the little shimmer as you breathe in. Notice the feel of the tears in your eyes and rolling down your cheeks. And let's just stay in this moment with this experience.,T,oT2iPNcPejA_7,1,1,1,1,0,2
It's hard.,P,oT2iPNcPejA_8,,,,,,
"Yeah, now notice that your mind said that in this moment. And you just took a deep breath. Stay with it for just another few moments.",T,oT2iPNcPejA_9,1,1,1,1,0,2
"Well, I really feel that...",P,oT2iPNcPejA_10,,,,,,
"Yeah, I'm gonna slow you down again and just with from a very gentle place, very gentle place, ask you to stay and notice. That's all. Your breath.",T,oT2iPNcPejA_11,1,1,1,1,0,2
"As you observe yourself, can you feel it changing? You feel it move in and out?",T,oT2iPNcPejA_12,-1,-1,-1,-1,-2,2
Yeah.,P,oT2iPNcPejA_13,,,,,,
"So what you notice here is that as a process, like you're experiencing an ongoing sense in each moment of the sadness, your hands moving, tears rolling down your cheek. So one thing that your experience tells you is that you can stand it and it keeps changing.",T,oT2iPNcPejA_14,1,1,1,1,0,2
