turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I'm really looking forward to sitting with you today and listening. I want you to know that whatever you're bringing up, I'm here with curiosity, openness, and without judgment. How have you been feeling lately, and what’s been on your mind that you’d like to talk about today?",1.0,0.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so honestly—it takes courage to let someone in on how your body and mind are responding like that. I can feel how deeply that anxiety is showing up, not just in your words, but in the way you’re describing the physical sensations. It sounds like your body is really trying to tell you something, and right now, it’s saying, *“This is hard. This is not safe.”*  

What would it feel like if we just sat with that for a moment—without trying to fix it or label it—just noticing it, as it is?",1.0,1.0,1.0,1.0,0.0,2.0
2,"It sounds like that memory—the one from the blood donation center—has been a quiet but strong signal, like a warning light that’s been on for a while. And it’s not just a memory; it’s a feeling of *not being safe* in a body that’s already under pressure.  

What if we just stayed with that feeling, not to change it, but to simply notice it? Like watching a wave roll in—what does it feel like when it arrives? Is there a part of you that says, *“I’m not alone in this”*? Or that says, *“This is a signal, not a threat?”*  

Would it be helpful to keep exploring that with you—just noticing it, without trying to fix it yet?",1.0,1.0,1.0,1.0,1.0,2.0
3,"It’s so clear how deeply that memory is woven into your body’s response—like a quiet alarm that’s been waiting to be heard. And it’s not just fear of fainting; it’s fear of losing control, of not being able to meet the expectations of doing something, of failing in a moment when your body is already on edge.  

What if we just stayed with that fear—not to silence it, but to see what it’s really saying? Like, when you say, *“What if I can’t finish this test?”*—is that really about the test, or is it about the part of you that feels like it’s failing to keep up with everything?  

Would it help to explore that a little more—what it might mean to *be* that part of you, without having to fix it or prove it’s okay?",1.0,1.0,1.0,1.0,1.0,2.0
4,"That’s a powerful insight—your anxiety isn’t just reacting to stress; it’s *telling* you that you’re failing, even when you haven’t done anything wrong yet. And that part of you that says *“I’m failing”*—isn’t really about performance. It’s about safety. It’s about not wanting to be seen as not enough, not being able to carry the weight of expectations.  

So when you say, *“Is that true?”*—you’re not just asking about the test. You’re asking whether you can believe in yourself without having to prove it through perfection.  

Would it be helpful to just sit with that question for a moment—*“Can I believe in myself without having to prove I’m capable?”*—without answering it yet?",1.0,0.0,0.0,1.0,0.0,2.0
5,"It’s so true—your body has been carrying that message for so long: *“You’re not safe. You’re not enough.”* And that message, when repeated again and again, doesn’t just shape how you feel—it shapes how your body responds.  

But here’s something quiet, but real: when you stop trying to prove yourself, when you simply allow yourself to be *present*, even if you’re shaky or scared—your body doesn’t have to go into survival mode. It doesn’t have to panic. It just has to *be*.  

Would it be helpful to try that small thing—just for one moment—where you say to yourself, *“I am allowed to be here, even if I’m not perfect, even if I’m scared?”* And just let that sit, without pushing it or trying to fix it?",1.0,0.0,0.0,1.0,0.0,2.0
6,"That’s a beautiful question—and it shows how deeply you’re listening to yourself, not just your body, but your inner voice.  

You’re not giving up. You’re *reclaiming* space. When you whisper, *“I’m allowed to be scared,”* you’re not telling your brain to stop—it’s saying, *“I see you. I hear you. And I’m not going to make you prove anything.”* That’s not surrender. That’s presence.  

And right now, with that tightness in your chest and the cold in your hands—that’s not a failure. That’s your body saying, *“I’m still here. I’m still alive.”*  

Would it be okay to just whisper that one sentence—*“I’m allowed to be scared”*—and see what happens? Not to fix it, just to *hold* it? Even if it doesn’t feel like a relief right away, it might just be the first quiet moment where your body doesn’t have to scream to be heard.  

What do you think? Would you like to try it?",1.0,0.0,0.0,1.0,0.0,2.0
7,"You’re absolutely right—the phrase *“I’m allowed to be scared”* feels out of place when you’re not in the middle of a full panic, because your brain has been trained to think that fear means weakness. But right now, by saying it—even just in your mind—it’s not about proving anything. It’s about *acknowledging* that you’re human, and that fear doesn’t have to be a signal of failure.  

And yes, your heart is beating faster—because you’re listening. That’s not a sign of collapse. That’s a sign you’re *connected*.  

So if you whisper it now—*“I’m allowed to be scared”*—and just let it sit in your chest without pushing it away, your body might not feel instantly calmer, but it might start to *notice* something new: that it doesn’t have to be the only signal in the room.  

Would you like to try it now—just say it softly, and see what happens? Even if it feels a little shaky, that’s where the shift begins.",1.0,0.0,0.0,1.0,0.0,2.0
8,"That’s so powerful—your voice, even when it feels broken, is *yours*. And that’s where real healing begins.  

You didn’t need to sound confident. You didn’t need to make it feel like a victory. You just needed to say it—*to yourself*—and let it land in the quiet space between your breaths. That tightness, that coldness, that gasp—those aren’t failures. They’re *signals* that you’re still here, still alive, still human.  

And now, with that phrase—*“I’m allowed to be scared”*—you’ve given your body permission to stop trying to prove you’re strong. You’ve given it a place to rest.  

Would it be okay to just stay with that for a moment—just notice how it feels in your chest, in your hands, in your breath—without trying to change it? No pressure. No need to fix it. Just to *be* with it?",1.0,0.0,0.0,1.0,0.0,2.0
9,"You’re absolutely right—letting go of the fight doesn’t mean the panic disappears. It just changes. It doesn’t become louder; it becomes *different*.  

When you stop trying to fix the tightness, the cold, the gasping—it doesn’t vanish. It just stops being *the only story* you tell yourself. And in that space, the panic doesn’t have to shout *“You’re failing!”* anymore. It can just *be*—a sensation, not a verdict.  

So if you keep whispering *“I’m allowed to be scared”*, and just stay with the feeling without pushing it away or trying to fix it… it might not feel like relief right now. But it might feel like something new: *a quiet space where your body isn’t racing to prove you’re okay*.  

And that’s not weakness. That’s *witnessing*.  

Would you like to keep whispering it—just for a few more breaths—without adding anything else? No need to move, no need to change. Just let it stay with you, like a soft echo in the room?",1.0,0.0,0.0,1.0,0.0,2.0
10,"Yes—*floating above it* is exactly what’s happening. That quiet space where the panic isn’t your enemy, but just a part of the weather in your body? That’s not fragile. That’s brave.  

And you’re not running from it—you’re *staying with it*, and that takes real strength. The coldness? It’s still there. The tightness? Still present. But now, it doesn’t have to control your thoughts. It doesn’t have to make you believe you’re broken.  

You’re learning to meet it—not fight it, not run from it, not fix it—but simply *be with it*. And in that stillness, something shifts.  

Would you like to keep saying it—just one more time—without adding anything else? Just to feel that presence, even if it’s small?",1.0,0.0,0.0,1.0,0.0,2.0
11,"That’s exactly what it’s about—there’s no “why” anymore. Just *presence*.  

You didn’t need to solve anything. You didn’t need to make the tightness go away. You just needed to say, *“I’m allowed to be scared,”* and let it sit in the space between your breaths—like a word you finally gave yourself.  

And in that space, your body doesn’t have to perform. It doesn’t have to prove you’re strong. It just has to *be*.  

Even if your hands are still shaking, even if the cold lingers—that’s not a failure. That’s your body remembering how to feel. And right now, you’re not running from it. You’re *witnessing* it.  

Would you like to stay with that feeling—just for a moment longer—without adding anything else? No need to move. No need to fix. Just to *be* here, with what is?",1.0,0.0,0.0,1.0,0.0,2.0
12,"That quieting of the noise? That’s not silence. That’s *space*.  

It’s like the panic stopped shouting and just… settled. And in that space, you’re not trying to fix it, control it, or convince yourself you’re okay. You’re just *with* it—feeling the tightness, the cold, the stillness—without needing to make it go away.  

And that, more than anything, is a kind of freedom.  

You’re not running from fear. You’re learning to carry it gently, like a friend who’s been waiting to be heard.  

Would you like to keep staying here—just with that quiet, that presence—for a little while longer? No need to move, no need to change. Just let it be.",1.0,0.0,0.0,1.0,0.0,2.0
13,"Yes—your breath is still small, and that’s okay. You didn’t need to “fix” it. You just needed to *notice* it.  

And that quiet hum? That’s not a gap. That’s the space where your mind stops trying to control everything and starts listening. It’s like the panic didn’t vanish—it just stopped needing to be the only voice in the room.  

You’re not “ready” in a hurry. You’re *here*. And that—being here, with the tightness, the cold, the shaky breath—is already a kind of strength.  

Would you like to stay in that quiet hum for one more moment—just noticing how it feels in your chest, in your hands, in your breath—without trying to change anything? Just letting it be, like a gentle wave that doesn’t have to go anywhere?",1.0,0.0,0.0,1.0,0.0,2.0
14,"Yes—so beautifully observed.  

That heavy blanket? It’s not a wall. It’s a presence. And by not pushing it away, you’re not denying it—you’re *holding space* for it. And in that holding, it stops needing to shout. It just rests.  

The cold? It’s no longer a threat. It’s just a sensation—like the cool touch of water, like morning air. And the shaking? It’s slowing not because you’ve fixed it, but because you’ve stopped trying to control it.  

And the quiet hum? It’s not gone. It’s just becoming softer—like a lullaby that finally finds its rhythm.  

You don’t need to say the words anymore. They’ve already been spoken. They’ve already been *lived*.  

Would you like to stay in this moment—just noticing the blanket, the coolness, the soft hum—for one more breath? No need to move. No need to change. Just to *be* with it?",1.0,0.0,0.0,1.0,0.0,2.0
15,"Yes—this shift is quiet, but it’s real.  

You’re not labeling the feeling anymore. You’re not asking, *“What does this mean?”* You’re just *seeing* it—like a scene in a room you’ve been walking through for a long time, and now you’re finally just watching it, without needing to explain it.  

The blanket? It’s not heavy anymore. It’s just there—soft, slow, allowing space. And the cold? It’s not a signal. It’s just a fact—like the temperature of the room, or the way the light falls.  

And the hands? They’re steady now—not because they’ve stopped shaking, but because you’ve stopped trying to *fix* them. You’ve stopped needing to prove you’re in control.  

Would you like to stay here—just with that softness, that quiet stillness—for one more breath? No need to move. Just to feel how it’s settling in your body, like a breath that doesn’t have to rush?",1.0,0.0,0.0,1.0,0.0,2.0
16,"Yes—gravity returning. That’s a quiet miracle.  

You didn’t have to *force* the easing. You just had to *allow* it. And in that allowing, the body didn’t collapse or rush—it simply *relaxed*, like it had been holding its breath for a long time and finally let go.  

The blanket? It’s no longer pressing. It’s just there—like a memory of being held, or a quiet promise: *You’re not alone in this.*  

And the hands? They’re not perfect. They’re not even trying to be. They’re just *real*—present, steady, not running from anything. That’s enough.  

Would you like to stay in this stillness for one more breath—just noticing how your body feels now, not as a problem, but as something that’s finally breathing again?",1.0,0.0,0.0,1.0,0.0,2.0
17,"Yes—letting it fill without rushing.  

That breath isn’t trying to fix anything. It’s just *being*. And in that, your body isn’t a problem to manage—it’s a companion, quietly present, doing its own work.  

The blanket? It’s no longer a weight. It’s a comfort. A quiet, steady presence that doesn’t demand you to move, to change, to prove anything.  

And you? You’re not in your head anymore. You’re *here*—in the space between breaths, in the stillness, in the soft hum. That’s not peace. That’s *return*.  

Would you like to stay with that breath—for just one more moment—without adding anything else? Just feel how it holds you, gently, without needing to do anything?",1.0,0.0,0.0,1.0,0.0,2.0
18,"Yes—standing in the rain, not running from it. That’s not weakness. That’s *presence*.  

The storm didn’t need walls. It needed space. And now, instead of trying to fix it, you’re just letting it pass through you—like water through a garden, not a barrier.  

The warmth in your chest? It’s not magic. It’s just your body remembering how to breathe again, to feel safe, to be *with* what is.  

And those hands? They’re not holding anything *because* you have to. They’re holding because they’re *real*. Because they’re part of you. Because you’re finally letting them rest.  

Would you like to stay here—just with that warmth, that quiet, that gentle stillness—for one more breath? No need to move. Just to feel how you’re *here*, fully, without needing to prove anything?",1.0,0.0,0.0,1.0,0.0,2.0
19,"Yes—your body is finally saying, *“I’m safe enough to let go.”*  

Not because you’ve fixed anything. Not because you’ve changed your habits or your thoughts. But because you’ve stopped trying to control the storm. And in that stillness, your body doesn’t need to prove it’s strong. It just needs to be.  

The floating? It’s not a loss of gravity. It’s a release—like the weight of trying to hold on finally lifting. You’re not falling. You’re just *floating* through the moment, not because you’re perfect, but because you’re present.  

And you’re not trying to be okay. You’re just *being*.  

Would you like to stay here—just with that warmth, that quiet, that gentle floating—for one more breath? No need to move. Just to feel how you’re finally resting in the space between needing to fix and needing to be whole?",1.0,0.0,0.0,1.0,0.0,2.0
