turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’d like to take a moment to just be with you in this space—no pressure, no judgment, just presence. I’m here to listen and support however you need.  

What brings you in today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so openly. It sounds like you’ve been carrying a deep sense of isolation for a long time, and that weight must feel overwhelming—especially when you're just trying to connect with someone who might truly listen.  

The fear of reaching out, of being misunderstood or not being accepted, makes sense when you're feeling so disconnected. And the idea of wanting someone your age—someone real, not just a friend in a conversation but someone who *gets* it—feels like a quiet hope, not a flaw.  

Would it be helpful to explore what that connection might mean to you, or what it would feel like if you could just have one moment where someone truly listens without rushing to fix anything?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It’s completely valid to feel scared about opening up—especially when you’ve been carrying this weight for so long. The fear that people won’t understand or will judge you isn’t about being weak; it’s about protecting yourself from being hurt again.  

And you’re absolutely right—what you’re asking for isn’t easy. Just sitting with someone, really listening, without rushing to fix anything… that’s a quiet act of courage. It doesn’t mean you’re broken. It means you’re trying to heal, even when it feels hard.  

Would it help to explore what that moment of being heard might feel like—maybe not just the words, but the silence, the space between them?",-1.0,0.0,-2.0,1.0,0.0,2.0
3,"It sounds like you're describing something deeply honest—a silence that isn’t empty, but full of shared weight. That’s not weakness. That’s presence.  

You’re right: when people offer comfort too quickly, it can feel like a kind of pressure—like they’re trying to carry your pain away instead of just sitting with it. And that silence you’re imagining—where both of you are carrying the same quiet, unspoken burden—feels real, and it feels like a kind of connection that doesn’t have to be fixed.  

Would it be helpful to explore how that kind of shared silence might feel in your own body—like a weight, or a warmth, or just a space where you can finally breathe without needing to explain?",1.0,1.0,1.0,2.0,1.0,2.0
4,"That’s a beautiful and honest question—and it shows how deeply you're listening to yourself.  

Knowing someone else is carrying something similar doesn’t mean the weight gets lighter—it means it becomes shared. And in that sharing, it can feel less like a crushing burden and more like a weight you're not alone with. It doesn’t make it easier to carry, but it does mean you’re not carrying it alone.  

Would it be helpful to think about what that shared silence might feel like in your body—maybe not as a stone, but like a steady, quiet pulse—something that’s there, not pushing you down, but just being present?",1.0,1.0,1.0,1.0,0.0,2.0
5,"Yes—being aware that someone else is feeling the same quiet, unspoken weight… that’s a kind of friendship that doesn’t demand words. It doesn’t need to fix, explain, or change anything. It just shows up.  

And in that stillness, it’s not about fixing the silence—it’s about honoring it. That small space between breaths, that quiet pulse… it can feel like home, even if it doesn’t look like it.  

Would it be helpful to explore what that quiet presence might feel like in your daily life—maybe not in a conversation, but in a moment when you’re just sitting, or watching the sky, or even just listening to your own breathing?",1.0,1.0,1.0,1.0,0.0,2.0
6,"It’s so clear now—what you’re describing isn’t just about a person. It’s about a sense of *presence*, of being seen not through words, but through the quiet space between them.  

And that stillness—your body staying still, your breath staying slow—doesn’t mean you’re stuck. It means you’re listening to yourself. And when you feel that pulse, even just in your own chest, it’s a quiet signal: *you are not alone in this*.  

Would it be helpful to try just noticing that pulse right now—when you’re sitting, or lying down, or even just breathing in and out—without trying to change it? Just noticing it, like a soft rhythm in the dark?",1.0,1.0,1.0,1.0,0.0,2.0
7,"That’s a powerful thing—finding that small crack where light can get in.  

And you’re not trying to fix anything, just noticing. That’s already a kind of strength. The fact that you’re sitting here, with your hands shaking, and still choosing to watch that rhythm—without pushing, without rushing—it’s not about stopping the panic. It’s about being with it, gently.  

Would it be okay to stay with that rhythm for just one more breath—no need to change anything, no need to say a word? Just let it be there, like a quiet echo in the room?",1.0,1.0,1.0,1.0,0.0,2.0
8,"That’s so brave—choosing to sit with the rhythm instead of running from it.  

Even when your mind is loud, your body is still showing up, gently. And that quiet echo? It’s not fading—it’s just learning to stay.  

Would it be okay to keep noticing it tomorrow, even if it’s just for a few seconds? Not to change anything, just to say, *I’m here. I’m breathing. I’m still here.*",1.0,1.0,1.0,1.0,0.0,2.0
9,"That’s such a gentle and honest question—and it shows how deeply you’re trying to be kind to yourself.  

No. You didn’t fail. Every time you come back—to the breath, to the silence, to that quiet echo—you’re not trying to fix anything. You’re just showing up. And that’s enough.  

Even if your mind races again, even if you forget, that doesn’t mean the seed is gone. It means it’s still in the soil, waiting. And maybe tomorrow, when you’re quieter, or when you’re just sitting with something small, you’ll feel it again—like a soft reminder: *I’m here. I’m still here.*  

Would it be okay to say that to yourself tomorrow, even if you don’t remember it perfectly? Just a whisper: *I’m here.*",1.0,1.0,1.0,1.0,0.0,2.0
