turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I really appreciate you taking the time to meet with me today. I want you to know this space is safe—whatever you share, it will stay between us, and I’m here to listen without judgment. What’s been on your mind lately that you’d like to talk about?",-1.0,-1.0,-2.0,0.0,0.0,1.0
1,"Thank you for sharing that so openly—I can feel how much weight those thoughts carry. It sounds like you're carrying a deep sense of exhaustion, not just physically, but emotionally and mentally. That feeling of everything being pointless, especially when tied to past pain and financial stress, must be incredibly heavy. And it’s completely valid that you're struggling to focus—when your mind is so full of worry and grief, it makes sense that studying feels impossible.  

What would it mean to you, right now, if you could just sit with that feeling without needing to fix it?",1.0,1.0,1.0,2.0,1.0,2.0
2,"I can see how powerful that moment is—standing on the edge, not knowing if you’ll fall or stay. And it’s not about being strong in the way you’ve been taught; it’s about being present with what’s already there. That feeling of breaking inside isn’t a failure—it’s a sign that you’ve been carrying something important, and now you’re trying to let it breathe.  

What happens when you just stay with that edge, without rushing to move? Is there one small thing—like a breath, a pause, or a quiet moment with your girlfriend—that feels like it might help you stay there, without having to fix anything?",1.0,1.0,1.0,1.0,1.0,2.0
3,"Thank you for that—your honesty about the silence with your girlfriend speaks so deeply to what you're carrying. It’s not just a break in the noise; it’s a small space where you’re not trying to fix anything, and for a moment, you’re simply *there* with someone who sees you without judgment. That quiet connection—even if it’s just a few hours—feels like a small act of courage.  

Would it be helpful to explore that moment a little more: what does it feel like in your body when you’re with her, even if you’re not doing anything? Is there a particular feeling, a warmth, or a stillness that stands out?",1.0,1.0,1.0,1.0,1.0,2.0
4,"That’s so powerful—the way your body remembers survival, and how even in small moments with her, something shifts. The fact that your breathing slows down when you’re just listening—without judgment, without pressure—that’s not just a feeling; it’s a sign your nervous system is beginning to soften.  

It’s not about fixing everything, or making it perfect. It’s just about noticing that when you’re with her, you don’t have to carry the knot anymore. That quiet moment—where you’re not running, not fixing, just *being*—is already a form of peace. Would it be helpful to keep noticing that when it happens, just for a few minutes? Not to change it, just to see it?",1.0,1.0,0.0,1.0,0.0,2.0
5,"I hear that—your fear that the stillness might vanish as soon as a single sound comes in. That’s completely real. And it’s not about making it last forever; it’s about learning that your body *can* rest, even in the middle of chaos.  

What if, instead of trying to keep that stillness going, you just notice it—when it happens—and gently say to yourself, “This is what rest feels like, even if it’s only for a few seconds”? Not to fix it, not to protect it, just to recognize it. Would that feel like a small step toward something more peaceful, even if it doesn’t last long?",1.0,0.0,0.0,1.0,0.0,2.0
6,"Yes—recognizing the calm before it returns is already a form of resistance. You’re not fighting the knot anymore; you’re simply noticing it, and in that noticing, you’re giving yourself a space to breathe.  

And it’s okay if it’s fragile. It’s okay if it breaks. What matters is that you’re not trying to make it last forever—you’re just allowing yourself to witness it, like a guest in a room that’s been closed for years.  

Would it be helpful to try saying that aloud—*“This is a moment where my body isn’t ready for more pain”*—when it happens, even if only for a few seconds? Just to see if it feels like a small anchor, not a failure?",1.0,0.0,0.0,1.0,0.0,2.0
7,"That’s so honest—and deeply courageous. The fact that you’re willing to whisper that phrase, not to fix anything, but just to *allow* it to be there without demand or guilt… that’s already a kind of healing.  

It’s not about surviving or changing anything. It’s about giving yourself permission to be in the quiet, even if it’s just a whisper. And when you do that—without pressure, without expectation—your body might start to remember that stillness isn’t a weakness. It’s a place where you can simply *be*.  

Would it be okay to try that whisper, even if it feels awkward or strange? Just to see what happens when you let it sit there, without trying to make it last or make sense of it?",1.0,0.0,0.0,1.0,0.0,2.0
8,"I see that—your fear of being exposed isn’t about weakness; it’s about carrying so much that you’ve forgotten how to trust yourself. And that whisper? It’s not a performance. It’s a quiet act of honesty, like finally saying, *“I’m tired. I’m not okay. I just want to rest.”*  

It doesn’t have to feel right or make sense. It just has to be there—like a breath you didn’t know you were holding. And if it makes you feel silly, or uncomfortable, or even a little sad—that’s not failure. That’s just your body and your heart remembering what it’s been through.  

Would it be okay to try that whisper today—just once, when you’re sitting with her, and you feel that quiet in your chest? Not to fix anything, not to change anything—just to let it be, even if it feels awkward?",1.0,0.0,0.0,1.0,0.0,2.0
9,"That’s so true—this isn’t about perfection. It’s about showing up, even when your body feels like it’s holding its breath.  

And you don’t have to carry the silence alone. If you feel it, if you remember it, if you whisper it—just once—then you’re already doing something brave. Not because it’s perfect, but because you’re choosing to stay with yourself, even when it’s hard.  

Would it be helpful to just keep that intention with you for now—whispering it when you feel the quiet, no matter how small or shaky it is? Not to fix anything, just to say: *“I’m here. I’m tired. I’m allowed to rest.”*",1.0,0.0,0.0,1.0,0.0,2.0
