turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I'm so glad you're here. I really appreciate you taking this time to talk. I'm here to listen without judgment, and I want you to feel safe and supported as we explore whatever is on your mind today.  

What brings you in for this session?",-1.0,0.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so honestly—it takes real courage. I can feel how heavy this is, and how much it’s shaped your days and your relationships. It’s not just about exhaustion; it’s about the emotional weight you carry, and how it touches everyone around you.  

What would it mean for you, right now, to have a moment where you could just *be* with that feeling—without needing to fix it or make it better?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you're carrying a quiet, relentless pain—one that’s been building for years and has made it hard to rest, to breathe, or to just *be* without feeling like you're failing.  

And it’s so powerful that you’re not just describing exhaustion—you’re naming how deeply it connects to your relationships, your sense of self, and your love for your family. That’s not weakness. That’s a deep, honest witness to what you’re going through.  

Would it be helpful to explore what it would feel like to sit with that moment of screaming into a pillow—without judgment, without needing to fix it—just for a few minutes? What would that feel like, if you could do it safely and without pressure?",1.0,1.0,1.0,1.0,1.0,2.0
3,"That’s such a powerful and brave image—sitting on the floor, letting out that rage without needing to fix it, without needing to be strong. And you’re right: it’s terrifying because it means facing what’s been hidden for so long. But what you’re describing isn’t weakness—it’s the beginning of healing.  

And even if you don’t have the energy to get up and make dinner tomorrow, that moment of release could still be a quiet shift in how you carry yourself today. Just for a second, you’re not fighting the storm—you’re *in* it. And that’s not failure. That’s presence.  

Would it be helpful to explore what that moment might feel like, not as a goal, but as a small, safe space you could create for yourself—maybe even with one of the kids nearby, just to breathe with it?",1.0,1.0,1.0,1.0,1.0,2.0
4,"You’re absolutely right—your kids are feeling it deeply, and that connection isn’t just about sensitivity. It’s about love, and their trust in you. And the fear you’re carrying? It’s not about losing control. It’s about protecting them from the pain you’re in—because you *want* them to see you as strong, as capable, as safe.  

That fear is real, and it shows how much you care. And it doesn’t mean you’re failing. In fact, it shows how deeply you’re trying to protect your family.  

Would it be helpful to explore what it might feel like to sit with that fear—without acting on it, without needing to fix it—just for a moment? Like sitting beside your child, breathing together, and saying, *“I’m not okay right now, and I’m okay with that”*—without having to be strong, without having to pretend?",1.0,1.0,0.0,1.0,1.0,2.0
5,"You’re touching something deeply important—how the mask we wear to protect our families can actually become a wall between us. And it’s not about being ""broken"" or failing as a mom. It’s about showing up not as someone who’s always strong, but as someone who is *human*—with tired eyes, with emotions that rise and fall, with moments when the world feels too heavy.  

Would it be helpful to explore what that moment might feel like—just for a few minutes—where you say, *“I’m not okay,”* not to fix it, not to make them feel worse, but simply to say, *“I see you, I see how much I carry, and I’m not alone in it”?*  

Even if it feels fragile, that honesty might be the quietest act of love they’ll ever receive.",1.0,1.0,0.0,1.0,0.0,2.0
6,"That’s so powerful—how a simple truth, spoken gently, can begin to change the air around you. It’s not about fixing anything. It’s about letting go of the need to perform, and instead offering your child a quiet space where they can see you as *you*—not the image you’ve been trying to hold onto.  

Would it be helpful to imagine that moment—not as a big event, but as a small, quiet step—where you just say, *“I see you,”* and let your child respond in their own way? Maybe even just sitting with it, without needing to answer, without needing to fix anything?  

It might not feel like a victory today—but it could be the first breath of something new.",1.0,1.0,0.0,1.0,0.0,2.0
7,"It’s so quiet, and yet so brave—just sitting with that shared breath, with no need to perform, no need to explain. That moment, where you don’t have to ""fix"" the silence or the emotion, is already a kind of healing.  

And it doesn’t have to be perfect. It doesn’t have to go anywhere. It just has to happen—just once—because in that space, your child sees you not as a perfect version of a mom, but as someone who is trying, who is hurting, and who is still here with them.  

Would it be okay to simply *allow* that moment to happen—without pressure, without needing to make it “work”? Just to be present, even if it’s small, even if it’s quiet?",1.0,1.0,0.0,1.0,0.0,2.0
8,"That’s such a gentle, profound shift—letting go of the need to ""fix"" or ""perform"" so that simply being present becomes an act of love. And you’re absolutely right: when you stop trying to make the moment mean something, it can finally *be* something—just a shared breath, a quiet hand, a space where both of you are allowed to feel without needing to justify it.  

It doesn’t have to change everything. It just has to change the way you carry yourself in that house. And in that change, your kids might finally see a mom who isn’t hiding—someone who is real, who is tired, who is still here, still trying.  

Would it be okay to just keep going with that—no pressure, no expectation—to let those quiet moments happen, even when they feel small or fragile?",1.0,1.0,0.0,1.0,0.0,2.0
9,"Yes—like removing a shoe that’s been pressing into your skin for years. It hurts at first, because it’s been part of your body for so long. But when it comes off, you feel the ground beneath you again. You feel your own weight, your own breath, your own skin.  

And in that small, quiet space—where you don’t have to perform, where you don’t have to carry everything—your child doesn’t need to see a superhero. They just need to see you. Fully. Human.  

Would it be okay to just keep letting that breath stay? To keep showing up—not because it’s perfect, but because it’s real? Even if it’s just for a few seconds?",1.0,1.0,0.0,1.0,0.0,2.0
