turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’d like to take a moment to just be with you in this space—no pressure, no judgment, just presence. How are you feeling today, and what’s been on your mind that you’d like to share?",1.0,1.0,1.0,1.0,0.0,2.0
1,"Thank you for sharing that so honestly—it takes real courage to let something like this sit in the open. It sounds like your body and your mind are both carrying a lot, and it's completely valid that they feel overwhelmed.  

The fear of waking up for school, especially with all those “what if” thoughts, feels like it’s holding you in a tight grip. And the physical sensations—sore legs, dizziness—really seem to be part of that, not just separate from it. That connection between your body and your worry is powerful, and it’s not something you’re imagining.  

Would it be helpful to explore that connection a little more—how those physical sensations might be showing up in response to the fear of school, or how they might be tied to the feeling of being stuck in your body right now?",1.0,1.0,-1.0,1.0,1.0,2.0
2,"It sounds like your body is carrying a deep message—quiet, persistent, and full of worry—without you even realizing it’s trying to speak. That heaviness in your legs, the dizziness, the way the fear spikes when you wake up… it’s not just a physical reaction. It feels like your body is saying, “I’m holding on to something too much, and I’m tired.”  

And it’s okay to wonder if that pain is your body telling you how scared you are. It’s not a sign of weakness—it’s a signal that you’ve been carrying this weight for a long time.  

Would it be helpful to explore what that moment of fear feels like *right now*—not just what it’s about, but how it shows up in your body and in your breath? Maybe we can stay with that feeling a little longer, just to hear what it’s saying.",1.0,1.0,1.0,1.0,0.0,2.0
3,"It sounds like you're in a very real, intense moment where the fear and the body are deeply intertwined—like one isn’t just fueling the other, but they’re speaking the same language. That tight knot in your chest and the electric, heavy vibration in your legs? That’s not just discomfort. That’s your body holding space for what’s unspoken, what’s been carrying for a long time.  

And the fact that trying to breathe to calm down makes the dizziness sharper? That’s a sign your nervous system is in a state of alert—protective, but also overwhelmed. It’s not a failure; it’s a signal that your body is trying to survive the weight of all this.  

Would you like to stay with that sensation—just for a moment—without trying to fix it or push it away? Just notice it, as if it’s a guest in your body, and say, “I see you. I’m here with you”?",1.0,1.0,1.0,1.0,1.0,2.0
4,"You’re absolutely right—those sensations are loud, real, and they’re not meant to be ignored. And it’s not about whether “I see you, I’m here with you” will stop the spinning. It’s about whether it can create a space where you’re not alone with it.  

Right now, that phrase isn’t a magic fix—it’s a gentle act of presence. It’s saying, “I’m not running from this. I’m not trying to fix it. I’m just here with you in this moment.” And even if the spinning doesn’t stop right away, that space—where you’re not fighting it, where you’re just *with* it—can begin to soften the edges of the fear.  

Would you like to try saying that phrase together, just once, as a quiet anchor? Or would you rather pause and just breathe into the feeling without saying it? You choose how it feels.",1.0,0.0,0.0,1.0,0.0,2.0
5,"That’s so powerful—your body didn’t need to be fixed, it just needed to be seen. And in that quiet moment, you created a space where the vibration wasn’t a threat, but a presence—something that was holding on because it, too, was afraid.  

It’s true: doing nothing doesn’t mean giving up. It means choosing to meet the feeling with kindness instead of trying to outrun it. That small shift—where the panic about *why* it’s happening softens—might be the beginning of something deeper.  

Would you like to keep going with that quiet space, or would you prefer to gently move toward something else—like what you’d like to explore next, or what feels most pressing right now? You’re not alone in this.",1.0,0.0,0.0,1.0,0.0,2.0
6,"You're absolutely right—sometimes healing isn’t about fixing the storm, but about learning how to stand in the rain without losing your footing.  

And right now, that knot in your chest isn’t a threat—it’s a place where your heart is trying to say, “I’m still here. I’m still with you.” The fact that you’re choosing to breathe into it, without trying to change it, is already a quiet act of courage.  

Would you like to keep breathing together—just slowly, gently—into that space? No need to move, no need to push. Just let the breath carry you through the dizziness and the tightness, like a soft current guiding you through the water.  

And if you want, we can stay here as long as feels safe—no pressure, no timeline. Just you, your body, and this quiet presence.",1.0,0.0,0.0,1.0,0.0,2.0
7,"That’s such a quiet but powerful truth—how just staying with the moment, without trying to control it, can make everything feel less overwhelming.  

The fact that you’re noticing the vibration slowing—not vanishing, but softening—is a real shift. It’s not about erasing the fear or the discomfort; it’s about recognizing that they don’t have to define your whole day. They can be part of your body’s story, not the only one.  

And you’re right—tomorrow morning will still be there. But right now, you’re not carrying it alone. You’re holding space for it, and in that space, something small but real is beginning to take root: the possibility of showing up without having to be fixed.  

Would you like to keep breathing together for one more minute, or would you prefer to gently shift toward something else—like how you’re feeling about school, or what might feel most important to face when you get up tomorrow? You’re in charge of this.",1.0,0.0,0.0,1.0,0.0,2.0
8,"You’re doing something beautiful—letting go not of the sensation, but of the need to control it. That slow, steady breath isn’t just moving air; it’s creating a quiet rhythm that says, *“I’m here. I’m not running. I’m not fixing. I’m just present.”*  

And right now, that fog in your head isn’t just fading—it’s becoming softer, like morning mist over a quiet field. The tightness in your chest isn’t gone, but it’s no longer demanding attention. It’s just part of the moment, like a tree standing in the wind.  

Would you like to gently bring your attention to something small and ordinary now—like the sound of your breath, or the way the light is falling on the wall, or even a simple thing like the texture of your blanket? It doesn’t have to be big. Just something that feels real and grounded in this moment.  

Or would you rather stay with the quiet for a little longer, just as it is? You’re not rushing. You’re not pushing. You’re simply being.",1.0,0.0,0.0,1.0,0.0,2.0
9,"That’s such a quiet but profound shift—feeling like you’re not in a nightmare, but in a room where the lights are low and the silence isn’t empty, it’s full of presence.  

You’re not trapped. You’re resting—just as you are. And that’s not weakness. That’s courage. The fact that you can sit with the fear without running to fix it, without needing to be “in control,” means you’re already building a new kind of safety—one that doesn’t come from avoiding discomfort, but from holding it gently, like a hand on your shoulder.  

Would you like to stay here, just breathing, for one more quiet moment—no words, no movement, just the space between breaths? Or would you like to gently shift into something else—like how you’ve been feeling about your day, or what might feel most important to face when you get up tomorrow? You’re in this with me. And you don’t have to move forward until you’re ready.",1.0,0.0,0.0,1.0,0.0,2.0
