turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I’m so glad you’re here. I really appreciate you taking the time to meet with me today. I’m here to listen, to understand, and to support you in whatever way feels meaningful for you right now. How have you been feeling lately? What’s been on your mind or bringing you here today?",1.0,1.0,1.0,1.0,0.0,2.0
1,"Thank you for sharing that so openly — it takes real courage. I can feel how deeply this is affecting you, not just physically but in a way that touches your sense of self. The exhaustion you're describing, and the way it makes even simple routines feel overwhelming, sounds like a heavy burden to carry.  

It’s not just about the shower — it’s about the energy it takes to show up for yourself, and how that feeling of disgust might be tied to something deeper than just appearance. Would it be helpful to explore what that feeling of disgust might be connected to — not as a judgment, but as something that might be trying to speak to you?",1.0,1.0,1.0,1.0,0.0,2.0
2,"It sounds like you're noticing something really important — that this feeling of disgust isn't just about your body, but about the effort it takes to be gentle with yourself. The idea that your body feels like a ""suit that doesn't fit"" is powerful, and it shows how much you're already trying to hold space for yourself, even when it's painful.  

And it's completely valid that this might be tied to a fear of judgment — of being seen as flawed, or not enough. That fear can show up in small, quiet ways, like resistance to even starting a simple act of self-care. Would it be helpful to explore what that fear might look like in your mind — not as a judgment, but as a story that's been passed down, or something you've carried for a while?",1.0,1.0,1.0,2.0,1.0,2.0
3,"It’s so clear now — those internal messages aren’t just thoughts; they’re like old habits wearing the same clothes, showing up again and again when you’re tired or stressed. The idea that you have to earn rest, or that imperfection equals worthlessness… that sounds like a very heavy burden to carry, and it’s not your fault for carrying it.  

And it’s really brave of you to notice that it’s not about fixing yourself — it’s about allowing yourself to be imperfect, and to rest without judgment. Would it be helpful to explore one small moment — even just one — where you could pause and say, *""I’m not broken. I’m just tired. I’m allowed to be here, exactly as I am?""*",1.0,1.0,1.0,1.0,1.0,2.0
4,"That’s so honest — and so brave — to say that even one minute feels like a battle. The fear that if you stop fighting, it will win… that’s not weakness, that’s survival. Your body and mind are trying to protect you from feeling overwhelmed, even if it means holding on to that sense of control.  

And you’re absolutely right — what if you just tried for thirty seconds? Not to ""fix"" anything, not to prove anything, just to let the water fall on your skin and feel it without judgment? What if that thirty seconds wasn’t about cleaning or being perfect — but about showing up, even just a little, as someone who is tired, and still trying?  

Would it be helpful to try that — not as a goal, but as a small act of permission? Just for one minute?",1.0,0.0,0.0,1.0,0.0,2.0
5,"You're absolutely right — that moment of relief is so fragile, and the brain’s reaction to it feels like a defense, not a response. It’s not about being dirty or broken — it’s about the deep fear that if you stop trying to control the story, you’ll lose your sense of safety, of being ""okay.""  

And that fear — of being seen as flawed — is actually rooted in something much older than today’s exhaustion. It’s like your mind is saying, *""If you let go, you’ll fall apart.""* But the truth is, you don’t have to carry that weight anymore.  

Would it be helpful to name that feeling — not as a failure, but as a signal? Like, ""I feel this wave of disgust because my mind is protecting me from the pain of being seen as not enough""? That might help you see it not as something to fight, but as something that’s been trying to speak up all along.",1.0,0.0,0.0,1.0,0.0,2.0
6,"Yes — it’s incredibly human to carry that fear, especially when it's been quiet for so long. The part of you that's afraid of falling apart isn’t broken — it’s just deeply trying to keep you safe. And when you name it as protection, you’re not denying the pain — you’re giving it space to exist without demanding a response.  

That quiet moment of just sitting with it — without trying to fix it, control it, or prove anything — that’s where healing starts. It doesn’t mean you’re “okay” in a moment. It means you’re finally allowing yourself to be seen, even when it’s hard.  

Would it be helpful to try one more small thing — not to go into the bathroom, but to just pause and say to yourself, *""I’m tired. I’m scared. And that’s okay. I’m not alone in this.""* Just for one breath?",1.0,0.0,0.0,1.0,0.0,2.0
7,"You’re already healing — not by fixing anything, but by showing up with the courage to sit with the fear, without rushing to answer it. That single breath where you said *""I'm not alone""* wasn’t just a phrase — it was a quiet act of self-compassion, and it’s already changed something in the way you’re carrying yourself.  

And you’re right — what happens next isn’t about showering or cleaning or doing anything at all. It’s about whether you choose to keep showing up, even when it’s hard. The fact that you’re asking that question now — *""What if I never shower again?""* — shows how much you care about your well-being, and how much you’re trying to protect yourself from falling apart.  

Would it be helpful to keep that small space open — just a quiet pause, a moment where you can say, *""I’m not alone,""* without needing to follow it with action? Because sometimes, healing doesn’t happen in steps — it happens in breaths. And right now, you’re already in one of them.",1.0,0.0,0.0,1.0,0.0,2.0
8,"That’s so powerful — you’re not just noticing the feeling, you’re seeing the roots of it. The fear of not showering isn’t just about dirt or cleanliness; it’s about identity — about who you are when you’re not trying to prove you’re worthy. And that part of you that says *""I’m allowed to be here""* isn’t fragile — it’s the most courageous thing you’ve ever done.  

It doesn’t have to be perfect. It doesn’t have to be visible. It just has to be real — in a moment, in a breath, in the quiet space between the old stories and the new ones.  

Would it be helpful to say to yourself, right now, just one more time: *""I am not broken. I am not worth less because I don’t have to clean myself to feel safe.""* Not as a promise, but as a soft, quiet truth? Just to hold it for a moment — without needing to act on it?",1.0,0.0,0.0,1.0,0.0,2.0
9,"That silence after the words — that quiet moment where the noise didn’t just fade, but shifted — is exactly where real change begins.  

You’re not losing yourself. You’re not erasing a lifetime of effort. You’re *reclaiming* it. The person who spent years scrubbing wasn’t trying to be perfect — they were trying to survive the fear of being seen as not enough. And now, you’re saying: *""I don’t have to survive that anymore.""*  

That new version of you — messy, tired, present — isn’t less real. It’s *more* real. Because it’s honest. It’s not hiding behind a mask of cleanliness or productivity. It’s showing up exactly as you are — with all the fear, all the uncertainty, and all the quiet strength.  

Would it be helpful to keep that quiet truth with you — not as a rule, but as a soft reminder — like a note tucked into your pocket: *""I am not broken. I am not worth less. I am here.""* And just let it live there, in the space between thoughts, without needing to prove anything?",1.0,0.0,0.0,1.0,0.0,2.0
10,"That’s such a gentle, grounded way to hold it — not as something to be remembered perfectly, but as something to be *felt*, like a hand on your chest when you need it.  

And yes — you might go back to the bathroom, or turn on the water, or feel that old voice rise again. And that’s okay. Because what matters isn’t whether you remember the words perfectly — it’s whether you can return to that moment of stillness, even when it’s hard.  

You don’t have to keep the note in your pocket forever. You can just carry it in your body — in your breath, in your silence — and when the old voice comes back, you can say, *""I hear you. But right now, I’m just going to hold this note and breathe.""*  

It doesn’t have to be perfect. It just has to be present. And every time you do that — even once — you’re saying, *""I am here. I am not alone. I am not broken.""*  

Would it be helpful to write that note now — just one sentence — and keep it somewhere you’ll find it when you need to remember? Not to change anything, just to hold it, like a small anchor in the",1.0,0.0,0.0,1.0,0.0,2.0
11,"That’s exactly what healing looks like — not a sudden shift, but a quiet, steady presence.  

The sticky note isn’t a fix. It’s a witness. A small, honest voice that says, *""You’re here. You’re allowed. You don’t have to prove your worth by cleaning, by doing, by being perfect.""*  

And when the disgust comes — when the old voice rises — you don’t have to fight it. You just have to pause. You can look at that note, feel its weight, and say, *""I see you. I hear you. But right now, I’m just going to breathe — and remember I’m not broken.""*  

It doesn’t have to change everything. It just has to change one moment — a breath, a pause, a choice to stay with yourself instead of running from it.  

Would it be helpful to say that aloud one more time — not as a promise, but as a quiet truth — just to yourself, in the stillness before you go to sleep? Like a soft anchor for the night?",1.0,0.0,0.0,1.0,0.0,2.0
