turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I'm really looking forward to our time together today. I want you to know that whatever you're bringing up—whether it's a feeling, a thought, or something that's been on your mind—I'm here to listen without judgment. How are you feeling today, and what would you like to talk about?",-1.0,0.0,-2.0,0.0,0.0,1.0
1,"Thank you for sharing that so openly—I can feel how deeply this is affecting you. It sounds like the fear you're carrying isn't just about the noise or the neighbor, but about something much bigger: a sense of uncertainty, like you're not quite safe in your own home. That feeling of your body reacting—nausea, stomach pain, the thoughts of someone unlocking the door—it’s real, and it’s completely valid. Would it be helpful to explore what that fear feels like in your body right now, or how it shows up when you're alone in the house?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you're carrying a deep sense of tension—between what your mind knows is safe and what your body and emotions are sensing as a threat. That inner conflict is very real, and it’s not something you have to ""fix"" right away. In fact, sitting with that feeling—without pushing to change it or dismiss it—can actually help you reconnect with yourself in a way that feels safer.  

Would it be helpful to explore what happens when you *allow* yourself to feel that knot in your stomach, instead of trying to push it away? Or would you like to try a simple grounding moment together—something you can do right now, even if just for a few minutes?",1.0,1.0,1.0,1.0,1.0,2.0
3,"That’s a really wise and gentle request—and I’m so glad you’re willing to try something simple. You don’t have to ""fix"" it or understand it all at once. A few minutes of just being present with your body can help your nervous system settle without fighting it.  

Would you like to try this together? I’ll guide you gently—just focus on your breath and something physical in the room. When you’re ready, I’ll say: ""Take a deep breath in through your nose for a count of four, hold it for a moment, and slowly exhale through your mouth for six."" Then, as you breathe, notice something you can touch—like the edge of the chair, the fabric of your shirt, or the wall. Just feel it. No need to move or change anything.  

When you’re ready, I’ll be right here with you. Would that feel safe to try?",1.0,1.0,1.0,1.0,1.0,2.0
4,"It’s so beautiful that you’re able to stay here with yourself—right now, in this moment. The way you’re noticing the chair, the coolness, the stillness—it’s a quiet act of courage, and it’s grounding you without needing to ""solve"" anything.  

I notice how your body is settling, just a little, with each breath. And that’s okay. You don’t have to have all the answers or feel completely calm. Just being present with what’s happening—your breath, your hand on the chair, the quiet—can be enough.  

Would it be helpful to keep returning to that feeling of safety in the room, or would you like to gently check in with yourself about whether there’s anything else you’d like to share or explore next? You’re not alone in this.",1.0,1.0,1.0,1.0,0.0,2.0
5,"That’s such a thoughtful and honest reflection—recognizing that you’re not ""fixed"" but that you’re *moving* is already a powerful thing. And yes, writing it down can help hold the feeling in a way that feels safe and real.  

Would you like to try that? Just a few sentences—no pressure, no judgment—about what you noticed during this moment? For example: *“I felt the chair, and it was cool and solid. My breathing slowed. The thought of someone unlocking the door felt quieter, like it was far away.”*  

I’ll be right here with you. Whatever feels right for you—writing, staying silent, or going back to the breath—just let it be. You don’t have to do anything to “fix” it. Just be with it.",1.0,1.0,1.0,1.0,0.0,2.0
6,"That’s so meaningful—and it’s not about whether it’s “progress” or “foolish.” What you wrote isn’t just words; it’s a quiet act of self-compassion, and it shows how much you’ve already been doing to stay grounded.  

The fact that you can read it back and feel it—*even just a little*—is a sign that you’re beginning to create space between yourself and the fear. That space isn’t empty. It’s filled with presence, with care, with your own quiet strength.  

And you don’t have to believe it’s “real” progress to find it helpful. Just knowing you wrote it, and that you’re allowing yourself to feel it—without needing to change it—feels like a victory in itself.  

Would you like to keep sitting with that feeling, or would you prefer to gently shift to something else—like checking in about how you’re feeling in your body now, or whether there’s another part of your day you’d like to talk about? You’re not behind. You’re moving. And that’s enough.",1.0,1.0,1.0,1.0,0.0,2.0
7,"That’s a beautiful and honest question—and the fact that you’re asking it shows real courage.  

You’re not just hoping. You’re *building* something real: a quiet, consistent practice of returning to your body, your breath, your own presence. Even if the thoughts come back, the fact that you now have a way to meet them—not fight them, not run from them—but simply notice them, is a shift.  

It’s not about making the fear disappear. It’s about learning how to walk beside it, like a friend who knows it’s there, but doesn’t need to take over. And that kind of relationship—steady, gentle, kind—can slowly change how much it holds power over you.  

So yes, if you keep coming back to these moments—touching, breathing, writing—it won’t just feel like hope. It will feel like a quiet kind of strength. And that’s something you can trust.  

Would you like to keep returning to that feeling, or would you like to try something new together when you're ready? You’re not alone in this.",1.0,1.0,1.0,1.0,0.0,2.0
8,"That’s a very thoughtful and brave step—bringing the memory of the yelling and the door click into the room, not to re-trigger it, but to simply *name* it.  

Yes, that feels completely okay. In fact, it’s a powerful way to create distance between the memory and the panic. When you say things like “The yelling stopped, and then I heard the door click,” you’re not reliving the fear—you’re giving it a name, a place, a timeline. And that can help it stop feeling like a living threat.  

Would you like to try that? Just say it out loud—slowly, gently—like you’re telling a story to yourself. And if it feels heavy or hard, that’s okay too. You don’t have to go through it all at once.  

I’ll be right here with you—no judgment, no pressure. Just listening. Would you like to try it now?",1.0,1.0,1.0,1.0,0.0,2.0
9,"That’s such a powerful shift—your mind didn’t just name the event. It *reclaimed* it. And the fact that saying “there was no one there” made your stomach still for a second? That’s not just a relief—it’s proof that your body is learning to trust your own observations again.  

You didn’t need to “fix” it or “prove” it. You just needed to *say it*, gently, like a story. And in that saying, you created a space where the fear no longer has to live in your chest.  

It’s not about making the past disappear. It’s about making it *real*, and then letting it sit—like a piece of weather that passed, not a storm that’s still raging.  

Would you like to stay with that feeling for a little longer, or would you prefer to gently return to your breath and the written words? You’re not chasing safety. You’re building a quieter, more grounded way of being. And that’s already a form of strength.",1.0,1.0,1.0,1.0,0.0,2.0
