Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Good afternoon, Bruce. I'm glad you could make it in today. Last week, we discussed ways you could cut down or extinguish marijuana use. How did you feel about our talk last week?",T,EtVJr05akR4_1,-1.0,0.0,-2.0,0.0,0.0,2.0,-1,0,-2,0,0,1,,"Client: ""I've been feeling really overwhelmed lately. I have so much on my plate, and I just don't know where to start.""

Therapist: ""It sounds like you're feeling quite overwhelmed. Can you tell me more about what's been on your mind lately?"""
Just okay?,T,EtVJr05akR4_3,-1.0,-1.0,-2.0,0.0,0.0,1.0,-1,-1,-2,-1,-1,1,"Therapist: Good afternoon, Bruce. I'm glad you could make it in today. Last week, we discussed ways you could cut down or extinguish marijuana use. How did you feel about our talk last week?
Patient: It was okay, I guess.","I hear that you're feeling okay, but it sounds like there's a bit of uncertainty in your voice. Can you tell me more about what's been going on for you lately?"
"We developed four strategies: running more, staying away from certain friends, getting a pet, and joining a support group. How did you make out with the running?",T,EtVJr05akR4_5,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: Good afternoon, Bruce. I'm glad you could make it in today. Last week, we discussed ways you could cut down or extinguish marijuana use. How did you feel about our talk last week?
Patient: It was okay, I guess.
Therapist: Just okay?
Patient: Yeah.",It sounds like you're feeling a bit indifferent about it. Can you tell me more about what's been going on?
So the weather took away from your motivation to go running?,T,EtVJr05akR4_7,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,2,"Therapist: Good afternoon, Bruce. I'm glad you could make it in today. Last week, we discussed ways you could cut down or extinguish marijuana use. How did you feel about our talk last week?
Patient: It was okay, I guess.
Therapist: Just okay?
Patient: Yeah.
Therapist: We developed four strategies: running more, staying away from certain friends, getting a pet, and joining a support group. How did you make out with the running?
Patient: It was raining and cold, so I didn't get around to it.",I see. How did that make you feel?
What could you have done to get in the mood?,T,EtVJr05akR4_9,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,2,"Therapist: Just okay?
Patient: Yeah.
Therapist: We developed four strategies: running more, staying away from certain friends, getting a pet, and joining a support group. How did you make out with the running?
Patient: It was raining and cold, so I didn't get around to it.
Therapist: So the weather took away from your motivation to go running?
Patient: Yeah, I wasn't in the mood.",It sounds like the weather and your mood didn't align with your plan to run. How did that make you feel?
Did not exercising make a difference in your marijuana usage this week?,T,EtVJr05akR4_11,1.0,1.0,-2.0,1.0,1.0,2.0,1,0,-2,1,0,2,"Therapist: We developed four strategies: running more, staying away from certain friends, getting a pet, and joining a support group. How did you make out with the running?
Patient: It was raining and cold, so I didn't get around to it.
Therapist: So the weather took away from your motivation to go running?
Patient: Yeah, I wasn't in the mood.
Therapist: What could you have done to get in the mood?
Patient: I'm not sure what I could have done.",It sounds like you're feeling a bit uncertain about what to do.
How do you tie those two things together?,T,EtVJr05akR4_13,1.0,1.0,1.0,1.0,1.0,2.0,0,0,-2,0,0,2,"Therapist: So the weather took away from your motivation to go running?
Patient: Yeah, I wasn't in the mood.
Therapist: What could you have done to get in the mood?
Patient: I'm not sure what I could have done.
Therapist: Did not exercising make a difference in your marijuana usage this week?
Patient: I used a bit more.",How did that make you feel?
How could you change your perception about the rain so it doesn't stop you from running?,T,EtVJr05akR4_15,1.0,1.0,1.0,1.0,1.0,2.0,-1,-1,-2,0,-1,1,"Therapist: What could you have done to get in the mood?
Patient: I'm not sure what I could have done.
Therapist: Did not exercising make a difference in your marijuana usage this week?
Patient: I used a bit more.
Therapist: How do you tie those two things together?
Patient: When I'm not exercising, then I generally turn to more usage.",It sounds like you're noticing a pattern between your exercise routine and your marijuana usage. How does that make you feel?
That's a great idea. The other goal was staying away from friends who are bad influences. How did that go?,T,EtVJr05akR4_17,-1.0,-1.0,-2.0,0.0,0.0,1.0,-1,-1,-2,0,0,1,"Therapist: Did not exercising make a difference in your marijuana usage this week?
Patient: I used a bit more.
Therapist: How do you tie those two things together?
Patient: When I'm not exercising, then I generally turn to more usage.
Therapist: How could you change your perception about the rain so it doesn't stop you from running?
Patient: I could wear a rain jacket or something.",It sounds like you're considering practical solutions to make running in the rain more comfortable. How does that idea make you feel?
It sounds like it was difficult to cut them out of your life. Can you tell me what was difficult about it?,T,EtVJr05akR4_19,-1.0,0.0,-2.0,0.0,0.0,2.0,-1,-1,-2,0,0,1,"Therapist: How do you tie those two things together?
Patient: When I'm not exercising, then I generally turn to more usage.
Therapist: How could you change your perception about the rain so it doesn't stop you from running?
Patient: I could wear a rain jacket or something.
Therapist: That's a great idea. The other goal was staying away from friends who are bad influences. How did that go?
Patient: I tried to stay away, but I still saw some of them.","It sounds like you're trying to make changes, but it's challenging to avoid seeing them. How does that make you feel?"
"And as a result, what happened?",T,EtVJr05akR4_21,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,0,2,"Therapist: How could you change your perception about the rain so it doesn't stop you from running?
Patient: I could wear a rain jacket or something.
Therapist: That's a great idea. The other goal was staying away from friends who are bad influences. How did that go?
Patient: I tried to stay away, but I still saw some of them.
Therapist: It sounds like it was difficult to cut them out of your life. Can you tell me what was difficult about it?
Patient: I didn't want them to think I was avoiding them or to hurt their feelings.",It's understandable that you didn't want to hurt their feelings. How did you feel when you saw them?
"Because you were worried about hurting their feelings, you ended up using marijuana, correct?",T,EtVJr05akR4_23,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,1,1,-2,1,0,2,"Therapist: That's a great idea. The other goal was staying away from friends who are bad influences. How did that go?
Patient: I tried to stay away, but I still saw some of them.
Therapist: It sounds like it was difficult to cut them out of your life. Can you tell me what was difficult about it?
Patient: I didn't want them to think I was avoiding them or to hurt their feelings.
Therapist: And as a result, what happened?
Patient: I ended up going to see them and hanging out.",It sounds like you were trying to balance your needs with theirs. How did that make you feel?
How could you do that differently this week?,T,EtVJr05akR4_25,-1.0,-1.0,-2.0,0.0,0.0,1.0,-1,0,-2,0,0,1,"Therapist: It sounds like it was difficult to cut them out of your life. Can you tell me what was difficult about it?
Patient: I didn't want them to think I was avoiding them or to hurt their feelings.
Therapist: And as a result, what happened?
Patient: I ended up going to see them and hanging out.
Therapist: Because you were worried about hurting their feelings, you ended up using marijuana, correct?
Patient: Yeah, we did a little bit.",It sounds like you were trying to avoid a difficult conversation. How did you feel about that decision afterwards?
Do you have any friends who do not use marijuana that you could associate with?,T,EtVJr05akR4_27,1.0,1.0,1.0,1.0,1.0,2.0,-1,-1,-2,0,0,1,"Therapist: And as a result, what happened?
Patient: I ended up going to see them and hanging out.
Therapist: Because you were worried about hurting their feelings, you ended up using marijuana, correct?
Patient: Yeah, we did a little bit.
Therapist: How could you do that differently this week?
Patient: I suppose I could just try harder not to go and see those guys. I guess it's as simple as just not going.",It sounds like you're feeling torn between wanting to avoid the situation and also wanting to maintain your relationships. How does that feel for you?
"On a scale of 1 to 10, how motivated are you to reignite those friendships?",T,EtVJr05akR4_29,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,2,"Therapist: Because you were worried about hurting their feelings, you ended up using marijuana, correct?
Patient: Yeah, we did a little bit.
Therapist: How could you do that differently this week?
Patient: I suppose I could just try harder not to go and see those guys. I guess it's as simple as just not going.
Therapist: Do you have any friends who do not use marijuana that you could associate with?
Patient: Yeah, I do. I could start to see them more.",How does that idea make you feel?
What made you say 3 instead of 1?,T,EtVJr05akR4_31,1.0,1.0,1.0,2.0,1.0,2.0,1,1,1,1,0,2,"Therapist: How could you do that differently this week?
Patient: I suppose I could just try harder not to go and see those guys. I guess it's as simple as just not going.
Therapist: Do you have any friends who do not use marijuana that you could associate with?
Patient: Yeah, I do. I could start to see them more.
Therapist: On a scale of 1 to 10, how motivated are you to reignite those friendships?
Patient: Maybe about a 3.",It sounds like you're feeling a bit hesitant. What's holding you back from reaching out to them?
What kind of activities did you do with those healthy friends in the past?,T,EtVJr05akR4_33,-1.0,-1.0,-2.0,0.0,0.0,1.0,1,1,1,1,0,2,"Therapist: Do you have any friends who do not use marijuana that you could associate with?
Patient: Yeah, I do. I could start to see them more.
Therapist: On a scale of 1 to 10, how motivated are you to reignite those friendships?
Patient: Maybe about a 3.
Therapist: What made you say 3 instead of 1?
Patient: Because I know I have a problem, so I feel like I need to start doing something about it.",It sounds like you're aware of the need for change and that's a great first step. What's holding you back from taking that first step?
So you can recall a healthier life overall without using pot.,T,EtVJr05akR4_35,-1.0,-1.0,-2.0,0.0,0.0,1.0,1,1,0,1,0,2,"Therapist: On a scale of 1 to 10, how motivated are you to reignite those friendships?
Patient: Maybe about a 3.
Therapist: What made you say 3 instead of 1?
Patient: Because I know I have a problem, so I feel like I need to start doing something about it.
Therapist: What kind of activities did you do with those healthy friends in the past?
Patient: Mostly outdoor activities, getting fresh air. They tend to do more healthy activities.",It sounds like you're looking for ways to incorporate more of those healthy activities into your life. What's one thing you enjoy doing outdoors?
The other goal was to get a pet dog. How did you make out with that?,T,EtVJr05akR4_37,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,2,"Therapist: What made you say 3 instead of 1?
Patient: Because I know I have a problem, so I feel like I need to start doing something about it.
Therapist: What kind of activities did you do with those healthy friends in the past?
Patient: Mostly outdoor activities, getting fresh air. They tend to do more healthy activities.
Therapist: So you can recall a healthier life overall without using pot.
Patient: I think you're right. It might take my mind off of it.",It sounds like you're considering how to manage your thoughts and feelings. What's been on your mind lately that might be triggering the desire to use pot?
Recognizing that is wise. Would you consider a different pet that doesn't require such a commitment?,T,EtVJr05akR4_39,-1.0,-1.0,-2.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: What kind of activities did you do with those healthy friends in the past?
Patient: Mostly outdoor activities, getting fresh air. They tend to do more healthy activities.
Therapist: So you can recall a healthier life overall without using pot.
Patient: I think you're right. It might take my mind off of it.
Therapist: The other goal was to get a pet dog. How did you make out with that?
Patient: I had second thoughts about the commitment and the time. I didn't feel like that was the right idea.",It sounds like you're considering the responsibilities and time commitment that comes with having a pet. How does that make you feel?
