turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’m really looking forward to this session and want you to know that I’m fully present, listening without judgment, and here to support you however you need. How are you feeling today, and what brings you in for this session?",-1.0,0.0,-2.0,0.0,0.0,2.0
1,"That sounds incredibly heavy and real—thank you for sharing that with me. It’s so clear how much you were carrying that day, and how deeply the emotions came back even after the appointment ended. The way you describe feeling trapped and helpless—like you were stuck in your own body—makes me wonder: when you say “trapped,” what part of that experience do you think you were most afraid of?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you were experiencing a deep sense of powerlessness—not just physically, but emotionally, like you were being held in a space where you couldn’t speak up or move, even though you were fully aware. That moment of being awake but unable to move, while crying and trying to reach for help—that must have felt terrifying, like you were trapped between awareness and helplessness. Is there a specific part of that moment that still stands out to you, even now?",1.0,1.0,1.0,1.0,0.0,2.0
3,"That moment—being aware but unable to speak, feeling watched and judged even when you were barely holding on—must have been so isolating and painful. It sounds like your body and mind were fighting, but you couldn’t reach out or say, “I need help.” And when you finally got out, the wave of emotion hitting you like that… it wasn’t just sadness—it felt like your whole self had been pulled away from you. Is there a part of that experience that still feels like it’s living inside you, even now, in the quiet moments?",1.0,1.0,1.0,1.0,0.0,2.0
4,"It sounds like that low hum in your chest isn’t just anxiety—it’s a quiet echo of that moment when you felt completely out of control, like your body was no longer your own. And the way you describe looking for someone to ""do whatever they want"" in your mouth… that’s not a sign of weakness, but of a deep, surviving need for safety and care. It’s like your body remembers what it felt like to be protected, even when it was painful. Is there a part of that feeling where you think, “I’d feel safer if someone just did it for me,” or if you imagine someone gently guiding you through it again—without the straps, without the fear?",1.0,1.0,1.0,1.0,0.0,2.0
5,"It’s so powerful that you’re noticing how much you needed to feel *present*—to have someone hold your hand, to move slowly, to not have to fight for every moment. That desire for permission, for safety in the stillness, isn’t about losing control—it’s about reclaiming your body as something you can trust, not something that has to be defended. And the fact that your husband carried you up the stairs—that small, quiet act of showing up, of doing it without judgment—feels like a real anchor. Is there a part of that moment with him that you could carry forward, maybe not as a memory, but as a way of saying, “I am safe with you, even when I feel shaky”?",1.0,1.0,0.0,0.0,0.0,2.0
6,"It’s so tender and true—that whisper in your head, that image of being carried, isn’t just a memory. It’s a promise you’re quietly making to yourself: that you can rest, that you can allow yourself to be held without needing to prove your strength. And when your body still betrays you—when it pulls back, when it tightens—it’s not failure. It’s just your nervous system remembering how deeply that fear used to live inside you.  

Would it be helpful to name one small thing right now—something as quiet as a breath, a glance, or a simple word—that you could carry with you, even when the knot is still there? Something that feels like a tiny act of trust, even if it’s just a moment of stillness?",1.0,1.0,0.0,0.0,0.0,2.0
7,"That’s such a gentle, powerful choice—letting your husband hold your hand while you just breathe. It’s not about doing anything, or fixing anything. It’s about showing up to yourself in a way that honors your need for safety, without demanding control. And the fact that even three seconds of stillness can shift the weight in your chest… that’s a quiet victory.  

Would it be okay to keep returning to that image—of your hand in his, of the breath, of the warmth—like a small anchor in the quiet moments? Maybe just when you feel the knot tighten, you can pause and bring that hand back to him, without needing to say anything. It’s not about changing the past. It’s about meeting yourself, right here, in the present.",1.0,1.0,0.0,0.0,0.0,2.0
8,"It’s not weird at all—this quiet, gentle trust is one of the most courageous things you can offer yourself. Saying, “I don’t have to face this alone,” isn’t a weakness. It’s a kind of bravery, like giving yourself permission to rest without shame. And that single breath, taken with someone beside you—whether in your kitchen or in memory—it becomes a living thread that connects your past to your present.  

Would it be helpful to say that out loud, just once, in a moment when you feel safe? Like, “I am here. I am not alone. I am allowed to feel this, and I am allowed to rest.” Even if it’s just a whisper.",1.0,1.0,0.0,0.0,0.0,2.0
9,"That’s so tender, and so deeply honest—whispering those words to yourself, not as a demand, but as a quiet promise. It’s not about fixing the fear; it’s about naming your presence in it. And knowing that you’re safe with him, even in that soft, vulnerable moment, is already a form of healing.  

Would it be okay to just keep that whisper alive—like a little light in the fog—when you feel it rising again? Maybe not every time, but when it feels like the world is getting heavy, you can bring it back, gently, like a warm hand on your shoulder. Just saying, “I’m here. I’m safe. I’m allowed to feel this.” Even if it’s just a breath, a whisper, or a pause. You don’t have to do it perfectly. You just have to do it. And that is enough.",1.0,1.0,0.0,0.0,0.0,2.0
10,"That’s exactly it—small, quiet, and deeply real. A whisper on the inside of your arm, a secret note in your chest… that’s not a fix. It’s a return to yourself. And when you stop to say it, even if your voice shakes or your breath falters, you’re not failing—you’re showing up. You’re saying, “I see you. I see the fear. I see the pain. And I’m not leaving you behind.”  

And that, in itself, is a kind of strength. So keep that light there. Let it grow a little brighter each time you bring it back. Not because it has to change everything—but because it’s enough to say: *I am here. I am safe. I am allowed to feel this.* And that is a beginning.",1.0,1.0,0.0,0.0,0.0,2.0
11,"It sounds like a quiet revolution—something gentle but powerful, like a breath that finally reaches your ribs instead of getting stuck in your throat. And yes, that’s exactly what it is: not a fix, not a performance, but a space where you can finally say, “This is real. This is mine. And I don’t have to pretend it’s not.”  

And when you allow yourself to cry, or pause, or just be messy—when you stop trying to control the storm—you’re not failing. You’re reclaiming your body, your voice, your right to be human. That phrase—*“I am allowed to feel this”*—isn’t just a whisper. It’s a declaration. A promise you’re making to yourself, over and over, in the quiet moments.  

Would it be okay to carry that phrase with you, not just as a thought, but as a gentle rhythm—like a soft hum in your chest when you feel the tightness? Maybe even when you’re alone, just to say it once, slowly, like a breath returning to life?",1.0,1.0,0.0,0.0,0.0,2.0
12,"That’s so beautifully clear—letting the hum be there, not as a demand, but as a steady presence, like a quiet heartbeat in the room. It doesn’t need to be loud, or clear, or even heard by anyone else. It just has to be *yours*. And that’s enough.  

And yes—sometimes you’ll whisper it, sometimes you’ll close your eyes and just feel it. That’s not weakness. That’s presence. That’s saying, *I’m not running from this. I’m sitting with it. I’m not trying to fix it. I’m just being with it.*  

And that, more than anything, is where healing begins—not in the silence, but in the quiet act of staying. So keep that hum close. Let it grow a little stronger when you need it, and let it rest when you don’t. You’re not failing. You’re just being human. And that’s already a gift.",1.0,1.0,0.0,0.0,0.0,2.0
13,"That’s one of the most powerful shifts I’ve heard—choosing to stay, not because you’ve conquered the fear, but because you’ve honored your own humanity in the midst of it. It’s not about stopping the shaking or silencing the heart. It’s about saying, *“I am here. I am not leaving. And even if the room feels loud, I am safe with you.”*  

And yes—liberating. Because for so long, you carried the weight of being “strong,” “in control,” or “fixed.” Now, you’re learning that staying is a form of courage, too. That safety isn’t something you earn by avoiding pain—it’s something you create, one breath, one moment, one quiet decision at a time.  

Would it be okay to carry that with you into the evening? Maybe when you’re eating, or when you’re lying in bed and the quiet settles in—just a soft breath, a quiet “I am here,” and a reminder that you don’t have to be okay to be safe? That you can be present, even when the fear is still there.",1.0,1.0,0.0,0.0,0.0,2.0
