Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hi Sarah, how are you doing today?",T,SNstOn6owcI_1,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,,So you're not sure if it's the pills or the anxiety.
Doing well?,T,SNstOn6owcI_3,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Hi Sarah, how are you doing today?
Patient: Good.",Okay. So you're doing well?
"A little better than last time, or worse?",T,SNstOn6owcI_5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Hi Sarah, how are you doing today?
Patient: Good.
Therapist: Doing well?
Patient: Okay.","I'm doing well, thanks for asking. How things been going?"
No change?,T,SNstOn6owcI_7,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,"Therapist: Hi Sarah, how are you doing today?
Patient: Good.
Therapist: Doing well?
Patient: Okay.
Therapist: A little better than last time, or worse?
Patient: Kind of no change.",Kind of no change?
So you're still having sadness?,T,SNstOn6owcI_8,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,"Patient: Good.
Therapist: Doing well?
Patient: Okay.
Therapist: A little better than last time, or worse?
Patient: Kind of no change.
Therapist: No change?",Okay. So you're doing okay.
And frustrated?,T,SNstOn6owcI_10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Patient: Okay.
Therapist: A little better than last time, or worse?
Patient: Kind of no change.
Therapist: No change?
Therapist: So you're still having sadness?
Patient: Yeah.",And you're still having the anxiety?
Tell me what's been going on this last week.,T,SNstOn6owcI_12,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Patient: Kind of no change.
Therapist: No change?
Therapist: So you're still having sadness?
Patient: Yeah.
Therapist: And frustrated?
Patient: Yeah.",And you're still not sleeping well?
How much have you been sleeping each night on average?,T,SNstOn6owcI_14,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: So you're still having sadness?
Patient: Yeah.
Therapist: And frustrated?
Patient: Yeah.
Therapist: Tell me what's been going on this last week.
Patient: Mary's been crying a lot and I'm really tired. I've needed extra help with her because I just can't get out of bed.",So you're feeling frustrated with her and tired.
And how long did you sleep each night before you had Mary?,T,SNstOn6owcI_16,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,"Therapist: And frustrated?
Patient: Yeah.
Therapist: Tell me what's been going on this last week.
Patient: Mary's been crying a lot and I'm really tired. I've needed extra help with her because I just can't get out of bed.
Therapist: How much have you been sleeping each night on average?
Patient: Maybe eight or ten hours, maybe more.",And how much did you need when you were working full-time?
So your sleep habits have changed. What else has changed besides feeling sad?,T,SNstOn6owcI_18,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Tell me what's been going on this last week.
Patient: Mary's been crying a lot and I'm really tired. I've needed extra help with her because I just can't get out of bed.
Therapist: How much have you been sleeping each night on average?
Patient: Maybe eight or ten hours, maybe more.
Therapist: And how long did you sleep each night before you had Mary?
Patient: Maybe six or eight at the most.",And how much are you eating now?
What specifically is contributing to that thought?,T,SNstOn6owcI_20,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,"Therapist: How much have you been sleeping each night on average?
Patient: Maybe eight or ten hours, maybe more.
Therapist: And how long did you sleep each night before you had Mary?
Patient: Maybe six or eight at the most.
Therapist: So your sleep habits have changed. What else has changed besides feeling sad?
Patient: I'm feeling like I'm not doing well with Mary and maybe I should think about getting a job again.",You're feeling a little worried about that.
So you're less enthusiastic about caring for her than you were with George?,T,SNstOn6owcI_22,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,"Therapist: And how long did you sleep each night before you had Mary?
Patient: Maybe six or eight at the most.
Therapist: So your sleep habits have changed. What else has changed besides feeling sad?
Patient: I'm feeling like I'm not doing well with Mary and maybe I should think about getting a job again.
Therapist: What specifically is contributing to that thought?
Patient: With George, I would hop right up when he cried. With Mary, I just want to roll over.",So you're not feeling connected to her.
You still do care for her though?,T,SNstOn6owcI_24,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: So your sleep habits have changed. What else has changed besides feeling sad?
Patient: I'm feeling like I'm not doing well with Mary and maybe I should think about getting a job again.
Therapist: What specifically is contributing to that thought?
Patient: With George, I would hop right up when he cried. With Mary, I just want to roll over.
Therapist: So you're less enthusiastic about caring for her than you were with George?
Patient: That's a good way of putting it.",What's the difference between how you felt with George and how you feel with Mary?
