Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Eric, I see you did the homework this week.",T,I1F4hvfRC50_1,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,,So you're not sure if it's the pills or the anxiety.
That's great. Let me take a look at it. Why don't you walk me through this?,T,I1F4hvfRC50_3,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,"Therapist: Eric, I see you did the homework this week.
Patient: I did, yeah.",Okay. So you're not sure if you're going to go to the party.
Exactly.,T,I1F4hvfRC50_5,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,"Therapist: Eric, I see you did the homework this week.
Patient: I did, yeah.
Therapist: That's great. Let me take a look at it. Why don't you walk me through this?
Patient: Okay. So the thing I wrote about, I heard about this job opening for a line cook at this noodle place close to my house. I thought it was something I could actually do. I ended up driving to the place and sitting in the parking lot in my car for a while trying to talk myself into going in, and I ended up just driving back home. When I got back home, I was feeling pretty sad and kind of depressed. I know you said to do these things when my mood changed.","Okay, so you did a lot of things. You drove to the job, sat in the parking lot, came back home, and then you were feeling sad."
"I hear you. So I think you did a great job filling out the three columns. What I'd like to do today is move on to the fourth column, which is the rational response. We want to take an alternative point of view here. To help you do that, there are a couple of questions you can ask yourself. One is, what's the evidence for the thought, and the other is, what's the evidence against the thought?",T,I1F4hvfRC50_7,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,"Therapist: Eric, I see you did the homework this week.
Patient: I did, yeah.
Therapist: That's great. Let me take a look at it. Why don't you walk me through this?
Patient: Okay. So the thing I wrote about, I heard about this job opening for a line cook at this noodle place close to my house. I thought it was something I could actually do. I ended up driving to the place and sitting in the parking lot in my car for a while trying to talk myself into going in, and I ended up just driving back home. When I got back home, I was feeling pretty sad and kind of depressed. I know you said to do these things when my mood changed.
Therapist: Exactly.
Patient: So I started trying to get some of those thought things that you wanted. I just don't think I'm going to get the job. There's no way. Why are they going to hire me? So I don't know why I should try. What's the point? It feels like everyone else is going to be more qualified than me. I haven't worked in years, I didn't graduate college. I don't want to just get rejected again.",So you're feeling pretty down about it.
So which of those thoughts do you want to focus on? Because you had several there.,T,I1F4hvfRC50_9,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: That's great. Let me take a look at it. Why don't you walk me through this?
Patient: Okay. So the thing I wrote about, I heard about this job opening for a line cook at this noodle place close to my house. I thought it was something I could actually do. I ended up driving to the place and sitting in the parking lot in my car for a while trying to talk myself into going in, and I ended up just driving back home. When I got back home, I was feeling pretty sad and kind of depressed. I know you said to do these things when my mood changed.
Therapist: Exactly.
Patient: So I started trying to get some of those thought things that you wanted. I just don't think I'm going to get the job. There's no way. Why are they going to hire me? So I don't know why I should try. What's the point? It feels like everyone else is going to be more qualified than me. I haven't worked in years, I didn't graduate college. I don't want to just get rejected again.
Therapist: I hear you. So I think you did a great job filling out the three columns. What I'd like to do today is move on to the fourth column, which is the rational response. We want to take an alternative point of view here. To help you do that, there are a couple of questions you can ask yourself. One is, what's the evidence for the thought, and the other is, what's the evidence against the thought?
Patient: Okay.",So let's start with the evidence for the thought. You said you didn't graduate college. What's the evidence for that?
What's the point in trying? That sounds good. So what's the evidence for the thought?,T,I1F4hvfRC50_11,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Exactly.
Patient: So I started trying to get some of those thought things that you wanted. I just don't think I'm going to get the job. There's no way. Why are they going to hire me? So I don't know why I should try. What's the point? It feels like everyone else is going to be more qualified than me. I haven't worked in years, I didn't graduate college. I don't want to just get rejected again.
Therapist: I hear you. So I think you did a great job filling out the three columns. What I'd like to do today is move on to the fourth column, which is the rational response. We want to take an alternative point of view here. To help you do that, there are a couple of questions you can ask yourself. One is, what's the evidence for the thought, and the other is, what's the evidence against the thought?
Patient: Okay.
Therapist: So which of those thoughts do you want to focus on? Because you had several there.
Patient: I think the 'what's the point in trying'.",Okay. So what's the evidence for that thought?
"Well, let's get this down.",T,I1F4hvfRC50_13,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,"Therapist: I hear you. So I think you did a great job filling out the three columns. What I'd like to do today is move on to the fourth column, which is the rational response. We want to take an alternative point of view here. To help you do that, there are a couple of questions you can ask yourself. One is, what's the evidence for the thought, and the other is, what's the evidence against the thought?
Patient: Okay.
Therapist: So which of those thoughts do you want to focus on? Because you had several there.
Patient: I think the 'what's the point in trying'.
Therapist: What's the point in trying? That sounds good. So what's the evidence for the thought?
Patient: That's where all the evidence is. I'm unemployed, I'm depressed...",So you're unemployed and you're depressed. What's the point in trying?
"Well, it sounds like you have a lot of evidence supporting the thought. Anything else?",T,I1F4hvfRC50_15,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: So which of those thoughts do you want to focus on? Because you had several there.
Patient: I think the 'what's the point in trying'.
Therapist: What's the point in trying? That sounds good. So what's the evidence for the thought?
Patient: That's where all the evidence is. I'm unemployed, I'm depressed...
Therapist: Well, let's get this down.
Patient: Unemployed, I'm depressed. I just quit anyway. That's what's happened in all my other jobs. I'd probably stop showing up. I don't think I'd do a very good job even if I went. They're just going to pick somebody else. I don't have the energy.",So you're going to stop showing up.
Right. So let's tackle the other question. What's the evidence against the thought?,T,I1F4hvfRC50_17,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,"Therapist: What's the point in trying? That sounds good. So what's the evidence for the thought?
Patient: That's where all the evidence is. I'm unemployed, I'm depressed...
Therapist: Well, let's get this down.
Patient: Unemployed, I'm depressed. I just quit anyway. That's what's happened in all my other jobs. I'd probably stop showing up. I don't think I'd do a very good job even if I went. They're just going to pick somebody else. I don't have the energy.
Therapist: Well, it sounds like you have a lot of evidence supporting the thought. Anything else?
Patient: I think that's it. It feels like a pretty solid case to me.","Well, I'm glad you brought it to me. I'm going to write it down."
"Yeah, the evidence against 'what's the point.' It's kind of tough coming up with something. A lot of people when they get depressed have difficulty coming up with evidence opposing that particular thought. It seems like you were able to come up with a lot of evidence supporting the thought. Let's see if we can put our heads together and maybe come up with some evidence against the thought. I can ask you a couple of questions that might help you. Is there a time when you weren't depressed when you went and started working?",T,I1F4hvfRC50_19,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Well, let's get this down.
Patient: Unemployed, I'm depressed. I just quit anyway. That's what's happened in all my other jobs. I'd probably stop showing up. I don't think I'd do a very good job even if I went. They're just going to pick somebody else. I don't have the energy.
Therapist: Well, it sounds like you have a lot of evidence supporting the thought. Anything else?
Patient: I think that's it. It feels like a pretty solid case to me.
Therapist: Right. So let's tackle the other question. What's the evidence against the thought?
Patient: Evidence that there is a point?",Right. What's the evidence that there is a point to this?
And so what went well about it? Can you be more specific?,T,I1F4hvfRC50_21,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Well, it sounds like you have a lot of evidence supporting the thought. Anything else?
Patient: I think that's it. It feels like a pretty solid case to me.
Therapist: Right. So let's tackle the other question. What's the evidence against the thought?
Patient: Evidence that there is a point?
Therapist: Yeah, the evidence against 'what's the point.' It's kind of tough coming up with something. A lot of people when they get depressed have difficulty coming up with evidence opposing that particular thought. It seems like you were able to come up with a lot of evidence supporting the thought. Let's see if we can put our heads together and maybe come up with some evidence against the thought. I can ask you a couple of questions that might help you. Is there a time when you weren't depressed when you went and started working?
Patient: It's been a while, but I had this job at a burrito place that went pretty well for the first couple of months. I ended up not showing up and getting fired, but at the beginning, it went pretty well.",Okay. So there was a time when you weren't depressed and you were able to go and work.
That sounds like good evidence to me. Why don't you put that down?,T,I1F4hvfRC50_23,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,"Therapist: Right. So let's tackle the other question. What's the evidence against the thought?
Patient: Evidence that there is a point?
Therapist: Yeah, the evidence against 'what's the point.' It's kind of tough coming up with something. A lot of people when they get depressed have difficulty coming up with evidence opposing that particular thought. It seems like you were able to come up with a lot of evidence supporting the thought. Let's see if we can put our heads together and maybe come up with some evidence against the thought. I can ask you a couple of questions that might help you. Is there a time when you weren't depressed when you went and started working?
Patient: It's been a while, but I had this job at a burrito place that went pretty well for the first couple of months. I ended up not showing up and getting fired, but at the beginning, it went pretty well.
Therapist: And so what went well about it? Can you be more specific?
Patient: I was a good worker. I showed up on time and I worked hard while I was there.",And what was it that you did that was so good?
So what did you write down?,T,I1F4hvfRC50_25,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Yeah, the evidence against 'what's the point.' It's kind of tough coming up with something. A lot of people when they get depressed have difficulty coming up with evidence opposing that particular thought. It seems like you were able to come up with a lot of evidence supporting the thought. Let's see if we can put our heads together and maybe come up with some evidence against the thought. I can ask you a couple of questions that might help you. Is there a time when you weren't depressed when you went and started working?
Patient: It's been a while, but I had this job at a burrito place that went pretty well for the first couple of months. I ended up not showing up and getting fired, but at the beginning, it went pretty well.
Therapist: And so what went well about it? Can you be more specific?
Patient: I was a good worker. I showed up on time and I worked hard while I was there.
Therapist: That sounds like good evidence to me. Why don't you put that down?
Patient: Alright. Good worker...",And then you had some evidence that you were a bad worker. What was that?
Okay. Is there any other time when you weren't depressed that you felt good about yourself and what you were doing?,T,I1F4hvfRC50_27,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,"Therapist: And so what went well about it? Can you be more specific?
Patient: I was a good worker. I showed up on time and I worked hard while I was there.
Therapist: That sounds like good evidence to me. Why don't you put that down?
Patient: Alright. Good worker...
Therapist: So what did you write down?
Patient: That I'm a good worker and that I showed up on time.",Okay. So that's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That's good. That
And what was that like?,T,I1F4hvfRC50_29,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: That sounds like good evidence to me. Why don't you put that down?
Patient: Alright. Good worker...
Therapist: So what did you write down?
Patient: That I'm a good worker and that I showed up on time.
Therapist: Okay. Is there any other time when you weren't depressed that you felt good about yourself and what you were doing?
Patient: When I started college, that felt pretty good. I dropped out, but that first year was really good actually.",Okay. So you were feeling pretty good about yourself and your accomplishments.
"Sounds important to me. Hard worker, had a lot of friends. Anything else?",T,I1F4hvfRC50_31,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,"Therapist: So what did you write down?
Patient: That I'm a good worker and that I showed up on time.
Therapist: Okay. Is there any other time when you weren't depressed that you felt good about yourself and what you were doing?
Patient: When I started college, that felt pretty good. I dropped out, but that first year was really good actually.
Therapist: And what was that like?
Patient: I had a lot of friends. I was a really hard worker. I studied a lot and got really good grades.",So you were really successful in that.
"Right. But I think it's important to look at the evidence for and the evidence against. So that's clearly evidence against the thought, right?",T,I1F4hvfRC50_33,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Okay. Is there any other time when you weren't depressed that you felt good about yourself and what you were doing?
Patient: When I started college, that felt pretty good. I dropped out, but that first year was really good actually.
Therapist: And what was that like?
Patient: I had a lot of friends. I was a really hard worker. I studied a lot and got really good grades.
Therapist: Sounds important to me. Hard worker, had a lot of friends. Anything else?
Patient: I mean, when I'm not depressed I feel like I'm a pretty reliable person. It just feels like all these things are when I'm not depressed and now I am depressed.","So it's not that you're a bad worker or a bad friend, it's just that when you're depressed, it's hard for you to do those things."
So why don't you read through both the evidence for and the evidence against and tell me what you think?,T,I1F4hvfRC50_35,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,"Therapist: And what was that like?
Patient: I had a lot of friends. I was a really hard worker. I studied a lot and got really good grades.
Therapist: Sounds important to me. Hard worker, had a lot of friends. Anything else?
Patient: I mean, when I'm not depressed I feel like I'm a pretty reliable person. It just feels like all these things are when I'm not depressed and now I am depressed.
Therapist: Right. But I think it's important to look at the evidence for and the evidence against. So that's clearly evidence against the thought, right?
Patient: Yeah.",And what about evidence for?
"So let's come back to that original thought that you had, 'what's the point.' How much did you believe that on a scale of 0 to 100?",T,I1F4hvfRC50_37,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Sounds important to me. Hard worker, had a lot of friends. Anything else?
Patient: I mean, when I'm not depressed I feel like I'm a pretty reliable person. It just feels like all these things are when I'm not depressed and now I am depressed.
Therapist: Right. But I think it's important to look at the evidence for and the evidence against. So that's clearly evidence against the thought, right?
Patient: Yeah.
Therapist: So why don't you read through both the evidence for and the evidence against and tell me what you think?
Patient: The evidence for is that I'm unemployed and depressed and I'd probably just quit and I wouldn't do a good job anyway and they'd just pick somebody else. The evidence against, I guess in the past I've been a good worker, I show up on time, I work hard, and I've been reliable.","So you're saying that you're a good worker, you're reliable, you work hard, and you show up on time."
Okay. How much do you believe that now?,T,I1F4hvfRC50_39,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,"Therapist: Right. But I think it's important to look at the evidence for and the evidence against. So that's clearly evidence against the thought, right?
Patient: Yeah.
Therapist: So why don't you read through both the evidence for and the evidence against and tell me what you think?
Patient: The evidence for is that I'm unemployed and depressed and I'd probably just quit and I wouldn't do a good job anyway and they'd just pick somebody else. The evidence against, I guess in the past I've been a good worker, I show up on time, I work hard, and I've been reliable.
Therapist: So let's come back to that original thought that you had, 'what's the point.' How much did you believe that on a scale of 0 to 100?
Patient: 100 percent.",And how much did you believe the evidence for and the evidence against?
"Alright, why don't you write 70 percent. Anything else about this that you noticed changed?",T,I1F4hvfRC50_41,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: So why don't you read through both the evidence for and the evidence against and tell me what you think?
Patient: The evidence for is that I'm unemployed and depressed and I'd probably just quit and I wouldn't do a good job anyway and they'd just pick somebody else. The evidence against, I guess in the past I've been a good worker, I show up on time, I work hard, and I've been reliable.
Therapist: So let's come back to that original thought that you had, 'what's the point.' How much did you believe that on a scale of 0 to 100?
Patient: 100 percent.
Therapist: Okay. How much do you believe that now?
Patient: I guess it's gone down some. Maybe 70 percent now.","Okay. So you had a thought, you had an emotion, and then you had a behavior. And I'm wondering if we could go back to that thought and look at that again."
