turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,Sometimes your mind feels almost frantic. It's hard to know what to do when you feel like you're being pulled in all directions. It must be difficult to find your way through it all.,1.0,1.0,1.0,1.0,1.0,2.0
2,It's clear you feel exposed and vulnerable. You're constantly worried that something you've done in the past is being discovered through things you've said or done online.,1.0,1.0,1.0,1.0,1.0,2.0
3,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,1.0,2.0
4,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,1.0,2.0
5,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,1.0,2.0
6,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
7,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
8,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
9,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
10,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
11,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
12,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
13,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
14,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
15,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
16,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
17,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
18,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
19,"It's clear you're feeling very isolated. It seems like you're always aware of how your past might be influencing your present relationships, but you can't shake the feeling that something terrible is going to happen.",1.0,1.0,1.0,1.0,0.0,2.0
