turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,You're going through a really tough time. It must be scary to feel like you're constantly in pain and overwhelmed.,1.0,1.0,1.0,1.0,1.0,2.0
2,"You're feeling really stuck and overwhelmed. It's understandable if you think a break might be best, but it's hard to know how that would work for you if you don't know what's causing it.",1.0,1.0,1.0,1.0,1.0,2.0
3,It's clear you're very confused and you're feeling torn between your body's pain and your responsibility to get to school.,1.0,1.0,1.0,1.0,1.0,2.0
4,"You're afraid that the pain could be a sign of something serious, and that's causing you to feel helpless and anxious.",1.0,1.0,1.0,1.0,1.0,2.0
5,"You're worried the doctor might diagnose you with something, but then you're afraid that diagnosis will just make the problem worse by making you feel even more isolated and confused.",1.0,1.0,1.0,1.0,1.0,2.0
6,"You feel like the more information you gain, the more trapped you become.",1.0,1.0,1.0,1.0,1.0,2.0
7,You wonder if there's a way to stop the pain and the anxiety from being so tightly connected.,1.0,0.0,0.0,1.0,0.0,2.0
8,It seems like you're in a constant battle where your anxiety and your physical pain are feeding off each other.,1.0,0.0,0.0,1.0,0.0,2.0
9,You feel like you're constantly battling an internal war where anxiety and physical pain seem inseparable.,1.0,0.0,0.0,1.0,0.0,2.0
10,You feel stuck in a cycle where your anxiety and physical symptoms are driving each other in a relentless spiral.,1.0,0.0,0.0,1.0,0.0,2.0
11,"You wonder if you can break the cycle before it starts, but it's hard to know where to look for clues.",1.0,0.0,0.0,1.0,0.0,2.0
12,You're afraid you'll end up completely incapacitated if you can't stop the cycle.,1.0,0.0,0.0,1.0,0.0,2.0
13,"You fear you could end up completely helpless in bed, unable to move or find relief.",1.0,0.0,0.0,1.0,0.0,2.0
14,You feel like you've become a victim of forces completely beyond your control.,1.0,0.0,0.0,1.0,0.0,2.0
15,It seems like there's a part of you that suspects something deeper is happening.,1.0,0.0,0.0,1.0,0.0,2.0
16,It's exhausting having so many questions without answers.,1.0,0.0,0.0,1.0,0.0,2.0
17,It's terrifying not knowing what to believe or what to do next.,1.0,0.0,0.0,1.0,0.0,2.0
18,It's like trying to walk through a minefield with no way to know where the landmines are.,1.0,0.0,0.0,1.0,0.0,2.0
19,It seems like you're trapped in a vicious cycle where your fear is causing the very things you're afraid of.,1.0,0.0,0.0,1.0,0.0,2.0
