turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,You had to stay in the hospital for a few days. I remember that was scary.,1.0,1.0,1.0,1.0,0.0,2.0
2,You think you might get bitten by a raccoon?,1.0,1.0,1.0,1.0,1.0,2.0
3,"It's terrifying. You're constantly feeling like you're in a place where you could be bitten by a bat or attacked by a raccoon, yet you're not even sure if you've seen any of that. It's hard to know where your mind is when it's so disconnected from reality.",1.0,1.0,-2.0,1.0,0.0,2.0
4,"It's so hard to know what to do when you're feeling this way. It's understandable if you're worried, but it's also scary to think you might have missed something.",1.0,1.0,1.0,1.0,1.0,2.0
5,"It's understandable if you're worried, but you were able to explain it in a way that made sense, even if you were shaking.",1.0,1.0,1.0,1.0,1.0,2.0
6,"It's understandable if you feel guilty for being reassured, but it's not clear how that helps you when the cat is actually sick.",1.0,1.0,1.0,1.0,1.0,2.0
7,It must be exhausting when you feel like your whole life is being consumed by fear.,1.0,0.0,0.0,1.0,0.0,2.0
8,It's scary when you feel like everything could be a sign of something dangerous. It must be hard to live a life full of constant suspicion.,1.0,0.0,0.0,1.0,0.0,2.0
9,"It's understandable if you feel you have to explain it, but it's hard for others to understand if you can't even explain it to me.",1.0,0.0,0.0,1.0,0.0,2.0
10,"It's understandable if you feel that way, but it's scary to think you might be losing your mind.",1.0,0.0,0.0,1.0,0.0,2.0
11,"It's clear you're very worried, but it's hard to know if you're losing your mind when your thoughts are always connected to what you believe is real.",1.0,0.0,0.0,1.0,0.0,2.0
12,It's clear you have a crisis of trust in your own judgment. It's hard to know what's real when your whole world seems to be shifting.,1.0,0.0,0.0,1.0,0.0,2.0
13,"It's understandable if you feel that way, but you seem overwhelmed by uncertainty.",1.0,0.0,0.0,1.0,0.0,2.0
14,You want to know what's real and what's not. You want to stop the anxiety before it stops you.,1.0,0.0,0.0,1.0,0.0,2.0
15,It seems like you're convinced that the reality of your situation is a construct created by your anxiety.,1.0,0.0,0.0,1.0,0.0,2.0
16,It sounds like you're losing trust in the information you receive from both your own senses and from external sources.,1.0,0.0,0.0,1.0,0.0,2.0
17,It seems like your way of knowing is being systematically invalidated by the way others respond.,1.0,0.0,0.0,1.0,0.0,2.0
18,It's clear that your way of knowing is being rejected in almost every way.,1.0,0.0,0.0,1.0,0.0,2.0
19,You must feel completely isolated in a world where everything you experience is dismissed as irrational.,1.0,0.0,0.0,1.0,0.0,2.0
