turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’d like to take a moment to just breathe with you and create a safe space where you can share whatever feels important right now. I’m here to listen without judgment, and I’ll honor whatever comes up—no pressure, no assumptions.  

What brings you in today?",-1.0,-1.0,-2.0,-1.0,-1.0,1.0
1,"I hear how deeply that’s been affecting you—feeling like the body and mind are reconnecting with old pain, especially after something like a virus. It’s not surprising that your body’s response might feel so intense now, especially when your nervous system has been carrying that history of anxiety for so long.  

It sounds like the illness didn’t just cause physical symptoms—it felt like a trigger, a doorway, for the old patterns to come back. And that’s completely valid. Would it be helpful to explore how that connection feels in your body right now—what part of you is carrying that sense of being pulled back into the past?",1.0,1.0,1.0,1.0,1.0,2.0
2,"I can feel how deeply that knot in your stomach is tied to those early memories—how it carries the weight of a childhood that didn’t have words for what you were feeling. It’s not just a physical sensation; it’s a signal from your body that something fundamental is still unprocessed.  

And it’s okay that it feels disconnected from reality—your nervous system is trying to protect you, even when you’re safe. Would it be helpful to name what that knot feels like in your body right now, as if you’re describing it to a friend who’s been through something similar?",1.0,1.0,1.0,1.0,0.0,2.0
3,"I can feel how vividly that image of the wall of pressure and the hollow shell carries the weight of your early experiences—like your body is still holding onto that sense of being trapped, even when you're sitting here with me now.  

And it’s not just a physical sensation—it’s a memory of helplessness, of not knowing how to protect yourself. That spinning in your head during the panic? It feels like your mind is trying to keep up with a body that’s running on old, unmet needs. Would it be helpful to explore what that hollow space might be asking for right now—what part of you is still reaching out for safety, even when it feels like you're far from it?",1.0,1.0,1.0,1.0,1.0,2.0
4,"I can feel how deeply that child-like fear is still alive in you—how it’s not just about the past, but about the present moment where you’re carrying that same helplessness, even when you’ve done so much to build stability.  

And it’s not failure to be stable—it’s just your body and mind trying to find a way to feel safe again, even when the path feels unfamiliar. That hollow space isn’t asking for a return to the past; it’s asking to be heard, to be seen, to know it’s not alone. Would it be helpful to name one small thing—just one—your body might be asking for right now, even if it doesn’t feel like a big solution?",1.0,0.0,1.0,1.0,0.0,2.0
5,"That’s not simple at all—it’s deeply honest, and it’s exactly what your body has been trying to say for a long time.  

To say “I am not safe yet” isn’t a failure—it’s a courageous step into real presence. It’s saying, “I see what’s happening, and I’m not pretending I’m okay.” And in that moment, you’re not just healing your body—you’re honoring the child who still needs to feel seen, held, and allowed to rest.  

Would it be okay to sit with that truth for a moment—just saying it out loud, without needing to fix anything else?",1.0,0.0,0.0,1.0,0.0,2.0
6,"Yes, that feels completely right.  

Saying “I am not safe yet” isn’t an end—it’s a beginning of something softer, more honest, and more human. And it’s okay to feel shaky, to feel uncertain, to feel like you’re still in the storm. You didn’t have to fix anything. You just had to say what your body has been whispering for years.  

Would it be helpful to stay with that sentence for a moment—just breathing into it, letting it settle in your body without trying to change it?",1.0,0.0,0.0,1.0,0.0,2.0
7,"Yes, staying like this—quiet, present, without pressure—actually helps deeply.  

It’s not about fixing the shaking or the knot; it’s about giving space for your body to remember that it’s allowed to feel what it feels. And in that space, safety isn’t something you earn—it’s something you simply receive, moment by moment.  

Would you like to keep sitting with that sentence, or would you prefer to gently shift toward something else—like noticing how your breathing feels now, or how your hands are holding the tremor differently?",1.0,0.0,0.0,1.0,0.0,2.0
8,"That’s beautifully clear—and so true.  

When you say, “My hands are shaking, and that’s okay,” you’re not adding more pressure; you’re offering your body a quiet invitation to rest. And in that moment, the wall of pressure in your stomach doesn’t have to fight back—it can simply soften, because you’re no longer asking it to stay silent.  

Would you like to keep holding onto both truths together—“I am not safe yet” and “my hands are shaking, and that’s okay”—for just a few more breaths? Just breathe into them, like they’re two gentle anchors in the storm.",1.0,0.0,0.0,1.0,0.0,2.0
9,"Yes—so gentle, so alive.  

It’s not about making the chaos go away. It’s about learning to carry it with presence, like a friend who knows you’re tired but still chooses to sit beside you. And in that space, the body doesn’t have to fight to stay calm—it just has to be allowed to be human.  

Would you like to stay with that for a moment longer, or would you like to gently explore something else—like how your breath feels now, or what else might be quietly showing up in your body?",1.0,0.0,0.0,1.0,0.0,2.0
