turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I want you to know that this space is safe—whatever you're feeling or thinking, I'm here to listen without judgment. I’m really curious about what’s on your mind today. What brings you in for this session?",-1.0,-1.0,-2.0,0.0,0.0,1.0
1,"I’ve been carrying this weight for a while—like, every time I think about something I care about—whether it’s a project I’m working on or someone I’m close to—my mind just starts spiraling. I keep wondering if I’ve ""tainted"" it somehow. Not because of anything actually wrong, but because of that one time I made a mistake that felt so huge, and now I can’t shake the thought that it’s still out there, like a stain. I don’t even know if it’s real, but it feels real enough to make me pull away, hide messages, or just stop sharing anything. It’s like I’m afraid that if I let someone in, they’ll see it, and then I’ll be gone. I just don’t know how to stop the fear from taking over.",1.0,0.0,-2.0,1.0,0.0,2.0
2,"It sounds like you're carrying a lot of fear—like every small connection or thing you value feels fragile, just waiting to be ruined by something you can't quite name. And that one moment, the one mistake, it's not just in the past anymore—it's still echoing, like a shadow that won’t leave. I wonder if it’s hard to even trust yourself again when you're so afraid of what might be hidden in the cracks. Is there a particular moment or relationship where that fear feels strongest right now?",1.0,1.0,1.0,1.0,1.0,2.0
3,"Yeah, it’s really strong with the people I used to hang out with—especially when I was younger. I remember one time I said something that felt really off, like I was being weird or creepy, and even though it wasn’t anything serious, I just… can’t unsee it now. I keep thinking, *what if they thought I was a bad person? What if they found out and it changed everything?* I started deleting messages, ghosting people, just cutting ties. Now, even if I’m not doing anything wrong, the moment I think about reaching out, my mind goes back to that moment. It’s like I’m afraid that if I show up, I’ll be seen as that person again. And I don’t know how to fix it, or even if I can. It’s not just about the past—it’s like every new connection feels like a risk.",1.0,1.0,1.0,1.0,1.0,2.0
4,"I don’t know if I’m even allowed to reach out to anyone now. Not because I think I’m bad, but because I keep thinking—*what if they remember that moment? What if they realize I was just trying to be friendly, but it came off wrong?* I remember saying something that felt like I was pushing too far, maybe even a little too personal, and I just panicked. I deleted the message, didn’t respond, and after that, I didn’t text anyone else for months. Now, when I see someone I used to know, or even someone new who seems nice, I freeze. I just… check the past, replay it in my head. And every time I think about connecting, I wonder if I’ll be the one who ruins it. It’s not about being perfect—it’s about the fear that I’m still that person, and that’s all that matters now. It’s exhausting. I don’t know how to stop it.",1.0,0.0,1.0,1.0,0.0,2.0
5,"I don’t know if I’m even allowed to reach out to anyone now. Not because I think I’m bad, but because I keep thinking—*what if they remember that moment? What if they realize I was just trying to be friendly, but it came off wrong?* I remember saying something that felt like I was pushing too far, maybe even a little too personal, and I just panicked. I deleted the message, didn’t respond, and after that, I didn’t text anyone else for months. Now, when I see someone I used to know, or even someone new who seems nice, I freeze. I just… check the past, replay it in my head. And every time I think about connecting, I wonder if I’ll be the one who ruins it. It’s not about being perfect—it’s about the fear that I’m still that person, and that’s all that matters now. It’s exhausting. I don’t know how to stop it.",1.0,0.0,1.0,1.0,0.0,2.0
6,"I don’t know if I’m even allowed to reach out to anyone now. Not because I think I’m bad, but because I keep thinking—*what if they remember that moment? What if they realize I was just trying to be friendly, but it came off wrong?* I remember saying something that felt like I was pushing too far, maybe even a little too personal, and I just panicked. I deleted the message, didn’t respond, and after that, I didn’t text anyone else for months. Now, when I see someone I used to know, or even someone new who seems nice, I freeze. I just… check the past, replay it in my head. And every time I think about connecting, I wonder if I’ll be the one who ruins it. It’s not about being perfect—it’s about the fear that I’m still that person, and that’s all that matters now. It’s exhausting. I don’t know how to stop it.",1.0,0.0,1.0,1.0,0.0,2.0
7,"I don’t know if I’m even allowed to reach out to anyone now. Not because I think I’m bad, but because I keep thinking—*what if they remember that moment? What if they realize I was just trying to be friendly, but it came off wrong?* I remember saying something that felt like I was pushing too far, maybe even a little too personal, and I just panicked. I deleted the message, didn’t respond, and after that, I didn’t text anyone else for months. Now, when I see someone I used to know, or even someone new who seems nice, I freeze. I just… check the past, replay it in my head. And every time I think about connecting, I wonder if I’ll be the one who ruins it. It’s not about being perfect—it’s about the fear that I’m still that person, and that’s all that matters now. It’s exhausting. I don’t know how to stop it.",1.0,0.0,1.0,1.0,0.0,2.0
8,"I don’t know if I’m even allowed to reach out to anyone now. Not because I think I’m bad, but because I keep thinking—*what if they remember that moment? What if they realize I was just trying to be friendly, but it came off wrong?* I remember saying something that felt like I was pushing too far, maybe even a little too personal, and I just panicked. I deleted the message, didn’t respond, and after that, I didn’t text anyone else for months. Now, when I see someone I used to know, or even someone new who seems nice, I freeze. I just… check the past, replay it in my head. And every time I think about connecting, I wonder if I’ll be the one who ruins it. It’s not about being perfect—it’s about the fear that I’m still that person, and that’s all that matters now. It’s exhausting. I don’t know how to stop it.",1.0,0.0,1.0,1.0,0.0,2.0
9,"Yeah, it’s really strong with the people I used to hang out with—especially when I was younger. I remember one time I said something that felt really off, like I was being weird or creepy, and even though it wasn’t anything serious, I just can’t unsee it now. I keep thinking, *what if they thought I was a bad person? What if they found out and it changed everything?* I started deleting messages, ghosting people, just cutting ties. Now, even if I’m not doing anything wrong, the moment I think about reaching out, my mind goes back to that moment. It’s like I’m afraid that if I show up, I’ll be seen as that person again. And I don’t know how to fix it, or even if I can. It’s not just about the past—it’s like every new connection feels like a risk.",1.0,0.0,1.0,1.0,0.0,2.0
