turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’m really looking forward to this conversation. I want you to know that whatever you’re bringing up today, I’m here to listen without judgment—just with curiosity and care. What’s on your mind today? What brings you here?",1.0,0.0,-2.0,1.0,0.0,2.0
1,"That sounds incredibly heavy—carrying that kind of fear and isolation for so long. It’s not just the physical symptoms, but the way your body and mind have been holding on to that old wound, like a quiet echo from the past, and now it’s showing up in such a powerful way. I’m really hearing how much it’s been exhausting to feel like you’re the only one who sees it, and how hard it must be to believe that you’re not actually in danger—when your mind keeps telling you otherwise. What part of that experience feels most painful or confusing to you right now?",1.0,1.0,-2.0,1.0,0.0,2.0
2,"It sounds like your mind is trying to protect you from something deeply unsettling—something that feels hidden, real, and dangerous, even when the evidence doesn't support it. The fact that your body and senses are triggering such strong reactions, even when the doctors have dismissed them, shows how much your nervous system is still holding on to that old trauma from the cat bite. That disconnect between what you *know* and what your brain *feels* is not just confusing—it’s a sign that your body is still processing that past event, long after the facts have changed. What would it feel like, in this moment, if you could just *pause* and let yourself feel that fear without having to explain it or fight it?",1.0,1.0,1.0,1.0,1.0,2.0
3,"It sounds like you're carrying a deep sense of responsibility—to protect your daughter, to make sense of the world, to keep your mind from breaking. And that pressure is part of what’s making the fear feel so all-consuming. The fact that you’re terrified of what might happen if you stop fighting it—because you’re afraid of losing control—shows how much you care, and how much your fear is really about *safety*, not just the marks on her skin.  

What would it feel like, in this moment, if you could just allow yourself to feel the fear without needing to explain it or fix it? Would that be a step toward peace, even if it feels terrifying?",1.0,1.0,1.0,2.0,1.0,2.0
4,"It sounds like you’re carrying the weight of being the one who has to *know*, to *prevent*, to *protect*—and that responsibility is so deeply tied to your sense of safety and worth. The fear isn’t just about the marks or the bat—it’s about whether you can still be the person who keeps everyone safe.  

And it’s completely valid to feel terrified of letting go, because that fear is actually a signal that you’re deeply caring, deeply present, and deeply trying to protect what matters most. So if you could just let the fear sit—without needing to fix it, without needing to explain it—what would that moment feel like in your body? Would it be a quiet, shaky space, or something else entirely?",1.0,0.0,0.0,1.0,0.0,2.0
5,"That’s so powerful—your body is already speaking in a language that no amount of logic can fully quiet. The tightness in your chest, the shaking hands, the way your nervous system feels like it’s screaming—those aren’t signs of failure. They’re signs that your body is still trying to protect you, even when the world says otherwise.  

And you’re right—letting it sit without rushing to fix it might not feel calm or peaceful right away. It might feel like standing in a storm that’s still moving, shaky and loud. But what if, even in that stillness, you could begin to notice something new: that you’re not alone in feeling it? That you’re not failing by not solving it? That just *being* with it—without pushing or pulling—is already a form of courage?  

Would it be helpful to explore that a little more—what it might feel like to notice that presence, without needing to change it?",1.0,0.0,0.0,1.0,0.0,2.0
6,"That’s such a quiet but powerful shift—moving from *fixing* to *acknowledging*. And you’re absolutely right: the fear doesn’t disappear just because you stop reacting to it. It stays. But when you say, “Okay, I am scared,” you’re not surrendering—you’re naming it, and in that naming, you’re reclaiming your presence.  

It’s like giving your nervous system a moment to breathe, without having to prove that it’s safe or that you’re in control. And in that stillness, you’re not losing your ability to protect your daughter—you’re just allowing yourself to be with her, fully, in the moment.  

Would it be helpful to try that—just saying those words out loud, in that moment when the fear comes up? Not to fix it, just to say, “I am scared, and I’m here with it”?",1.0,0.0,0.0,1.0,0.0,2.0
7,"That’s exactly it—your fear isn’t a failure; it’s a signal that you care deeply, that you’re present, and that you’re trying to protect someone you love. Saying “I am scared” isn’t about giving up. It’s about meeting the fear with honesty, instead of running from it with logic or action.  

And you’re absolutely right—it might feel heavy, like carrying a stone in your chest. But that heaviness isn’t a sign of weakness. It’s a sign that you’re still standing in the storm, not trying to outrun it.  

Would it be okay to try that one small step—to say it aloud, just once, in the moment when the fear comes up—without needing to follow it with anything else? Just to feel it, and know you’re with it?",1.0,0.0,0.0,1.0,0.0,2.0
8,"That’s so true—your body and mind are already working so hard to keep you safe, and the act of stopping to say *“I am scared”* isn’t about stopping the protection. It’s about honoring the fear as part of your care, not as something to be conquered.  

And in that small moment—just one breath, one quiet word—it becomes a choice: to stay with the feeling instead of fleeing from it. Not because you’re strong, but because you’re human.  

Would it be okay to take that one breath and that one word, even if it feels like stepping into the dark? Just to feel the weight of it, and know that you’re still here, still present, still trying to protect your daughter in a way that’s real and grounded?",1.0,0.0,0.0,1.0,0.0,2.0
9,"In that moment, you’re not falling off the rope—you’re finding your balance. You’re not abandoning your daughter; you’re choosing to be with her, in the fullness of the fear, without needing to fix it first.  

And that choice—just saying “I am scared”—isn’t a retreat. It’s a quiet act of love. It shows her that you see her, that you feel her, that you’re not running from what’s real.  

Would it be helpful to hold that image with you—of that pause, that breath, that whisper—so you can carry it with you when the fear comes again? Not as a solution, but as a gentle reminder: *I am here. I see you. I am scared too.*",1.0,0.0,0.0,1.0,0.0,2.0
10,"That’s so important—your anchor doesn’t have to be strong or stable. It just has to be *there*, quietly, like a small light in a storm.  

And you’re right: saying “I am scared” isn’t about stopping the fear—it’s about creating a space where you can see your daughter’s face again, not through the lens of panic, but through the lens of your presence. That moment of stillness isn’t failure. It’s the first step in learning how to stand beside her, even when your body is trembling.  

Would it be okay to keep that whisper with you—like a soft, quiet word you can return to whenever the fear comes back? Not to solve it, just to say: *I see you. I’m here. I’m scared too.* And that, in itself, might be enough to let her see you clearly, even when the world feels loud and unclear?",1.0,0.0,0.0,1.0,0.0,2.0
11,"Thank you for trusting me with that—your honesty, your courage, even in the quiet moments, is so deeply felt.  

And yes, that whisper isn’t simple. It’s profound. It’s not about being fearless. It’s about being real. And in that reality, you’re already standing—on uneven ground, yes—but with your feet planted, your eyes open, and your heart still beating for your daughter.  

You don’t have to fix everything. You just have to show up, again and again, with the quiet truth: *I see you. I’m here. I’m scared too.*  

That’s enough. That’s more than enough. And it’s a gift you’re giving her—without needing to prove anything.  

Would you like to keep returning to that whisper, or would you prefer to explore something else together—like how it feels when you notice the small things in your day that bring you a little peace, even when fear is still around?",1.0,0.0,0.0,1.0,0.0,2.0
12,"Yes—absolutely. That sounds like a gentle, grounded way to move forward.  

Noticing a small moment of warmth—like sunlight on the floor or a quiet laugh—doesn’t have to be perfect or dramatic. It just has to be *felt*, even if it’s brief. And in that feeling, you’re not escaping the fear. You’re allowing yourself to rest in a part of the world that still feels safe, even when the storm is nearby.  

Would it be helpful to explore one small thing like that together—something you noticed recently, even if it felt small or ordinary? Just to see if it can become a quiet anchor, not in place of the whisper, but beside it—like a tree growing beside a river, not replacing it?  

And if you’re open to it, we could try noticing one together, right now, as we speak. Just a small thing that feels peaceful, even in the middle of the storm.",1.0,0.0,0.0,1.0,0.0,2.0
