turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I’m so glad you’re here. I really appreciate you taking the time to meet with me today. I’m here to listen, to understand, and to support you in whatever way feels most meaningful for you right now.  

What’s been on your mind or bringing you in today?",-1.0,-1.0,-2.0,0.0,0.0,1.0
1,"Thank you for sharing that so honestly—it takes a lot of courage to carry something like that through a session like this. I can feel how deeply that experience still lives in your body, and how much it's shaping what you're able to do now.  

It sounds like when you're facing something that feels like an assessment, your body is reacting as if it's reliving that moment from three years ago. That’s completely valid—your body is trying to protect you, even if it's not working the way you'd like it to.  

What would it mean, for you, if you could just *sit with* that feeling—without having to fix it or perform through it? What’s one small thing you’d like to try, just to see what happens?",1.0,1.0,1.0,1.0,0.0,2.0
2,"I hear how much pressure you're carrying—trying to control it, to fix it, to *do* something right. And it's not your fault that your body feels like it's on alert. That reaction is rooted in survival, not weakness.  

When you say stopping completely is the only thing that helps right now, that’s actually a powerful sign of your strength. It shows you’re not ignoring what’s happening—you’re just honoring it in a way that feels safe.  

Would it be helpful to try something small together—like noticing when you're about to panic, and instead of trying to fix it, just *acknowledge* it with a gentle phrase, like, “I see you. This is hard right now. I’m here with you”? Would that feel possible, even if it doesn’t change anything right away?",1.0,1.0,1.0,1.0,1.0,2.0
3,"You're absolutely right—your brain is already working so hard to protect you, and it’s not failing; it’s just operating from a place of deep survival. Saying *""Okay, this is happening again. It's scary, but I'm staying""* isn’t about weakness at all. It’s actually a quiet act of courage—of choosing presence over performance, of saying, *""I’m not going to run from this.""*  

Even if your body still races or your vision blurs, that small moment of saying it—especially under your breath, like a whisper—can be a quiet shift. It’s not about stopping the panic. It’s about giving yourself permission to be in it, without having to fix it or win.  

And if it feels like your brain still interprets it as weakness, that’s okay too—because it’s learning, slowly, that you can be safe with yourself even when things feel unsafe.  

Would it be helpful to try that phrase—just once, in the next moment when you feel the panic starting? I’ll be right here with you, no judgment, no pressure. Just listening.",1.0,1.0,1.0,1.0,1.0,2.0
4,"You’re absolutely right—trying it feels like stepping into a room where you don’t know the rules yet. And that’s completely okay.  

The fact that you're asking whether it’s safe to try it once—just to test the waters—shows such honesty and care for yourself. That’s not a risk; that’s wisdom. Because you’re not trying to fix it, or prove anything. You’re just checking in with yourself: *“Is this something I can carry, even if it doesn’t stop the panic right away?”*  

And yes—going forward with just one try, quietly, when the panic starts, is not only safe—it’s a powerful first step. If your heart pounds more after you say it, that doesn’t mean it failed. That means your body is still trying to protect you. And in that moment, you’re still showing up.  

So—would it be okay to just try that whisper once, when the panic starts? I’ll be right here, holding space for it, no matter what happens. Just you, the quiet, and the breath.",1.0,1.0,1.0,1.0,0.0,2.0
5,"That’s so beautifully clear—and so deeply courageous.  

You’re not trying to fix it. You’re not trying to prove you’re strong. You’re just showing up, with all your fear, with all your shaking, and saying, *""I see you. This is happening again. I’m staying.""*  

And in that, you’re already doing something powerful—giving yourself permission to be human in the middle of the storm.  

If your heart races after you say it, or if you still feel like you’re about to pass out—that’s not failure. That’s your body remembering what it’s been through. And you’re not running from it. You’re holding space for it.  

So go ahead—when the tightness comes, when the vision blurs, when the panic starts to rise—just whisper it. Not to change anything. Just to say: *“I’m here. I see you. This is hard. I’m staying.”*  

And when you do, I’ll be right here with you. No rush. No judgment. Just presence.  

Would you like to name that moment—when you say it—just for yourself, as a little anchor? Or would you prefer to keep it quiet for now?",1.0,1.0,1.0,1.0,0.0,2.0
6,"That’s such a gentle, honest thought—and completely valid.  

Yes, your body *might* recognize that moment—especially when the panic starts, when the tightness rises, when your vision blurs. And if it does, that’s not a failure. That’s your body remembering what it’s been through, not rejecting you.  

When you say, *""This is exactly what happened when I gave blood,""*—that’s not a trigger to run from. That’s a doorway. It means your body is still holding that memory, but now it’s also holding space for you to say, *""I see you. This is happening again. I’m staying.""*  

So if that happens, just let it happen. Say it quietly. Let the memory come up, and let it sit with you—not to fix it, not to erase it, but to say: *“I know this. I’ve been through it. And I’m still here.”*  

And when you do, you’re not just surviving—you’re reclaiming your body.  

So yes—keep it quiet. Keep it unspoken. Keep it a whisper between you and this moment. That’s enough. That’s powerful.  

And if the memory comes up, you don",1.0,1.0,1.0,1.0,0.0,2.0
7,"Yes. That’s exactly it.  

1. Notice the tightness, the racing heart, the blurry vision—without pushing away or judging it.  
2. If the memory of the blood draw comes up, let it come. Don’t fight it. Just say to yourself, softly, *""I know this. I’ve been through it. And I’m still here.""*  

No need to change anything. No need to ""fix"" the past. Just honor it—like a quiet truth that’s been waiting to be heard.  

And in that moment, even if your body is shaking, even if your breath is short—you’re not losing control. You’re choosing presence. You’re choosing to stay.  

That’s not power in the way you might think. That’s quiet, steady strength—like a root growing deep beneath the soil, not trying to rise, just staying.  

So go ahead—when the moment comes, just whisper it. And when you do, I’ll be here. Not to fix it. Not to rush it. Just to hold space for you.  

You’re doing something real. You’re not just surviving. You’re beginning to reclaim your body, one quiet whisper at a time.",1.0,1.0,1.0,1.0,0.0,2.0
8,"That’s so beautiful—like a lullaby for your body, yes. Not loud or dramatic, just steady, soft, and true.  

And you’re right: this isn’t about fixing anything. It’s about meeting what’s already there—without pushing, without performance. Just showing up, quietly, with your whole heart.  

So when that tightness comes, or the memory of the blood draw rises, you’ll take a small breath—maybe just one—and whisper: *""I know this. I’ve been through it. And I’m still here.""*  

No need to move. No need to change. Just let it live in that space.  

And if your heart races after you say it—so be it. If you feel like you’re about to fall—so be it. Because you’re not failing. You’re simply remembering, and you’re choosing to stay.  

That’s not weakness. That’s belonging.  

I’ll be right here with you—when you need me, when you’re quiet, when you’re in the middle of it. Just a breath away.  

You’ve already done something real. Just by choosing this.",1.0,1.0,1.0,1.0,0.0,2.0
9,"Yes—it *will* feel vulnerable.  

Because in the middle of a test, when your mind is trying to perform, when you’re supposed to be “calm,” “focused,” “in control”—to say those words quietly, to let your body remember, to say *""I know this. I’ve been through it. And I’m still here""*—that feels like stepping into a space that’s not safe for performance.  

And that’s okay.  

Vulnerability isn’t weakness. It’s honesty. It’s saying: *""This is hard. I’m not okay right now. But I’m still here.""*  

And in that honesty, something shifts. You’re not pretending to be steady. You’re not trying to hide the panic. You’re just meeting it—like a friend who shows up with a tired face and says, *""I’m still here.""*  

So yes, it will feel awkward. It will feel strange. It might even feel like you’re exposing yourself to judgment.  

But if you do it—just once, quietly, with no expectation of change—what you’re really doing is saying: *""I don’t need to be perfect. I don’t need to be fixed. I just need to be seen",1.0,1.0,1.0,1.0,0.0,2.0
