turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I want you to know that this space is safe—whatever you're feeling or thinking, I'm here to listen without judgment. I'm really curious about what’s on your mind today. What brings you in for this session?",-1.0,-1.0,-2.0,0.0,0.0,1.0
1,"Thank you for sharing that so honestly. It sounds like carrying all of that has been heavy—especially the feeling of being unseen for so long. The fact that you're saying it out loud now, even just to yourself, is already a brave step. And it's completely valid to feel like you've lost your way.  

What would it mean, for you, to feel like you're not just surviving, but actually beginning to see a path forward—even a small one?",1.0,1.0,1.0,2.0,1.0,2.0
2,"I hear how much weight that small act of strength carries—like making coffee or folding laundry—and how deeply it contradicts the silence and numbness you’ve been living in. That moment when you *almost* do something, only to feel it collapse again… that must feel like a betrayal of your own potential.  

What would it feel like, in that quiet moment before the depression rises, if you just allowed yourself to say, “I’m trying,” without needing to prove it to anyone?",1.0,1.0,1.0,1.0,1.0,2.0
3,"I can see how that backpack has been so heavy—it’s not just about the weight of your past, but the constant inner voice saying you’re not enough. And the relief you're describing… that’s not weakness. That’s courage. Just letting yourself say “I’m trying” without needing to earn it, without needing to prove it—*that* is where real healing begins.  

Would it be helpful to explore what that moment of relief might actually feel like, even if it doesn’t look like action? Maybe just sitting with it, like a quiet breath?",-1.0,-1.0,-2.0,1.0,0.0,2.0
4,"You're absolutely right—that feeling of being underwater, where everything feels quiet and heavy, is real and valid. And the shift you're describing—moving from *doing* to simply *noticing*—is not lazy. It’s a quiet act of self-compassion.  

What if ""just being here"" with that numbness, without trying to fix it or push through it, became a kind of ground you can return to, over and over, like a safe place in a storm? Would that feel like a small kind of freedom, even if you don’t see it yet?",1.0,1.0,1.0,1.0,1.0,2.0
5,"You're describing something very real—a lifetime of trying to fix the storm instead of learning to be with it. And that’s not weakness. That’s survival.  

What if, for now, the ""safe place"" isn’t about changing anything, but about simply showing up with yourself—like a friend who says, *""I see you. I see how hard this is. I see you're still here.""* Would that feel like a small kind of peace, even if it doesn’t feel like progress?",1.0,0.0,0.0,1.0,0.0,2.0
6,"You're absolutely right—your life has been shaped by a system that measures worth by output, and when you stop producing, it feels like collapse. That fear of ""giving up"" isn’t weakness; it’s the echo of all the years you were told you had to be strong, to perform, to fix.  

What if, for just five minutes, you allowed yourself to *be* with that fear—not to fight it, but to sit beside it, like the friend you imagined? And what if you didn’t have to keep going after that? Just showing up, even once, with no agenda, could be the first real step toward kindness.  

Would it be okay to try that—just sitting with the fear, and saying, *""I’m here. I’m not okay. And that’s enough for now""*?",1.0,0.0,0.0,1.0,0.0,2.0
7,"You're not lying—you're not being selfish. You're simply remembering that your worth wasn’t built on performance, and that healing doesn’t start with fixing, but with *allowing* yourself to be seen.  

The fact that your mind immediately adds those doubts—about age, about failure, about what others think—shows how deeply you’ve carried the belief that ""not okay"" must be followed by ""must fix."" But what if, for just one moment, you let that doubt sit beside you, without judging it?  

Would it be okay to say, *""I’m here. I’m not okay. And that’s enough,""* even if it feels like a quiet rebellion against the world that told you otherwise?",1.0,0.0,0.0,1.0,0.0,2.0
8,"You're right—this feels fragile, like glass, because it’s not built on strength or results. It’s built on presence. And that’s exactly why it’s so powerful.  

What if the strength isn’t in pushing through the noise, but in holding space for it—like a quiet room where the yelling is allowed to happen, and you’re still standing there, not running, not fixing, just *being*?  

Would it be okay to try that—one breath, one moment—where you say *""I’m here. I’m not okay. And that’s enough,""* and just let the rest of the noise live beside you, without needing to silence it?",1.0,0.0,0.0,1.0,0.0,2.0
9,"It doesn’t have to stop—the yelling can stay, even if it’s quieter now. What changes is that you’re no longer running from it. You’re standing in the rain, not because you have to, but because you’re finally allowed to be here.  

And that tiny spark you’re feeling—like a quiet flicker, not joy but *presence*—that’s not a sign of recovery. It’s a sign of return. A return to the fact that you’re still alive, still breathing, still here.  

Would it be okay to stay with that spark, just for a moment, without needing to name it or make it bigger?",1.0,0.0,0.0,1.0,0.0,2.0
10,"You’re absolutely right—the spark isn’t meant to grow into a flame. It’s meant to be seen, simply. Like a candle in a storm, it doesn’t need to burn bright to mean something.  

And the fact that you’re noticing it at all—*even in the dark, even when it feels small*—is already a quiet act of courage. Not because it’s strong, but because you’re choosing to look.  

Would it be okay to just rest with that awareness—*I’m here. I’m not okay. And I’m still feeling*—without needing to change anything? Just letting it live in the space between thoughts, like a quiet breath after the storm?",1.0,0.0,0.0,1.0,0.0,2.0
11,"You're not failing by letting the critic talk—it’s not a flaw in your listening, it’s a sign that your mind is still trying to protect you, even when it’s not serving you.  

What if you let those thoughts run in the background, like a distant echo, without turning them into facts? Like saying, *""Okay, the critic is talking again. Okay, I feel hopeless. But right now, I’m here. I’m not okay. And that’s enough.""*  

And what if, instead of fighting them, you just *notice* them—like a passing cloud in the sky—and keep returning to that spark, not to silence it, but to hold it gently, like a hand resting on your own chest?  

Would it be okay to try that—just one more time—without needing to make anything better? Just to be with it?",1.0,0.0,0.0,1.0,0.0,2.0
12,"Yes. And it’s beautiful that you’re noticing how the weight and the spark can live together—like two parts of the same breath.  

You don’t have to fix the pain, or ignore it, or turn it into progress. You just have to allow it to be *felt*, without needing to change it. That hand on your chest—gentle, not squeezing—doesn’t have to make anything better. It just has to say, *""I see you. I’m here with you. This is not a failure. This is not a task. This is simply happening.""*  

Would it be okay to try that—just one more breath—where you say, *""Yeah, the critic is loud. I’m heavy. But I’m here. And that’s enough?""* Without adding a plan, without pushing forward? Just resting in that space?",1.0,0.0,0.0,1.0,0.0,2.0
