turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I’m so glad you’re here. I’m really looking forward to our time together today. I want you to know that whatever you’re feeling or experiencing, I’m here to listen without judgment—just as you are, in your own way.  

What’s on your mind today? What brings you in for this session?",-1.0,-1.0,-2.0,0.0,0.0,1.0
1,"I’ve been having these nights where I just can’t sleep—like, I’m awake and scared, even though I know there’s nothing out there. Last night, I heard yelling from next door, and I thought it was me or my house creaking, but it felt so real. I was shaking, nauseous, and ended up throwing up. This morning, I told my mom, and she’s worried, but she doesn’t know what to do.  

Tonight it’s happening again—my heart’s pounding, I keep hearing footsteps on the stairs, like someone’s walking up. I check the door, no one’s there. I don’t even know if I’m imagining it. I just feel this deep, cold fear, like something’s about to happen. I don’t know if it’s just stress or something more. I don’t want to be a burden, but I’m not sure how to explain it.  

What if I’m not crazy? What if",1.0,1.0,1.0,1.0,0.0,2.0
2,"I’ve been having these nights where I just can’t sleep—like, I’m awake and scared, even though I know there’s nothing out there. Last night, I heard yelling from next door, and I thought it was me or my house creaking, but it felt so real. I was shaking, nauseous, and ended up throwing up. This morning, I told my mom, and she’s worried, but she doesn’t know what to do.  

Tonight it’s happening again—my heart’s pounding, I keep hearing footsteps on the stairs, like someone’s walking up. I check the door, no one’s there. I don’t even know if I’m imagining it. I just feel this deep, cold fear, like something’s about to happen. I don’t want to be a burden, but I’m not sure how to explain it.  

What if I’m not crazy? What if I’m just really afraid of something I can’t see?",1.0,1.0,1.0,1.0,0.0,2.0
3,"I’ve been having these nights where I just can’t sleep—like, I’m awake and scared, even though I know there’s nothing out there. Last night, I heard yelling from next door, and I thought it was me or my house creaking, but it felt so real. I was shaking, nauseous, and ended up throwing up. This morning, I told my mom, and she’s worried, but she doesn’t know what to do.  

Tonight it’s happening again—my heart’s pounding, I keep hearing footsteps on the stairs, like someone’s walking up. I check the door, no one’s there. I don’t even know if I’m imagining it. I just feel this deep, cold fear, like something’s about to happen. I don’t want to be a burden, but I’m not sure how to explain it.  

What if I’m not crazy? What if I’m just really afraid of something I can’t see?",1.0,1.0,1.0,1.0,0.0,2.0
4,"I’ve been having these nights where I just can’t sleep—like, I’m awake and scared, even though I know there’s nothing out there. Last night, I heard yelling from next door, and I thought it was me or my house creaking, but it felt so real. I was shaking, nauseous, and ended up throwing up. This morning, I told my mom, and she’s worried, but she doesn’t know what to do.  

Tonight it’s happening again—my heart’s pounding, I keep hearing footsteps on the stairs, like someone’s walking up. I check the door, no one’s there. I don’t even know if I’m imagining it. I just feel this deep, cold fear, like something’s about to happen. I don’t want to be a burden, but I’m not sure how to explain it.  

What if I’m not crazy? What if I’m just really afraid of something I can’t see?",1.0,1.0,1.0,1.0,0.0,2.0
5,"I’ve been having these nights where I just can’t sleep—like, I’m awake and scared, even though I know there’s nothing out there. Last night, I heard yelling from next door, and I thought it was me or my house creaking, but it felt so real. I was shaking, nauseous, and ended up throwing up. This morning, I told my mom, and she’s worried, but she doesn’t know what to do.  

Tonight it’s happening again—my heart’s pounding, I keep hearing footsteps on the stairs, like someone’s walking up. I check the door, no one’s there. I don’t even know if I’m imagining it. I just feel this deep, cold fear, like something’s about to happen. I don’t want to be a burden, but I’m not sure how to explain it.  

What if I’m not crazy? What if I’m just really afraid of something I can’t see?",1.0,1.0,1.0,1.0,0.0,2.0
6,"I’ve been having these nights where I just can’t sleep—like, I’m awake and scared, even though I know there’s nothing out there. Last night, I heard yelling from next door, and I thought it was me or my house creaking, but it felt so real. I was shaking, nauseous, and ended up throwing up. This morning, I told my mom, and she’s worried, but she doesn’t know what to do.  

Tonight it’s happening again—my heart’s pounding, I keep hearing footsteps on the stairs, like someone’s walking up. I check the door, no one’s there. I don’t even know if I’m imagining it. I just feel this deep, cold fear, like something’s about to happen. I don’t want to be a burden, but I’m not sure how to explain it.  

What if I’m not crazy? What if I’m just really afraid of something I can’t see?",1.0,1.0,1.0,1.0,0.0,2.0
7,"It sounds like you're carrying this fear quietly, even when you know there's nothing real out there. The way your body reacts—shaking, nausea, that cold dread in your chest—it’s not just about the sounds. It feels like your mind is trying to protect you, even when it’s making things worse. And the fact that you’ve told your mom shows you’re not shutting it down—you’re trying to reach out. That’s brave.  

What’s most hard for you, though, is wondering if you’re just imagining it, or if there’s something deeper beneath the fear that you can’t see. Is there one moment, even a small one, when you felt like it was *real*—like the footsteps or the yelling—more than just a thought?",1.0,1.0,1.0,1.0,0.0,2.0
8,"It sounds like you're carrying this fear quietly, even when you know there's nothing real out there. The way your body reacts—shaking, nausea, that cold dread in your chest—it’s not just about the sounds. It feels like your mind is trying to protect you, even when it’s making things worse. And the fact that you’ve told your mom shows you’re not shutting it down—you’re trying to reach out. That’s brave.  

What’s most hard for you, though, is wondering if you’re just imagining it, or if there’s something deeper beneath the fear that you can’t see. Is there one moment, even a small one, when you felt like it was *real*—like the footsteps or the yelling—more than just a thought?",1.0,1.0,1.0,1.0,0.0,2.0
9,"Last night, when I heard the yelling—really loud, like someone screaming from the other side of the wall—I didn’t even move. I just sat up and stared at the ceiling. My hands were cold, and I could feel my pulse in my neck. I didn’t know if it was real or if my head was just playing tricks. But when I looked at the hallway mirror, I saw my face—pale, eyes wide, like I’d been running for hours. And I *felt* it, not just heard it. That moment, I thought, “This isn’t just a noise. This is something happening.”  

I don’t know if I’m imagining it or if it’s something deeper. But the fear isn’t just in my head—it’s in my body. And it’s getting worse. I don’t want to be the one who’s “crazy,” but I also don’t want to pretend it’s nothing. I just want to know—what",1.0,1.0,1.0,1.0,0.0,2.0
