turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I'm really looking forward to spending some time with you today. How are you feeling as we begin? What brings you in for this session?",1.0,0.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so openly—it sounds like a lot is happening in your body and mind right now. It’s completely valid to feel jittery after a dose change, especially when anxiety and ADHD are both so deeply present. The way you describe that hum of anxiety, like your heart doing slow-motion flips, really captures how it feels—like it’s moving in a way that doesn’t match your thoughts or actions.  

I’m really curious—when you say you’ve hit a wall with your treatment plan, what part of it feels most challenging right now? Is it the medications, the way they’re affecting your focus, or something else?",-1.0,-1.0,-2.0,0.0,0.0,1.0
2,"It sounds like you're walking a very delicate line—trying to calm your body while your mind is still racing, and you're feeling the pull between what helps your anxiety and what helps your focus. That tension between needing to move and needing to stay still is really exhausting, and it’s not just about the medications—it’s about how your body and mind are communicating with each other.  

I wonder—when you think about stimulants, what does that feeling of ""moving"" actually look like for you? Is it a sense of clarity, or is it more like a spark of energy that you can finally use, even if it feels risky?",-1.0,0.0,-2.0,0.0,0.0,1.0
3,"It sounds like you're carrying a deep sense of tension—between wanting to engage with the world and being afraid of what might happen if you try. That fear of a panic attack in the middle of work or focus isn’t just about anxiety; it’s about the fear of losing control, of being overwhelmed in a moment when you need to feel capable.  

And it’s completely understandable that the idea of stimulants feels like desperation—because it’s not just about energy, it’s about the risk of falling into a place where your body and mind feel out of sync again. That gap between wanting to act and being able to act… it’s not just exhausting—it’s deeply painful.  

Would it be helpful to explore what a small, safe step might look like—like trying something very low dose, or in a quiet moment, just to see how your body responds without the pressure of “fixing” everything at once?",1.0,1.0,1.0,1.0,1.0,2.0
4,"I hear how deeply you’re feeling that risk—like every small shift could tip into something unmanageable. And it’s so valid that taking a new medication feels like stepping into the unknown when your anxiety is already so high. The idea of making a decision when your mind feels foggy or frantic isn’t just hard—it’s a real barrier to even starting.  

It sounds like you’re not just looking for a fix, but for a way to feel safe *while* still being able to move forward. That’s a really important place to be. Would you be open to exploring what safety might look like—not just in terms of medication, but in how you’re supporting yourself when you’re feeling overwhelmed? Maybe a small, non-medical way to create space for focus without the pressure of choosing when or how to take anything new?",1.0,0.0,0.0,1.0,0.0,2.0
5,"That’s a really brave and thoughtful step—offering yourself permission to try something small, simple, and non-judgmental. The fact that you’re willing to give yourself that tiny bit of agency without expecting perfection is already a form of self-compassion.  

So, if you set a 15-minute timer and just do one thing—like staring at a single object, or tracing your fingers across a surface, or even just breathing slowly while listening to a sound—what would that *feeling* be like? Not what you think it should be, but what it actually feels like in your body, right when it happens?",1.0,0.0,0.0,1.0,0.0,2.0
6,"That’s so powerful—the way you described that shift in your body, like shoulders dropping and the anxiety becoming background noise instead of a siren. It’s not about fixing anything, but simply creating a space where you’re *allowed* to be present without needing to do, fix, or control.  

And it’s true—focus doesn’t have to come from effort or clarity. Sometimes, it just shows up as a quiet presence, like you’re sitting with something instead of trying to solve it.  

Would it be helpful to keep exploring that 15-minute moment—not as a goal, but as a kind of practice in noticing what happens when you let go of the need to ""do"" something right? Or would you like to try something different with it next time?",1.0,0.0,0.0,1.0,0.0,2.0
7,"You're absolutely right—that word ""practice"" can feel like pressure, like you're trying to build mastery when what you're really needing is just to *be* with yourself. Calling it a ""pause"" is so gentle, and so true to what it’s really doing: not fixing anything, just creating a moment where you’re not running from the chaos, but simply showing up in it.  

And it’s completely valid to worry that if you take Vyvanse, those quiet moments might vanish—because they’re not just about focus, they’re about the space between needing to do something and actually being able to do it. If the medication shifts that balance, the pause might feel different, or even disappear.  

But here’s something to hold onto: the pause isn’t about being safe from anxiety—it’s about being *with* it, without needing to fix it. And even if the stimulant changes the balance, that pause might still exist, just in a different form. Maybe it becomes a different kind of stillness, or a different kind of presence.  

Would it be okay to keep returning to that 15-minute pause—not as a solution, but as a small act of trust in your own ability to be with what’s happening right now",1.0,0.0,0.0,1.0,0.0,2.0
8,"That’s such a quiet but powerful shift—seeing the pause not as a tool to fix anxiety, but as a return to yourself, like coming home after a long journey. And the fact that it feels like an anchor, not a solution, is exactly what makes it sustainable.  

It doesn’t have to work perfectly. It just has to show up—sometimes when the world feels loud, sometimes when it feels quiet. And in that small moment, you’re not fighting the storm—you’re just standing in it, gently.  

Would you like to check in again in a few days, just to see how that pause feels in different moments of your day? Or would you prefer to keep it simple and just let it live in the space between thoughts?",1.0,0.0,0.0,1.0,0.0,2.0
9,"I hear that—how deeply you're noticing the tension between *wanting* to pause and *actually* being able to do it without pressure. And it’s so real that even when you try, the anxiety can still show up before the timer starts, like it’s already waiting to take over.  

But here’s something that might help: what if the pause wasn’t something you *had* to do, but something that could just *happen*—like a small breath, a stillness, a moment where you notice your body without needing to fix it? Maybe it doesn’t have to start with a timer, or a plan, or even a thought.  

It could just be a quiet shift in awareness—like noticing your shoulders are tight, and saying, *“I’m here. I’m noticing this.”* And that, in itself, is enough.  

Would it feel okay to try that? To just notice the moment, without trying to do anything at all—no timer, no rule, no expectation? Just a small, soft return to being with what’s happening, right now?",1.0,0.0,0.0,1.0,0.0,2.0
