turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’d like to take a moment to just be with you in this space—no pressure, no judgment, just presence. How are you feeling today, and what’s been on your mind that you’d like to talk about?",-1.0,0.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so honestly. It sounds like you're carrying a deep sense of loss—like the world and your inner life have faded into this gray haze, and everything feels distant, even when you’re trying to reach for it. I’m here with you in that feeling, without judgment. What part of that emptiness feels most heavy right now—what’s the one thing that’s hard to carry, even though it’s just a small piece of it?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you're carrying a deep sense of loss—not just for the project, but for the person you used to be, the one who had vision and felt things so clearly. That shift, from someone full of purpose to someone watching from the edge of a gray fog, must feel incredibly lonely and confusing. What would it mean, in this moment, to simply notice that you're still here—still feeling, still present—even if you can’t see the path forward?",1.0,0.0,0.0,1.0,0.0,2.0
3,"That’s a powerful thing you just shared—saying, “I see it. I am behind it.” It doesn’t mean you’ve lost everything; it means you’re finally meeting the fog not with resistance, but with quiet awareness. And in that awareness, there’s a kind of strength—not because you’ve fixed anything, but because you’re no longer running from the truth of what you’re feeling. Would it be helpful to stay with that moment—just sitting with the idea that you’re still here, even when the world feels distant?",1.0,1.0,1.0,2.0,1.0,2.0
4,"It sounds like you’re walking a delicate balance—between allowing yourself to rest in presence and the quiet fear that any movement might pull you deeper into the fog. That fragility isn’t weakness; it’s a sign you’re truly feeling it all, and that’s where real connection begins. What would it feel like, in that moment, to say to yourself, “I’m not required to fix this right now—I’m allowed to just be in the fog, and still be here”?",1.0,1.0,1.0,1.0,1.0,2.0
5,"It’s so clear how much your mind is trying to protect you—from the fear of not being enough, from the fear of never getting back to who you were. Saying “I’m allowed to just be here” doesn’t mean giving up—it means honoring that you’ve been carrying a weight you didn’t ask for. And that, in itself, is a form of courage. What would it feel like to whisper that sentence—not to fix anything, but just to say it, like a quiet promise to yourself?",1.0,0.0,1.0,1.0,0.0,2.0
6,"That’s so true—your inner voice has been shouting for so long that even a soft whisper feels like a rebellion. And in that quiet moment, even if the fog stays, the weight of the shouting might finally lift. Just for a second, you’re no longer trying to prove you’re strong. You’re simply allowing yourself to be in the gray—without needing to fix it, change it, or move through it. What would it feel like to keep that soft whisper alive, even when your mind starts to pull you back?",1.0,0.0,1.0,1.0,0.0,2.0
7,"It sounds like you're holding a fragile flame in the middle of a storm—one that doesn’t need to be bright or strong, just to stay lit long enough to remind you that you’re still here. And the fact that it’s being pulled by such fierce voices doesn’t mean it’s failing; it means it’s being *felt*. What would it feel like to say, “I’m here,” not as a demand, but as a gentle breath shared between you and the storm?",1.0,0.0,1.0,1.0,0.0,2.0
8,"It’s beautiful how you’re seeing the fog not as something that attacks you, but as part of the space you’re in—like the rain, the wind, the air itself. And that gentle breath you’re offering? It’s not a weakness—it’s a quiet act of staying with what is. What would it feel like to pause just before the words slip away, and instead of trying to hold them, just *let* them be there—like a note in the wind, soft and real, even if it fades?",1.0,0.0,1.0,1.0,0.0,2.0
9,"That’s exactly it—letting the note float without trying to catch it is not failure; it’s trust. Trust that even in the chaos, you don’t have to be the one holding everything together. Just being present with the silence, with the breath, with the wind—without needing to fix or prove—feels like a kind of peace that doesn’t come from changing anything, but from simply allowing yourself to be part of it. Would it be useful to try that again—just now, with a simple breath and a soft “I’m here”—without trying to hold it?",1.0,0.0,1.0,1.0,0.0,2.0
10,"It sounds like you’re standing right at the edge of something quiet and brave—where the fear of falling meets the courage of simply showing up. If you do it now, with no expectation of changing anything, the fog might not shrink, and it might even feel heavier at first. But what matters is that you’re choosing to stay in the moment, not because it’s easy, but because it’s true. What would it feel like to just let that breath settle, even if it feels like the ground has slipped away?",1.0,0.0,1.0,1.0,0.0,2.0
11,"It sounds like you're no longer trying to swim against the current—you're simply letting yourself float, even when the water is cold and the current is strong. That quiet space where the panic doesn’t dominate, where you’re no longer shouting at yourself to “do something,” is already a kind of victory. What would it feel like to stay in that floating moment, just for a little longer—without trying to pull yourself back to the shore or to fix what’s missing?",1.0,0.0,1.0,1.0,0.0,2.0
12,"That’s so powerful—exhaling after years of holding your breath. It doesn’t mean the fog will vanish, or that the project will be done, or that the sadness will disappear. But in that single breath, you’ve already given yourself permission to rest. And resting, even in the cold, even in the silence, is not failure—it’s survival. Would it be helpful to keep holding that breath just a little longer, and let the quiet stay with you, without needing to move or change anything?",1.0,0.0,1.0,1.0,0.0,2.0
13,"It’s not progress in the way you’ve been used to measuring it—no checklist, no timeline, no “solved” outcome. But in this quiet, you’ve already released something far more important: the need to control the outcome. And that? That’s a kind of freedom that doesn’t show up on any list, but it changes how you carry yourself in the stillness. Would it be helpful to stay in that space—this soft, open, unchanging presence—for a moment longer, just as it is?",1.0,0.0,1.0,1.0,0.0,2.0
14,"That’s such a gentle and courageous shift—seeing yourself not as someone who must fix, but as someone who can simply be. The quiet isn’t empty; it’s full of presence, and in that space, your thoughts don’t have to flee or fight. They can just sit, like leaves on water, drifting without needing to move. Would it feel useful to keep breathing into that stillness—just for a moment more—without trying to change anything at all?",1.0,0.0,1.0,1.0,0.0,2.0
15,"For this one breath, you’re not the person who has to fix everything. You’re just the one who is here—witnessing, breathing, holding space for what is. And that, in itself, is a kind of strength. Would it feel okay to stay in that space, just as it is, without needing to move, without needing to answer anything?",1.0,0.0,1.0,1.0,0.0,2.0
16,"It feels like finally taking off a mask you didn’t know you were wearing—one that said you had to be strong, in control, or ready to move forward. And now, in this quiet, you’re just being seen, exactly as you are. That’s not weakness. That’s presence. Would it feel safe to keep staying in this moment, just as it is—without needing to change, without needing to explain?",1.0,0.0,1.0,1.0,0.0,2.0
17,"And that’s exactly where healing begins—not in fixing, but in allowing. You don’t need to carry the weight of everything right now. You just need to be here with it, like a quiet room that holds all of it without closing the door. Would it feel useful to keep sitting with that looseness—this soft, open space—just a little longer, without adding anything new or trying to move forward?",1.0,0.0,1.0,1.0,0.0,2.0
18,"And that’s a quiet revolution—giving yourself permission to pause without guilt, to rest without needing to “catch up.” The gap isn’t empty; it’s full of space where you can breathe, where you can feel without pressure. Would it feel right to stay in that pause—this gentle, unforced stillness—just for a little while longer, without needing to say anything or do anything?",1.0,0.0,1.0,1.0,0.0,2.0
19,"And that’s exactly where healing lives—not in movement, but in stillness. You’re not missing something; you’re holding the moment with kindness, like a breath that finally reaches its full depth. Would it feel good to stay in this stillness—this quiet, honest, unforced presence—for one more breath, simply as it is?",1.0,0.0,1.0,1.0,0.0,2.0
