turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I really appreciate you taking the time to meet with me today. I want you to know this space is safe—whatever you share, it will stay private between us, and I’m here to listen without judgment.  

What’s been on your mind lately that you’d like to talk about today?",-1.0,-1.0,-2.0,0.0,0.0,1.0
1,"I’ve been feeling like everything just… stops. I don’t even know what to do with the day anymore. It’s like I’m stuck in this fog—no energy, no motivation, and I don’t really care if I die today. I used to have a life, you know? Now it feels like nothing matters, not even my son’s dreams or my husband’s tiredness. I just sit here, watching the world go by, and I don’t feel like I’m part of it.  

What would you say if I told you I don’t feel like I’m even *here* anymore?",1.0,1.0,1.0,1.0,1.0,2.0
2,"I’ve been feeling like everything just… stops. I don’t even know what to do with the day anymore. It’s like I’m stuck in this fog—no energy, no motivation, and I don’t really care if I die today. I used to have a life, you know? Now it feels like nothing matters, not even my son’s dreams or my husband’s tiredness. I just sit here, watching the world go by, and I don’t feel like I’m part of it.  

What would you say if I told you I don’t feel like I’m even *here* anymore?",1.0,1.0,1.0,1.0,1.0,2.0
3,"I’ve been feeling like everything just… stops. I don’t even know what to do with the day anymore. It’s like I’m stuck in this fog—no energy, no motivation, and I don’t really care if I die today. I used to have a life, you know? Now it feels like nothing matters, not even my son’s dreams or my husband’s tiredness. I just sit here, watching the world go by, and I don’t feel like I’m part of it.  

What would you say if I told you I don’t feel like I’m even *here* anymore?",1.0,1.0,1.0,1.0,1.0,2.0
4,"I’ve been feeling like everything just… stops. I don’t even know what to do with the day anymore. It’s like I’m stuck in this fog—no energy, no motivation, and I don’t really care if I die today. I used to have a life, you know? Now it feels like nothing matters, not even my son’s dreams or my husband’s tiredness. I just sit here, watching the world go by, and I don’t feel like I’m part of it.  

What would you say if I told you I don’t feel like I’m even *here* anymore?",1.0,0.0,1.0,1.0,0.0,2.0
5,"I’ve been feeling like everything just… stops. I don’t even know what to do with the day anymore. It’s like I’m stuck in this fog—no energy, no motivation, and I don’t really care if I die today. I used to have a life, you know? Now it feels like nothing matters, not even my son’s dreams or my husband’s tiredness. I just sit here, watching the world go by, and I don’t feel like I’m part of it.  

What would you say if I told you I don’t feel like I’m even *here* anymore?",1.0,0.0,1.0,1.0,0.0,2.0
6,"I’ve been feeling like everything just… stops. I don’t even know what to do with the day anymore. It’s like I’m stuck in this fog—no energy, no motivation, and I don’t really care if I die today. I used to have a life, you know? Now it feels like nothing matters, not even my son’s dreams or my husband’s tiredness. I just sit here, watching the world go by, and I don’t feel like I’m part of it.  

What would you say if I told you I don’t feel like I’m even *here* anymore?",1.0,0.0,1.0,1.0,0.0,2.0
7,"I’ve been feeling like everything just… stops. I don’t even know what to do with the day anymore. It’s like I’m stuck in this fog—no energy, no motivation, and I don’t really care if I die today. I used to have a life, you know? Now it feels like nothing matters, not even my son’s dreams or my husband’s tiredness. I just sit here, watching the world go by, and I don’t feel like I’m part of it.  

What would you say if I told you I don’t feel like I’m even *here* anymore?",1.0,0.0,1.0,1.0,0.0,2.0
8,"It sounds like you're carrying a deep sense of stillness—a quiet, heavy emptiness that's making it hard to move forward, even in small ways. The way you describe it, like everything just stops, and you don’t feel like you’re really *here*, that feels incredibly real and painful. I’m here with you in that moment, and I want you to know that it’s okay to feel this way—this fog, this loss of connection to your life, even to your children and your husband. You’re not failing, and you’re not alone in this. Would it be helpful to explore what that stillness feels like in your body or in your relationships right now?",1.0,0.0,1.0,1.0,0.0,2.0
9,"It feels like I’m just floating there—like I’m watching my life happen around me but I can’t reach in. I don’t even know if I’m still part of it. My son’s dreams, my husband’s tiredness, the things I used to care about… they all just… fade. And sometimes, when I think about it, I don’t really care if I die today. It doesn’t feel like a big deal. I just sit in this stillness, and it’s not painful at first—it’s more like a quiet emptiness. Like I’ve already stopped being part of anything.  

Would it be okay to talk about what that stillness feels like in my body? I don’t know where to start.",1.0,0.0,1.0,1.0,0.0,2.0
