Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
Hi Jackie. How you doing today?,T,dbqFCbXxwb0_1,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,,"Hi, Carly. How are you doing today? I'm doing well, thanks for asking. How have things been?"
You all right?,T,dbqFCbXxwb0_3,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Hi Jackie. How you doing today?
Patient: I'm all right.","Hi, Carly. How are you doing today? I was hoping this would be a follow-up session for our last session. How have you been feeling since we last met?"
Having a rough time? I understand there have been some difficulties lately that brought you into the agency. Tell me what's going on.,T,dbqFCbXxwb0_5,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Hi Jackie. How you doing today?
Patient: I'm all right.
Therapist: You all right?
Patient: Yeah, I've been having a rough time.",You've been having a rough time? Tell me about that what's going on.
And what did you notice right away? So one of the boxers was knocked out and you saw that. What did you notice right away was happening?,T,dbqFCbXxwb0_7,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,"Therapist: Hi Jackie. How you doing today?
Patient: I'm all right.
Therapist: You all right?
Patient: Yeah, I've been having a rough time.
Therapist: Having a rough time? I understand there have been some difficulties lately that brought you into the agency. Tell me what's going on.
Patient: About a week ago, I went out with some friends to a boxing match. I didn't really want to go, I've never really been to one. I watched a few fights and this one guy got knocked out right in front of me. He fell right on his face and I saw him lifeless. Ever since then, it hasn't been the same. I had to leave right away. I just couldn't be there anymore.","So you were at a boxing match, you saw one of the boxers get knocked out, and you felt like you had to leave the event right then and there. Is that right?"
So you left and the symptoms continued?,T,dbqFCbXxwb0_9,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: You all right?
Patient: Yeah, I've been having a rough time.
Therapist: Having a rough time? I understand there have been some difficulties lately that brought you into the agency. Tell me what's going on.
Patient: About a week ago, I went out with some friends to a boxing match. I didn't really want to go, I've never really been to one. I watched a few fights and this one guy got knocked out right in front of me. He fell right on his face and I saw him lifeless. Ever since then, it hasn't been the same. I had to leave right away. I just couldn't be there anymore.
Therapist: And what did you notice right away? So one of the boxers was knocked out and you saw that. What did you notice right away was happening?
Patient: I just felt really scared. My heart started racing. I couldn't focus on what was going on around me. I just had to get out of there. I don't even know what happened to him, if he was okay or not. I just couldn't handle how I was feeling.","So you were feeling scared and you were feeling like you couldn't handle that feeling. And you left the event. And you said that you felt like you were there and you saw something that happened right in front of you, but you're not sure if you really saw it or not. You're not sure if you really felt that way or not. Is that right? So you're having some uncertainty about what happened."
What kind of problems?,T,dbqFCbXxwb0_11,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Having a rough time? I understand there have been some difficulties lately that brought you into the agency. Tell me what's going on.
Patient: About a week ago, I went out with some friends to a boxing match. I didn't really want to go, I've never really been to one. I watched a few fights and this one guy got knocked out right in front of me. He fell right on his face and I saw him lifeless. Ever since then, it hasn't been the same. I had to leave right away. I just couldn't be there anymore.
Therapist: And what did you notice right away? So one of the boxers was knocked out and you saw that. What did you notice right away was happening?
Patient: I just felt really scared. My heart started racing. I couldn't focus on what was going on around me. I just had to get out of there. I don't even know what happened to him, if he was okay or not. I just couldn't handle how I was feeling.
Therapist: So you left and the symptoms continued?
Patient: Yeah, pretty much daily for the past week. I got home that night and I couldn't sleep. At work on Monday, I was having a lot of problems there.",So the symptoms have continued for a week? And you had a lot of problems at work on Monday? Tell me about thating at work on Monday.
Do you find that you're having memories of the incident at the boxing match that are intrusive?,T,dbqFCbXxwb0_13,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: And what did you notice right away? So one of the boxers was knocked out and you saw that. What did you notice right away was happening?
Patient: I just felt really scared. My heart started racing. I couldn't focus on what was going on around me. I just had to get out of there. I don't even know what happened to him, if he was okay or not. I just couldn't handle how I was feeling.
Therapist: So you left and the symptoms continued?
Patient: Yeah, pretty much daily for the past week. I got home that night and I couldn't sleep. At work on Monday, I was having a lot of problems there.
Therapist: What kind of problems?
Patient: I couldn't focus when anyone was talking to me. I had a meeting on Tuesday and my boss was talking and I feel like I couldn't concentrate at all. Everything was kind of just a blur around me.",So you were having trouble focusing on what your boss was saying. And this was on Tuesday. So what were you feeling on Tuesday when you were at work?
And it's bothersome for you?,T,dbqFCbXxwb0_15,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: So you left and the symptoms continued?
Patient: Yeah, pretty much daily for the past week. I got home that night and I couldn't sleep. At work on Monday, I was having a lot of problems there.
Therapist: What kind of problems?
Patient: I couldn't focus when anyone was talking to me. I had a meeting on Tuesday and my boss was talking and I feel like I couldn't concentrate at all. Everything was kind of just a blur around me.
Therapist: Do you find that you're having memories of the incident at the boxing match that are intrusive?
Patient: Yeah, I think about it a lot. Pretty much all the time.",All the time? How often would you say?
And you try but the memory stays there. Any dreams related to it?,T,dbqFCbXxwb0_17,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: What kind of problems?
Patient: I couldn't focus when anyone was talking to me. I had a meeting on Tuesday and my boss was talking and I feel like I couldn't concentrate at all. Everything was kind of just a blur around me.
Therapist: Do you find that you're having memories of the incident at the boxing match that are intrusive?
Patient: Yeah, I think about it a lot. Pretty much all the time.
Therapist: And it's bothersome for you?
Patient: Yeah, if I'm at work trying to get some paperwork done, it just pops in my mind and I can't make it go away.",So the memories are bothersome to you and they're interfering with your work. Have you ever felt like they're not your own memories? Like you feel like you're reliving the experience of the accident?
"Any times when you feel like you're reliving what you saw, like you're seeing it again?",T,dbqFCbXxwb0_19,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Do you find that you're having memories of the incident at the boxing match that are intrusive?
Patient: Yeah, I think about it a lot. Pretty much all the time.
Therapist: And it's bothersome for you?
Patient: Yeah, if I'm at work trying to get some paperwork done, it just pops in my mind and I can't make it go away.
Therapist: And you try but the memory stays there. Any dreams related to it?
Patient: No, I haven't really been dreaming about it. I'm barely sleeping.","You're not dreaming about it, but the memory is still there. So it's not a dream, it's just the memory is still there. And it's bothersome for you. Okay. So you're having trouble letting that memory go. And that memory is the accident. Okay. So the accident is still bothering you, even though you're not having dreams about it. Okay. So you're having trouble letting that memory go. And that memory is the accident. Okay. So the accident is still bothering you, even though you're not having dreams about it. Okay. So you're having trouble letting that memory go."
