Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"So Tommy, I wanted to talk to you because I was on Facebook the other day and saw some pictures that are kind of concerning to me of you and some of your friends at a party. You're such a good kid, like I don't know what you're doing drinking, it's going to ruin your life.",T,25jUW52zAvU_1,-1.0,-1.0,-2.0,1.0,-1.0,2.0,-1.0,-1.0,-2.0,1.0,-1.0,2.0,,Hi I'm Dr. Van Halosiever. Can you tell me your name and how old you are?
"But Tommy, there's so many consequences with drinking. You're not even 21 yet. You could get arrested, you could have a drunk driving accident, you could mess up your schoolwork. You have such a bright future ahead of you, it just really, really concerns me.",T,25jUW52zAvU_3,-1.0,-1.0,-2.0,1.0,-1.0,2.0,-1.0,-1.0,-2.0,1.0,-1.0,2.0,"Therapist: So Tommy, I wanted to talk to you because I was on Facebook the other day and saw some pictures that are kind of concerning to me of you and some of your friends at a party. You're such a good kid, like I don't know what you're doing drinking, it's going to ruin your life.
Patient: I mean, it was just like a social gathering, it wasn't like I was looking for it. The drinks were there and all my friends were doing it, and it was just... it's not something that I do on occasion, but whenever the opportunity presents itself, it's nice to just let loose and have a little bit of fun sometimes.","So the thought that the drinking is a bad idea but the reality is that it's just a normal part of your life. I mean, I guess the thought that you have a lot of worries about the consequences of the drinking but the reality is that for now at least, it doesn't seem to be one of them. I mean, I think that's a thought that you have but it doesn't seem to be a particularly strong one. I guess you never know, I mean, I suppose that's something that could happen but I guess that's also true for a lot of other things that you could think about. I mean,"
"There's really no such thing as not drinking too much. I mean, anything that's drinking when you're underage is drinking too much. Think about all the things that can happen to you.",T,25jUW52zAvU_5,-1.0,-1.0,-2.0,0.0,-1.0,2.0,-1.0,-1.0,-2.0,0.0,-1.0,2.0,"Therapist: So Tommy, I wanted to talk to you because I was on Facebook the other day and saw some pictures that are kind of concerning to me of you and some of your friends at a party. You're such a good kid, like I don't know what you're doing drinking, it's going to ruin your life.
Patient: I mean, it was just like a social gathering, it wasn't like I was looking for it. The drinks were there and all my friends were doing it, and it was just... it's not something that I do on occasion, but whenever the opportunity presents itself, it's nice to just let loose and have a little bit of fun sometimes.
Therapist: But Tommy, there's so many consequences with drinking. You're not even 21 yet. You could get arrested, you could have a drunk driving accident, you could mess up your schoolwork. You have such a bright future ahead of you, it just really, really concerns me.
Patient: I get where you're coming from, but I thought that I had it under control and I didn't let myself get too far gone. I wanted to be in control and I wanted to make sure that all my friends were okay so I didn't let myself drink too much.","But the consequences of your drinking are still affecting you and your relationships and I guess that's why I'm worried. I'd like to help you come up with some strategies to help you cope with that. I guess the first thing I'd say to you is I guess to really think about the consequences of your drinking and I guess to think about the different options that you have. I guess you could really think about the different consequences of not drinking or of drinking a little bit or a lot, and I guess the different options that you have as well. I guess you could really think about the different consequences of not drinking or of drinking a"
How much are you drinking?,T,25jUW52zAvU_7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: So Tommy, I wanted to talk to you because I was on Facebook the other day and saw some pictures that are kind of concerning to me of you and some of your friends at a party. You're such a good kid, like I don't know what you're doing drinking, it's going to ruin your life.
Patient: I mean, it was just like a social gathering, it wasn't like I was looking for it. The drinks were there and all my friends were doing it, and it was just... it's not something that I do on occasion, but whenever the opportunity presents itself, it's nice to just let loose and have a little bit of fun sometimes.
Therapist: But Tommy, there's so many consequences with drinking. You're not even 21 yet. You could get arrested, you could have a drunk driving accident, you could mess up your schoolwork. You have such a bright future ahead of you, it just really, really concerns me.
Patient: I get where you're coming from, but I thought that I had it under control and I didn't let myself get too far gone. I wanted to be in control and I wanted to make sure that all my friends were okay so I didn't let myself drink too much.
Therapist: There's really no such thing as not drinking too much. I mean, anything that's drinking when you're underage is drinking too much. Think about all the things that can happen to you.
Patient: Yeah, I understand exactly what you're saying and...",But you're still drinking.
Is it like every weekend?,T,25jUW52zAvU_9,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,"Therapist: But Tommy, there's so many consequences with drinking. You're not even 21 yet. You could get arrested, you could have a drunk driving accident, you could mess up your schoolwork. You have such a bright future ahead of you, it just really, really concerns me.
Patient: I get where you're coming from, but I thought that I had it under control and I didn't let myself get too far gone. I wanted to be in control and I wanted to make sure that all my friends were okay so I didn't let myself drink too much.
Therapist: There's really no such thing as not drinking too much. I mean, anything that's drinking when you're underage is drinking too much. Think about all the things that can happen to you.
Patient: Yeah, I understand exactly what you're saying and...
Therapist: How much are you drinking?
Patient: I don't think I'm drinking that much. I mean it's mainly for social gatherings, like it's nothing that I do by myself or whatever.","But it's still alcohol so it has the same effects on you. I understand you're trying to be responsible by not drinking all the time, but the alcohol is still affecting you. I suggest you keep track of how often you're drinking and how much you're drinking so we can keep an eye on it. I'll give you a pamphlet to keep track of it. I suggest you also try to understand the consequences of your drinking and how it affects not only you but also the people around you. I suggest you also try to understand the risks and consequences of alcohol so you can make an informed decision. I suggest you also try"
"Tommy, I'm just so concerned. You know, can't you think of anything better to do?",T,25jUW52zAvU_11,-1.0,-1.0,-2.0,0.0,-1.0,1.0,-1.0,-1.0,-2.0,0.0,-1.0,1.0,"Therapist: There's really no such thing as not drinking too much. I mean, anything that's drinking when you're underage is drinking too much. Think about all the things that can happen to you.
Patient: Yeah, I understand exactly what you're saying and...
Therapist: How much are you drinking?
Patient: I don't think I'm drinking that much. I mean it's mainly for social gatherings, like it's nothing that I do by myself or whatever.
Therapist: Is it like every weekend?
Patient: Every other weekend, I would say.",Okay. On a given weekend you think you're going to go out?
Are your friends the problem? Maybe you should just start hanging out with more kids in the youth group and not hang out with those kids you were partying with.,T,25jUW52zAvU_13,-1.0,-1.0,-2.0,1.0,-1.0,2.0,-1.0,-1.0,-2.0,1.0,-1.0,2.0,"Therapist: How much are you drinking?
Patient: I don't think I'm drinking that much. I mean it's mainly for social gatherings, like it's nothing that I do by myself or whatever.
Therapist: Is it like every weekend?
Patient: Every other weekend, I would say.
Therapist: Tommy, I'm just so concerned. You know, can't you think of anything better to do?
Patient: I guess I can. I could probably be more productive in my schoolwork rather than going out to parties as much, and I do get where you're coming from.",But the thought of not drinking is a little scary for you.
"Well there's a lot of things that seem fun in the moment that we know aren't a good choice, right? That's some of the things we talk about all the time is making good choices for our life and really doing what's best for you and I just... you know, I really think you should think about making a big change here.",T,25jUW52zAvU_15,-1.0,-1.0,-2.0,0.0,-1.0,2.0,-1.0,-1.0,-2.0,0.0,-1.0,2.0,"Therapist: Is it like every weekend?
Patient: Every other weekend, I would say.
Therapist: Tommy, I'm just so concerned. You know, can't you think of anything better to do?
Patient: I guess I can. I could probably be more productive in my schoolwork rather than going out to parties as much, and I do get where you're coming from.
Therapist: Are your friends the problem? Maybe you should just start hanging out with more kids in the youth group and not hang out with those kids you were partying with.
Patient: Yeah, I guess I haven't really put it on myself, I guess it's really been forced on their account and I've just been following in their footsteps just because it seems like what they're doing is a lot of fun and I just want to make sure I'm getting every bit of the high school experience that I can.","But at the same time, I guess I can see that the consequences of their actions are a little bit different from the consequences of your actions. I mean, I guess that's just the reality of it. I mean, I just want to make sure that you understand that the consequences of your actions are a little different from the consequences of their actions. I guess that's just a reality check for you as well. I mean, I just want to make sure that you understand that as I guess a different level of responsibility comes with being the most popular kid to the not so popular kid. I guess that's just a fact. But"
I think you really need to quit.,T,25jUW52zAvU_17,-1.0,-1.0,-2.0,0.0,-1.0,2.0,-1.0,-1.0,-2.0,0.0,-1.0,2.0,"Therapist: Tommy, I'm just so concerned. You know, can't you think of anything better to do?
Patient: I guess I can. I could probably be more productive in my schoolwork rather than going out to parties as much, and I do get where you're coming from.
Therapist: Are your friends the problem? Maybe you should just start hanging out with more kids in the youth group and not hang out with those kids you were partying with.
Patient: Yeah, I guess I haven't really put it on myself, I guess it's really been forced on their account and I've just been following in their footsteps just because it seems like what they're doing is a lot of fun and I just want to make sure I'm getting every bit of the high school experience that I can.
Therapist: Well there's a lot of things that seem fun in the moment that we know aren't a good choice, right? That's some of the things we talk about all the time is making good choices for our life and really doing what's best for you and I just... you know, I really think you should think about making a big change here.
Patient: Yeah, I do see that maybe me drinking not as much would possibly better my life to a certain degree and it does make a lot of sense and I guess I can put more effort into sort of lowering the level of drinking that I...","Yeah, I think that's a really good idea. I mean, I really think that's a really good idea. I mean, I think that's a really good idea. I mean, I think that's a really good idea. I mean, I think that's a really good idea. I guess I just have to say that's a really good idea. I mean, I think that's a really good idea. I guess I just have to say that's a really good idea. I mean, I think that's a really good idea. I guess I just have to say that's a really good idea. I mean"
"I think you're wrong. You know, it really worries me. Anyway, I wish you would quit. If all you're going to do is cut down, that's better than nothing. You know, I appreciate you talking to me about this, but I'm going to keep talking to you about it. It's really important.",T,25jUW52zAvU_19,-1.0,-1.0,-2.0,0.0,-1.0,2.0,-1.0,-1.0,-2.0,0.0,-1.0,2.0,"Therapist: Are your friends the problem? Maybe you should just start hanging out with more kids in the youth group and not hang out with those kids you were partying with.
Patient: Yeah, I guess I haven't really put it on myself, I guess it's really been forced on their account and I've just been following in their footsteps just because it seems like what they're doing is a lot of fun and I just want to make sure I'm getting every bit of the high school experience that I can.
Therapist: Well there's a lot of things that seem fun in the moment that we know aren't a good choice, right? That's some of the things we talk about all the time is making good choices for our life and really doing what's best for you and I just... you know, I really think you should think about making a big change here.
Patient: Yeah, I do see that maybe me drinking not as much would possibly better my life to a certain degree and it does make a lot of sense and I guess I can put more effort into sort of lowering the level of drinking that I...
Therapist: I think you really need to quit.
Patient: Yeah, I mean alcohol is just so prevalent in our society and it's just around me wherever I go in parties and stuff that I kind of feel like I should just get used to it or at least understand its effects before I should let it get out of my life entirely. I don't really see it as something that will completely destroy my life.","Yeah, I mean I guess you're right that alcohol is a big part of our society. I think the important thing for us to keep in mind is that while it is a normal part of many people's lives, it's also a really big problem for a lot of people and I think that's something that we need to keep in mind. I guess you never know when or how alcohol is going to affect you or your life. I guess you never know if or when that's going to change for you. I guess you never know if or when that's going to get out of hand. I guess you never know if or"
