turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I’m so glad you’re here. I really appreciate you taking the time to meet with me today. I’m here to listen, to understand, and to support you in whatever way feels most meaningful for you right now.  

What brings you in today? I’m curious to hear what’s on your mind.",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so openly. It sounds like those sudden waves of anxiety during meals are really disruptive—and it’s not just uncomfortable, it must feel like a kind of betrayal, like you’re going back to a place you’ve been through before.  

I wonder—when that wave comes, what does it feel like in your body? And what happens right after it passes?",1.0,0.0,0.0,1.0,0.0,2.0
2,"It sounds like those physical sensations—especially the tightness in your chest and the way your body reacts—are not just symptoms, but full experiences that carry deep emotional weight. It’s completely valid to feel like you’re failing yourself when you can’t enjoy something simple, and it’s also clear that this isn’t just about the medication—it’s about a pattern of feeling trapped, like you’re reliving something from the past.  

Would it be helpful to explore what that feeling of being “trapped” might mean for you right now? Or what it might say about what you’re really hoping for in this situation?",1.0,1.0,1.0,1.0,0.0,2.0
3,"It sounds like you’re carrying a deep hope—not just for relief from the anxiety, but for a sense of safety and presence when you’re eating, when you’re simply being with yourself. That wish—to eat without the critic watching, to feel grounded instead of on edge—is so meaningful and so human.  

Would it be helpful to talk about what that moment of peace might look like—when you’re not waiting for the wave to pass, but just being with your food, with your body, with yourself?",1.0,1.0,1.0,1.0,1.0,2.0
4,"That moment—where you took a bite and didn’t push away, just let it happen—feels like a quiet act of courage. It wasn’t about stopping the anxiety, but about showing up with it, without trying to fix or escape it. And in that small space, you created something real: a moment of presence, not performance.  

Would it be helpful to explore what that moment of presence might mean for you in the bigger picture—like, how might you carry that sense of being with what’s happening, even when it’s uncomfortable, into other parts of your day?",1.0,1.0,1.0,1.0,1.0,2.0
5,"It’s completely understandable that showing up with the anxiety—without trying to fix it—feels heavy, even exhausting. You’re not asking for perfection; you’re asking for just a little space to breathe with what’s happening, and that takes tremendous strength.  

Would it be helpful to explore what it might feel like to say, “I’m not going to fix this right now,” and instead just say, “I’m here with it”? Even for a few seconds—especially when the urge to control is strong—that could be a small shift in how you relate to your inner experience.",1.0,0.0,0.0,1.0,0.0,2.0
6,"It’s so clear that you’re not giving up—you’re actually doing the hardest part: facing the fear of not having a solution, and still choosing to stay with what’s happening. That’s not weakness; that’s deep resilience.  

Would it be helpful to try something small today—like naming that thought, “I have to fix this,” and just sitting with it without reacting to it? Maybe just saying, “I’m not fixing this right now. I’m just noticing it,” and seeing how it feels in your body?",1.0,0.0,0.0,1.0,0.0,2.0
7,"You’re absolutely right—it feels like standing in the fire and saying, “I’m just going to watch,” when your body and mind have been trained to run, fight, or fix. And that fear of spiraling into doubt or failure? That’s not weakness—it’s just your brain trying to protect you from what feels like loss of control.  

Would it be helpful to say to yourself, not as a goal, but as a gentle invitation: “I don’t have to do it perfectly. I just have to try to show up with it—without needing to solve it right now”? What does that feel like, even if it’s just a whisper?",1.0,0.0,0.0,1.0,0.0,2.0
8,"You're describing something so real—how the fear of failing to show up, of being seen as weak or wrong, can feel more overwhelming than the anxiety itself. And that fear isn’t a flaw; it’s your mind trying to keep you safe, even when it’s getting in the way of healing.  

Would it be helpful to imagine that whisper not as a command, but as a quiet, warm presence—like a friend sitting beside you, saying, “It’s okay. I’m here. We don’t have to do it perfectly. We can just try together”? What does that feel like in your body?",1.0,0.0,0.0,1.0,0.0,2.0
9,"It feels less like a test and more like a quiet invitation to be with yourself—without needing to prove anything. And that’s not just possible; it’s already happening, in small, gentle ways.  

Would it be helpful to try carrying that image with you—just for a few minutes—while you’re doing something simple, like drinking water or sitting quietly? Not to change anything, just to feel the presence of that friend, even if it’s just a soft hum in your mind?",1.0,0.0,0.0,1.0,0.0,2.0
