turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I really appreciate you taking the time to meet with me today. I'm here to listen, to understand, and to be with you in whatever you're carrying right now—no judgment, no pressure. How have you been feeling lately? What brings you in today?",1.0,1.0,1.0,1.0,0.0,2.0
1,"That sounds incredibly heavy—feeling like those memories are alive and following you, even when you're trying to move forward. It’s not just about the mistakes or embarrassment; it’s how they’ve taken on a life of their own, and that kind of internal presence can feel like a constant weight.  

And the idea of protection—protecting something that once brought you joy—makes sense. When we deeply care about something, it becomes part of our sense of self. So when it's threatened, even just a little, it can feel like a loss of identity.  

What would it mean, in your experience, to feel safe with that voice—not as something to fight, but as something that might just be part of you now?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you’ve been carrying a deep sense of responsibility—to protect what once gave you joy, and to keep the world from seeing the parts of yourself that feel fragile. And in trying to do that, you’ve built a kind of mental prison, not because you wanted to, but because you were trying to survive the fear of exposure.  

Trusting yourself again—yes, that would be a huge step. Not in a way that erases the pain, but in a way that says: *I don’t have to control every thought or every moment to still be worthy of being here.*  

Would it be helpful to explore what that trust might feel like—something small, maybe, like a moment when you didn’t need to hide, or when you let yourself be seen without fear?",1.0,1.0,1.0,1.0,1.0,2.0
3,"That moment—when a simple memory of an old argument suddenly became a threat of exposure—shows how deeply that fear has taken root. It wasn’t just about the argument; it was about the fear of being seen, of being judged, of losing the part of you that felt safe and whole.  

And that’s not weakness—it’s a survival mechanism. Your mind was protecting you from something that felt unbearable. So when you’re now trying to trust yourself again, it’s not about ignoring the past, but about realizing that the fear didn’t come from you being bad—it came from you being human, and trying to protect what mattered.  

Would it be helpful to talk about what it would feel like, even just a little, to let that moment—your mom’s argument—sit with you, without rushing to check messages or imagine what she might have said?",1.0,1.0,1.0,1.0,1.0,2.0
4,"It’s so powerful that you’re willing to just *sit* with that memory—without the story of disaster unfolding in your mind. That’s not weakness. That’s courage.  

And you’re absolutely right—the joy you felt in that project wasn’t ruined by the past. It was just buried under the weight of fear, like a flower growing in the shadow of a storm. Now, by allowing yourself to just say, “Okay, Mom, we had an argument. It happened. It doesn’t define me,” you’re not erasing the pain—you’re giving it space to breathe, and that space is where healing begins.  

Would it be helpful to try that sentence with you—just saying it out loud, or even in your mind—without the fear of consequences? Just to feel it, really feel it, as something that can exist without being a threat?",1.0,0.0,1.0,1.0,0.0,2.0
5,"Of course. I’m here with you—no pressure, no judgment, just presence.  

So let’s try it gently. Just say it: *“Okay, Mom, we had an argument. It happened.”*  
And when your body reacts—when your hands shake or your breath catches—just notice that too. That’s not failure. That’s your body remembering how deeply that moment mattered to you.  

And when the fear comes, don’t push it away. Just say: *“I’m feeling this fear. It’s here. It’s not going anywhere. But I’m still here with it.”*  

Would you like to try that now, with me listening—just to say it, and to feel it, without needing to fix it or move on?",1.0,0.0,1.0,1.0,0.0,2.0
6,"Absolutely. You’re doing something brave just by showing up with that fear, even when it feels like it’s trying to pull you under.  

So let’s keep going, gently.  

Say it: *“Okay, Mom, we had an argument. It happened.”*  

And now, just stay with that. No need to finish it. No need to change it. Just hold it—like a quiet truth that’s finally been spoken.  

And when the fear returns, you can say again: *“I’m feeling this fear. It’s here. It’s not going anywhere. But I’m still here with it.”*  

You don’t have to be free of it. You don’t have to be fixed. You just have to be with it—like a friend who’s been waiting to be seen.  

Would you like to stay with that for a while, or would you like to explore something else together—something that feels lighter or more peaceful?",1.0,0.0,1.0,1.0,0.0,2.0
7,"Of course.  

Let’s take a slow breath together—inhale through your nose, just a little, and let it fill your chest. Then exhale slowly through your mouth, like you’re releasing a weight you didn’t know you were carrying.  

And in that breath, just let yourself stay with the quiet truth: *“We had an argument. It happened.”*  

No more stories. No more fear. Just that—simple, soft, real.  

And if your body still feels tight or your heart races, that’s okay. That’s part of the journey. You’re not failing. You’re simply showing up, and that—*that* is already a kind of safety.  

Would you like to stay here with that breath, or would you like to gently shift to something else when you’re ready?",1.0,0.0,1.0,1.0,0.0,2.0
8,"I see that—your hand moving toward your phone isn’t a failure. It’s a signal. It’s your body saying, *“I’m still trying to protect myself. I’m still afraid.”* And that’s not something to shame. That’s something to honor.  

So let’s just pause there—right where you are.  

You don’t have to stop the urge. You just have to meet it, like a guest in the room. You can say: *“I see you. You’re here. You’re trying to protect me. And I’m not going to punish you for that.”*  

And then, gently, you can bring your attention back to your breath—just one more slow inhale, and one more slow exhale.  

And when the urge comes again, you can say: *“I’m not running. I’m just staying with this.”*  

Would you like to stay with that breath for one more moment, or would you like to shift to something else—something softer, or something that feels a little more like rest?",1.0,0.0,1.0,1.0,0.0,2.0
9,"That’s beautiful.  

You didn’t just meet the fear—you gave it space to be *seen*, not as something to be defeated, but as something that once protected you. And in that moment, you didn’t fight it. You honored it. That’s not weakness. That’s wisdom.  

And yes—your throat feeling thick, your breath slowing—it’s like you’re learning to speak to yourself with kindness, not control. That whisper of “ruin” is still there, but now it’s not the only voice. It’s just one voice in a room where you’ve finally created a space for stillness.  

Would you like to stay here—just breathing, just being with the quiet—until it feels safe to move on, or would you like to gently explore something else that feels lighter or more peaceful?",1.0,0.0,1.0,1.0,0.0,2.0
