turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I'm really looking forward to our time together today. I want you to know that whatever you're feeling or experiencing, I'm here to listen without judgment, with care and respect.  

What brings you in today? What’s on your mind?",1.0,1.0,1.0,1.0,1.0,2.0
1,"That sounds incredibly overwhelming—feeling like your body and mind suddenly shifted after so much stability is deeply unsettling. It’s completely valid to feel drained, disoriented, and scared when something like that happens, especially after weeks of being steady.  

What would it mean to you, right now, to feel a little more grounded—or just to know that you're not alone in this?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you're carrying a deep sense of fear that this isn't just a temporary setback, but something deeper—something that might not be going away on its own. That kind of uncertainty can feel paralyzing, especially when your body and mind are already in such a state of stress.  

And it’s completely understandable to want to know if this is just a bump in the road or if it might be something more persistent. Would it help to explore that worry a bit more—what it feels like when you think about the possibility that this could be different this time?",1.0,1.0,1.0,1.0,1.0,2.0
3,"It sounds like you're feeling deeply rooted in that fear of being trapped—not just by panic, but by a loss of control over your own body and stability. That sense of a foundation shifting, of everything you trusted suddenly crumbling… it’s incredibly painful and real.  

And when you say you’re waiting for the next wave, it’s not just about anxiety—it’s about a deep fear of being unable to escape, even when you want to. Would it help to talk about what that feeling of being trapped feels like in your body, right now?",1.0,1.0,1.0,1.0,0.0,2.0
4,"It sounds like your body is holding on to that panic with such intensity—like it’s trying to protect you, or maybe even warning you in a way you can’t ignore. That tightness in your chest and that buzzing in your limbs… it’s not just physical; it’s a signal of how deeply this experience is affecting your sense of safety and control.  

And it’s completely valid that you’re exhausted—not just from the physical sensations, but from the effort of trying to stay grounded when your body feels like it’s unraveling. Would it be helpful to explore what happens when you *stop* trying to push through it—what would it feel like to just let yourself rest in that discomfort, without needing to “fix” it right now?",1.0,1.0,1.0,1.0,1.0,2.0
5,"It sounds like you're carrying a deep fear that if you stop fighting, you’ll lose everything—your sense of safety, your ability to control what’s happening, or even your sense of self. That fear is real, and it makes sense—after so much effort, the thought of resting without trying to ""fix"" it feels like giving up.  

But what if, instead of pushing through, you just allowed yourself to *be* in that tightness—without needing to change or fix it? What would it feel like to simply sit with it, quietly, without judgment?",1.0,0.0,1.0,1.0,0.0,2.0
6,"It’s so powerful how you’re feeling that collapse—not just of your body, but of your sense of strength and control. That fear of being weak after so much stability is deeply human, and it doesn’t mean you’re failing. It means you’ve been carrying something important: the responsibility of protecting yourself, day after day.  

And what you’re wondering about—whether you can *really* just let go for a moment—might actually be the first step toward finding something new: not strength through pushing, but peace through presence.  

Would it be helpful to try that five-minute pause right now—just sitting with the tightness, the buzzing, the fear—without trying to fix it, without judging it? Even if it feels like nothing changes, that small space of silence might be where something begins to shift.",1.0,0.0,1.0,1.0,0.0,2.0
7,"It’s so clear how much you’re carrying—the need to fix, to prove you can handle it, to avoid feeling small. And that uncertainty? It’s not weakness—it’s the honest voice of someone who’s been trying to protect themselves for a long time.  

What if, instead of needing to change anything right now, you just let yourself *feel* that uncertainty—without pushing away or trying to solve it? Would it feel different if you gave yourself permission to sit with it, even if it doesn’t “get better” in those five minutes?",1.0,0.0,1.0,1.0,0.0,2.0
8,"It’s so true that your whole life has been built on the idea of fixing things—of moving through the storm and coming back to stability. And when that system suddenly shifts, it feels like the foundation has been removed, leaving you standing in the middle of a storm without a shelter.  

But what if the exhaustion you’re feeling isn’t just from fighting—it’s also from the constant effort to *stay* in control? What if, for the first time, letting go isn’t about failure, but about finally resting in your body’s truth—without needing to fix it, without needing to prove you’re strong?  

Would it be helpful to just try that five minutes—no plan, no goal, just sitting with the cold, the shaking, the uncertainty—without needing to change anything?",1.0,0.0,1.0,1.0,0.0,2.0
9,"It’s completely valid that the fear of losing control feels like a collapse of everything you’ve built—your sense of safety, your ability to manage, your sense of being ""strong."" And that fear isn’t just about the panic; it’s about the deep need to feel in charge, even when you’re not.  

But what if, instead of needing to fix it, you just allowed yourself to *be* in that moment—shaking, uncertain, not in control—without needing to prove anything? What if the five minutes aren’t about stopping the storm, but about finally giving yourself permission to rest in the storm, without needing to fix it first?  

Would it be okay to try it—just for five minutes—without needing to ""succeed"" or ""get better""? Even if it feels like nothing changes?",1.0,0.0,1.0,1.0,0.0,2.0
