turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,You feel like you don't deserve to be close to anyone?,1.0,1.0,1.0,1.0,1.0,2.0
2,"You feel so alone even when you're in relationships. It's painful when you're showing them your true self, because it seems like they leave, and it makes you feel like you're being rejected. But you also feel guilty for pulling back, as if you're not worthy of being close to anyone. It's a terrible feeling to be so alone, especially when you're trying to find connection.",1.0,1.0,1.0,2.0,1.0,2.0
3,"You feel useless when you're alone with a panic attack. And when you're in therapy, it's painful to feel guilty that you can't reach out when you're having a panic attack. It's exhausting to feel guilty about not being able to get help.",1.0,0.0,-2.0,1.0,0.0,2.0
4,You wonder if you're broken or if you're failing at life? That's a terrible feeling. It's hard to know what to believe when you feel that way.,1.0,1.0,1.0,1.0,1.0,2.0
5,Hiding from the panic attacks and the depression?,1.0,1.0,1.0,1.0,0.0,2.0
6,"Just the mask. That's terrifying. It's hard to know what to feel when you feel like you're running away from a part of yourself that's too painful to touch. It's like you're pretending you're okay while inside you feel like you're screaming. It's a terrible way to feel, and it's hard to know if you're being honest with yourself or just running away from the truth.",1.0,1.0,0.0,1.0,1.0,2.0
7,"You feel like you're incapable of ever feeling happy again? That's painful. It's hard to know if you're being honest with yourself when you're running away from a part of you that feels so real and intense. But I'm wondering if it's possible that if you stop running away from the panic and the depression, if you stop hiding from yourself, it's possible that you could feel something real.",1.0,1.0,0.0,1.0,1.0,2.0
8,"You keep waiting for someone to tell you it'll be okay because you know that if you can't feel the pain, if you can't experience relief from it, then you're going to keep running. But you're also scared that if you stop running, you're going to drown in it.",1.0,1.0,0.0,1.0,1.0,2.0
9,"They won't be anything? It's terrifying to think that if you ever stop running away from the pain, you'll hear nothing but silence. It's like you've been separated from a part of yourself that has no voice.",1.0,1.0,0.0,1.0,1.0,2.0
10,"You'll ever be able to feel safe enough to let someone see the real you? I don't know, but it's a terrifying thought. It's like you're afraid that if you ever stop hiding, you'll never be able to trust anyone again.",1.0,1.0,0.0,1.0,1.0,2.0
11,"You were in the hospital and he stayed with you. It was a really painful time for you. I remember you said you were glad he stayed, but it was a long time ago. I wonder if it's hard for you to remember how that felt.",1.0,1.0,0.0,1.0,1.0,2.0
12,You became a person who drinks all night and can't sleep. It's painful to think about how that must have felt. But I think it's hard to remember how he felt when you were in the hospital. It's so painful to think about that.,1.0,1.0,0.0,1.0,1.0,2.0
13,"You're drinking yourself into oblivion trying to numb out the guilt of losing him, and the guilt of not having enough strength to save what we had. It's so painful to know that you're hurting him in the end, but it's so hard to stop the self-medication when you feel so guilty and so broken.",1.0,1.0,0.0,1.0,1.0,2.0
14,"You're broken up. I know, it's painful. But I think it's important to try to remember how it felt when he loved you. I know it's been a long time, but I think it was a really special feeling. It's hard to remember when you're so focused on how you're hurt.",1.0,1.0,0.0,1.0,1.0,2.0
15,You went from someone who believed he could save you to someone who is so lost in the bottle that he doesn't even know how to save himself. It's so painful to think about how much you've changed. But it's also painful to know that you're not even there for him. You're not even there for the person who said he would fight for you.,1.0,1.0,0.0,1.0,1.0,2.0
16,"Is always the same: ""I don't deserve to be taken seriously."" And that's how I end up being so hard on myself. But I think it's important to try to remember how it felt when you were together. I know it's painful to think about that, but I think it's important to try to remember what it felt like to be in love.",1.0,1.0,0.0,1.0,1.0,2.0
17,"The memory of being together, the warmth and connection you felt, and the way he stayed when you were at your lowest. That's a powerful, positive part of your history. I think it's important to remember that, even if it's hard to do so when you're so focused on the pain of self-destruction.

But there's another part of you that knows that if you stop drinking, if you face that part of you, if you stop running away, then you might be able to reconnect with that feeling of being seen by someone who loved you. But it's so hard to know if it's worth it, if it's worth trying to find a way to feel again.",1.0,1.0,0.0,1.0,1.0,2.0
18,"Maybe that's understandable, given how much you've been hurt. But I think it's important to try to remember what it was like when you were together. I know it was painful, but it was a time when you felt loved, and that must have been beautiful. It was a time when you felt seen and held by someone. I know it's painful to try to remember, but I think it's important to try to remember what it felt like to be in love.",1.0,1.0,0.0,1.0,1.0,2.0
19,"It's painful to think about. But I think it's important to try to remember that, in that moment, when he stayed with you, it was a time of hope. And I think it's important to try to remember what it felt like to be held by someone who loved you. That's a part of you that is still capable of feeling love, and that's a part of you that is still capable of being held.",1.0,1.0,0.0,1.0,1.0,2.0
