turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Well, it's understandable that you've had mixed experiences with medications for anxiety. Wellbutrin can have anxiety as a side effect, and it's not clear to me that it's a good idea to try that again. I'm glad you didn't try that and that you've been able to use your current medications, which have been helpful for your anxiety.",-1.0,-1.0,-2.0,0.0,0.0,1.0
2,"Well, it sounds like the combination of medications you're on can be really helpful for your anxiety, but there are still times when it's hard for you to start things and it's hard to stay focused. I'm glad to hear that the combination of medications is working for your anxiety, but it does seem like there are times when you're struggling with starting tasks and staying focused.",1.0,0.0,-2.0,1.0,0.0,2.0
3,"Right, so I know that stimulants can be problematic for people with anxiety. I'm glad you're aware of those concerns. I know that's why I'm glad you've been able to stay on your current medication, but I know that the combination of medications can be difficult at times when you feel like you're starting a task. It can feel like you're having a panic attack even if you're not, and that's really distressing.

There is a medication called Vyvanse, and I know that it's a stimulant, but it does seem to have a better effect for starting tasks and staying focused. I'm glad you did research on that, and it's understandable that you have concerns. I know that stimulants can be problematic for anxiety, but I know that it does seem to have a better effect for starting tasks and staying focused. It's certainly something I would like to discuss more.",-1.0,-1.0,-2.0,0.0,0.0,1.0
4,"Right, so I understand that you have concerns about taking a stimulant for ADHD, especially with your anxiety history. I know that it can be scary to try something new, and I know that stimulants can have side effects or interactions with other medications. I know that's why I'm glad you've been able to stay on your current medication for so long, but I know that sometimes it's hard to get a sense of where you're supposed to be with your medications, and that's where I would like to try to help you find a better way to manage that.",1.0,1.0,1.0,1.0,0.0,2.0
5,"Well, it's understandable that you have concerns about trying something new, especially with a history of anxiety. It's understandable that it's scary to try a stimulant again, and I know that your experience with Wellbutrin was very unpleasant. I'm glad to hear that you were able to make it through that time, but it was very difficult, and I know that makes it even scarier to try something similar again. I know that's why I'm glad you've been able to stay on your current medication for so long, but I know that it's very hard for you to feel like you have a solution when you feel like you're constantly running from the same problem.

But I know that it is something that you've been talking about for a while, and I know that it does seem to be a solution for a lot of people with ADHD. I know that stimulants can be problematic for anxiety, but I know that they do seem to have a better effect for starting tasks and staying focused. I know that it's something you've been thinking about for a while, and I know that it does seem like it might be something that could be helpful for you.",1.0,0.0,0.0,1.0,0.0,2.0
6,"Well, I know that it's understandable that you have concerns about trying something new, and I know that it's very scary to try a stimulant again. I know that your experience with Wellbutrin was very unpleasant, and I know that makes it even scarier to try something similar again. I know that's why I'm glad you've been able to stay on your current medication for so long, but I know that it's very hard for you to feel like you have a solution when you feel like you're constantly running from the same problem.

But I know that it is something that you've been talking about for a while, and I know that it does seem to be a solution for a lot of people with ADHD. I know that stimulants can be problematic for anxiety, but I know that they do seem to have a better effect for starting tasks and staying focused. I know that it's something you've been thinking about for a while, and I know that it does seem like it might be something that could be helpful for you.",1.0,0.0,0.0,1.0,0.0,2.0
7,"Well, I know that it's understandable that you have concerns about trying something new, and I know that it's very scary to try a stimulant again. I know that your experience with Wellbutrin was very unpleasant, and I know that makes it even scarier to try something similar again. I know that's why I'm glad you've been able to stay on your current medication for so long, but I know that it's very hard for you to feel like you have a solution when you feel like you're constantly running from the same problem.

But I know that it is something that you've been talking about for a while, and I know that it does seem to be a solution for a lot of people with ADHD. I know that stimulants can be problematic for anxiety, but I know that they do seem to have a better effect for starting tasks and staying focused. I know that it's something you've been thinking about for a while, and I know that it does seem like it might be something that could be helpful for you.",1.0,0.0,0.0,1.0,0.0,2.0
8,"Well, I know that it's understandable that you have concerns about trying something new, and I know that it's very scary to try a stimulant again. I know that your experience with Wellbutrin was very unpleasant, and I know that makes it even scarier to try something similar again. I know that's why I'm glad you've been able to stay on your current medication for so long, but I know that it's very hard for you to feel like you have a solution when you feel like you're constantly running from the same problem.

But I know that it is something that you've been talking about for a while, and I know that it does seem to be a solution for a lot of people with ADHD. I know that stimulants can be problematic for anxiety, but I know that they do seem to have a better effect for starting tasks and staying focused. I know that it's something you've been thinking about for a while, and I know that it does seem like it might be something that could be helpful for you.",1.0,0.0,0.0,1.0,0.0,2.0
9,"Well, I know that it's understandable that you have concerns about trying something new, and I know that it's very scary to try a stimulant again. I know that your experience with Wellbutrin was very unpleasant, and I know that makes it even scarier to try something similar again. I know that's why I'm glad you've been able to stay on your current medication for so long, but I know that it's very hard for you to feel like you have a solution when you feel like you're constantly running from the same problem.

But I know that it is something that you've been talking about for a while, and I know that it does seem to be a solution for a lot of people with ADHD. I know that stimulants can be problematic for anxiety, but I know that they do seem to have a better effect for starting tasks and staying focused. I know that it's something you've been thinking about for a while, and I know that it does seem like it might be something that could be helpful for you.",1.0,0.0,0.0,1.0,0.0,2.0
10,"Well, it's understandable that you have concerns about trying something new, and I know that it's very scary to try a stimulant again. I know that your experience with Wellbutrin was very unpleasant, and I know that makes it even scarier to try something similar again. I know that's why I'm glad you've been able to stay on your current medication for so long, but I know that it's very hard for you to feel like you have a solution when you feel like you're constantly running from the same problem.

But I know that it is something that you've been talking about for a while, and I know that it does seem to be a solution for a lot of people with ADHD. I know that stimulants can be problematic for anxiety, but I know that they do seem to have a better effect for starting tasks and staying focused. I know that it's something you've been thinking about for a while, and I know that it does seem like it might be something that could be helpful for you.",1.0,0.0,0.0,1.0,0.0,2.0
11,"Well, I know that it's understandable that you have concerns about trying something new, and I know that it's very scary to try a stimulant again. I know that your experience with Wellbutrin was very unpleasant, and I know that makes it even scarier to try something similar again. I know that's why I'm glad you've been able to stay on your current medication for so long, but I know that it's very hard for you to feel like you have a solution when you feel like you're constantly running from the same problem.

But I know that it is something that you've been talking about for a while, and I know that it does seem to be a solution for a lot of people with ADHD. I know that stimulants can be problematic for anxiety, but I know that they do seem to have a better effect for starting tasks and staying focused. I know that it's something you've been thinking about for a while, and I know that it does seem like it might be something that could be helpful for you.",1.0,0.0,0.0,1.0,0.0,2.0
