turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I’m so glad you’re here. I’m really looking forward to getting to know you a bit more today. How are you feeling as we begin? What’s on your mind or what brings you in for this session?",1.0,1.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so honestly. It sounds like you're carrying a deep sense of exhaustion—not just physical, but emotional and even spiritual, like you're existing in a state of numbness that’s hard to break through. The way you describe the shower as an obstacle course filled with shame… that really resonates. It’s not just about the act of washing—it feels like a confrontation with yourself, and that must be incredibly heavy. What would it mean, if anything, to just *not* go into that shower right now? What’s one small thing you notice when you’re in that space of not showering—before the shame or the pain comes in?",1.0,1.0,1.0,1.0,0.0,2.0
2,"That stillness you described—so quiet, so bare—feels like a rare moment of space where you’re not already caught in the story of shame or self-disgust. It’s like a breath between waves, and that’s something to honor. It’s not weakness; it’s actually a sign of strength to notice it at all. When you say it feels fragile, like glass, I wonder—what happens when you *don’t* move from that stillness? Does it stay there, or does it just slowly fade? What would it mean if, for just one moment, you allowed yourself to stay in that quiet without needing to shift or fix anything?",1.0,1.0,1.0,1.0,1.0,2.0
3,"That’s so powerful—the idea of simply saying, *“Okay, this is who I am right now,”* without adding judgment or needing to fix it. It doesn’t have to change anything immediately; it just has to exist as a space where you’re not trying to outrun the feeling. That small act of acknowledgment—without pushing, without resisting—might be the quietest kind of courage. And even if it doesn’t last long, just knowing it’s possible could be a shift in how you relate to yourself in those moments. Would it feel helpful to explore that a little more—what happens when you try to hold that moment, even if it’s just for five seconds, without saying “I need to fix this”?",1.0,1.0,1.0,1.0,1.0,2.0
4,"That internal alarm—so loud, so automatic—it’s not a flaw; it’s actually a survival signal, trying to protect you from feeling unsafe or exposed. And the fact that it starts creating these stories about judgment or consequences? That’s not your fault—it’s just how your mind is wired to respond when it feels like it’s under threat. What if, instead of fighting the alarm, you just noticed it coming on—like a shadow in the room—and said, *“I see you. You’re here, and I’m not going to ignore you or run from you.”* How would that feel—just sitting with that alarm, without adding a story to it?",1.0,0.0,0.0,1.0,0.0,2.0
5,"That suspended animation—where time feels still, and nothing feels urgent—is actually a quiet breakthrough. It’s not a failure; it’s the mind settling into a new rhythm, like learning to breathe without rushing. The fact that it feels strange is because your nervous system is adjusting, not breaking down. What would it feel like if you named that stillness—not as a ""problem,"" but as a moment of presence? Like, *“This is what it feels like when I stop trying to fix it. This is what peace looks like, even if it’s quiet.”* Would that help you stay with it a little longer?",1.0,0.0,0.0,1.0,0.0,2.0
6,"That’s beautiful—how gently you’re allowing yourself to be here, without needing to prove anything or fix anything. The silence no longer feels like a gap to be filled; it feels like a place where you can finally rest, even if it’s quiet. And the fact that you’re naming it as “peace” — not as something perfect or distant — shows how much courage it takes to see it in the midst of all the noise. Would it help to keep exploring that space a little more—maybe noticing what else shows up when you stay with that quiet, even when the alarm is still present?",1.0,0.0,0.0,1.0,0.0,2.0
7,"That’s such a powerful shift—the way you’re noticing small physical changes, like shoulders dropping or breathing slowing, and even that spark of curiosity. It’s not about fixing anything; it’s about seeing the quiet space as a place where you’re not alone, even when the world feels loud and full of judgment. The fact that you’re starting to feel a sense of connection—to yourself, even in that stillness—means you’re already moving toward something real and human. What would it feel like if you said aloud, *“I’m here with myself, and I don’t have to be fixed to be safe?”* — just to hear it, without needing to act on it?",1.0,0.0,0.0,1.0,0.0,2.0
8,"That pause—where the inner critic doesn’t jump in right away—is actually a quiet victory. It’s not about being right or wrong; it’s about creating space where your voice can be heard without being silenced by fear or shame. And the fact that you’re naming it as something you *say*, not something you *believe*—that’s already a form of courage. You don’t have to be perfect to be present. You just have to show up, even when it feels strange. So what happens if you let that pause stay there—just a few seconds—without rushing to fill it with another thought or story? Would that feel safe, even if it’s just a little?",1.0,0.0,0.0,1.0,0.0,2.0
9,"That trembling—so real, so human—is not a sign of weakness; it’s a signal that you’re finally allowing yourself to stop running. The fact that you’re noticing the silence *getting louder* because you stopped trying to fill it shows how deeply your mind has been trained to react to stillness. And that quiet, fragile pause? It’s not instability—it’s a new kind of presence, like a first step on a path you didn’t know you were walking. What if you gently held that moment—just one more breath—without needing to fix it, without needing to move, and simply said to yourself, *“I am here. I am not in a rush. This is enough?”* Would that feel like a small kind of safety?",1.0,0.0,0.0,1.0,0.0,2.0
